timestamp,BMI120_Accelerometer.x,BMI120_Accelerometer.y,BMI120_Accelerometer.z,BMI120_Gyroscope.x,BMI120_Gyroscope.y,BMI120_Gyroscope.z,Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z,GPS.lat,GPS.long,GPS.alt,Latitude_out,Longitude_out,Altitude_out
1581320918915,1.2839355,0.7541046,8.967178,0.004501343,-0.08062744,-0.26557922,0.6995435,-0.67669463,-0.9073105,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320918934,0.7763672,0.8019867,10.037384,-0.02532959,0.07383728,-0.28048706,0.16199917,-0.63108206,0.26565456,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320918956,0.40048218,0.79959106,9.639954,0.050308228,0.3540039,-0.22084045,-0.1446957,-0.64833474,0.04409504,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320918975,0.3238678,0.90493774,8.710999,0.067352295,0.437088,-0.14733887,-0.16240945,-0.55486906,-1.0753412,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320918996,0.21133423,1.0150757,8.339905,0.041793823,0.24746704,-0.055725098,-0.18144304,-0.4437884,-1.4662218,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919018,0.2376709,1.024643,8.634384,0.03112793,-0.03375244,0.024169922,-0.13752681,-0.42146158,-1.1836281,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919035,0.53456116,1.0821075,9.201813,0.010894775,-0.11152649,0.049743652,0.005625963,-0.4026891,-0.8617029,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919056,0.65426636,1.1419678,9.278427,0.016220093,-0.005004883,0.049743652,0.22736016,-0.2958504,-0.527812,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919077,0.63990784,1.1395721,8.840286,-0.0008239746,0.10899353,0.027374268,0.31265265,-0.27241993,-0.87628746,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919098,0.6518707,1.3742065,8.605652,-0.02532959,0.14308167,0.0103302,0.28443402,-0.07460511,-1.2063761,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919119,0.48188782,1.6495361,8.378204,-0.024261475,0.13562012,0.009262085,0.20377156,0.14304793,-1.3827486,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919140,0.5082245,1.8626099,8.201035,-0.049819946,0.08128357,0.039093018,0.18242684,0.4180261,-1.5621061,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919163,0.56806946,2.056549,8.660721,-0.06367493,0.046142578,0.05506897,0.28895158,0.582065,-1.1325378,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919185,0.63990784,2.08049,8.945633,-0.053024292,-0.0039367676,0.07423401,0.3541906,0.6434016,-0.8141308,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919205,0.55610657,2.08049,9.443619,-0.061538696,-0.07318115,0.09555054,0.25235388,0.6459937,-0.35666275,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919226,0.61595154,2.1499176,10.123581,-0.040237427,-0.087020874,0.10513306,0.27535003,0.71952736,0.30651474,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919246,0.8338318,2.1642914,10.590454,0.022613525,0.0056610107,0.09234619,0.4891448,0.7539959,0.80493736,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919268,0.6422882,2.1259766,10.372574,0.07374573,0.11857605,0.07850647,0.31015152,0.73625946,0.6161871,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919287,0.8865051,2.0756989,10.133148,0.08439636,0.002456665,0.07104492,0.52787286,0.6129943,0.400321,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919308,0.99424744,2.068512,10.233704,0.046051025,-0.17224121,0.059326172,0.6520556,0.6137606,0.5418606,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919335,0.977478,1.9368439,11.926407,0.076934814,-0.100875854,0.028442383,0.6105807,0.44017804,1.9930496,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919354,0.88171387,1.9751434,11.469116,0.19412231,0.21977234,0.012451172,0.49436143,0.39962363,1.92027,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919373,0.3454132,1.9224701,9.66629,0.15896606,0.38702393,0.0018005371,0.06987235,0.3592199,0.026994705,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919396,-0.3153839,1.8099518,8.859436,-0.18084717,0.08981323,0.032699585,-0.52984524,0.3233099,-1.0588875,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919415,-0.21003723,1.2688599,12.070068,-0.44717407,-0.40020752,0.05506897,-0.5671133,-0.05967784,1.0298538,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919436,-0.09272766,0.9983063,13.999786,-0.42160034,-0.6036835,0.067855835,-0.5214655,-0.40087438,4.222576,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919455,0.29034424,0.6655121,14.749176,-0.06367493,-0.34907532,0.1402893,-0.19486386,-0.6459303,4.8074064,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919477,0.77397156,0.7181854,11.902466,0.13873291,0.06744385,0.18289185,0.24274427,-0.64618254,1.8601065,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919498,0.5297699,0.97436523,9.740509,0.08013916,0.26664734,0.23297119,0.09855467,-0.42923737,0.0060796738,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919520,0.27598572,0.94085693,9.220963,0.12062073,0.17077637,0.2691803,-0.1679649,-0.42049074,-0.59447384,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919539,0.12275696,0.8043823,9.357437,0.17707825,0.056793213,0.25427246,-0.32096532,-0.6226119,-0.47314548,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919560,-0.1741333,0.61283875,9.283218,0.20051575,0.046142578,0.22550964,-0.5883378,-0.80232763,-0.5362177,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919583,-0.3010254,0.58410645,8.950424,0.14938354,0.12815857,0.2137909,-0.74549806,-0.9144014,-0.75706863,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919602,-0.29623413,0.5122833,8.509888,0.10997009,0.134552,0.21272278,-0.68267643,-1.0117216,-1.2674255,31.46869204,74.41227282,164.538635253906,31.46869204,74.41227282,164.538635253906
1581320919623,-0.28425598,0.5051117,8.402145,0.09185791,0.091934204,0.22018433,-0.70292664,-0.97790456,-1.349019,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919644,-0.32736206,0.53382874,9.668686,0.038589478,-0.23829651,0.2457428,-0.7478229,-0.9337839,-0.37064266,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919664,-0.18609619,0.4476471,10.564117,0.051376343,-0.20526123,0.27238464,-0.714442,-1.0266675,0.5974598,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919685,0.24246216,0.50271606,10.123581,0.07800293,0.119644165,0.2649231,-0.4239722,-1.0558283,0.34815884,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919708,0.10121155,0.7804413,8.351868,0.039657593,0.24960327,0.22976685,-0.34908435,-0.77673817,-1.3825274,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919727,0.12992859,0.94563293,8.160339,-0.020004272,0.16438293,0.20953369,-0.3177524,-0.6273898,-1.7689285,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919748,0.14190674,1.0342255,8.667908,-0.059417725,0.020568848,0.16265869,-0.2755533,-0.44411433,-1.1259689,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919769,0.03416443,1.0581665,9.086884,-0.07858276,0.0013885498,0.14242554,-0.39586368,-0.44754887,-0.78342915,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919790,0.13711548,1.2904053,9.216171,-0.094558716,0.07170105,0.12750244,-0.284759,-0.1502676,-0.57126904,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919814,0.16345215,1.3191376,9.022247,-0.08711243,0.08023071,0.12110901,-0.2453003,-0.08710551,-0.7437639,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919833,0.27119446,1.5513763,8.830704,-0.12120056,0.018432617,0.12004089,-0.12444568,0.10101259,-0.94907284,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919852,0.44117737,1.6495361,9.144348,-0.12866211,-0.014587402,0.11578369,0.00014707446,0.23344398,-0.64486504,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919875,0.51779175,1.7692413,9.455597,-0.08711243,-0.058258057,0.10726929,0.10080457,0.4129908,-0.36024952,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919896,0.60398865,1.8147278,9.50827,-0.011474609,-0.10194397,0.079574585,0.17983934,0.44130564,-0.29350948,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919915,0.63990784,1.8674011,9.517838,0.019424438,-0.11791992,0.0337677,0.19032255,0.5011908,-0.28349018,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919936,0.56806946,1.9727478,9.88176,0.052444458,-0.13282776,-0.031219482,0.106966704,0.51656806,-0.06021881,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919957,0.61834717,1.8865662,9.697403,0.1227417,-0.15626526,-0.09300232,0.10685104,0.47696435,-0.10355091,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320919978,0.5872345,1.9105072,9.551361,0.116363525,-0.2414856,-0.14945984,0.029688418,0.4783926,-0.2489872,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920000,0.73088074,1.8267059,10.360611,0.06842041,-0.34481812,-0.21658325,0.1221692,0.39400148,0.53654766,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920020,0.6375122,1.692627,10.827469,0.10144043,-0.24681091,-0.29966736,-0.05100268,0.23863852,1.0674934,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920041,0.6853943,1.692627,9.991898,0.116363525,-0.16159058,-0.3625183,0.0021756887,0.1939857,0.47057533,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920063,0.97987366,1.5848846,9.201813,-0.016799927,-0.3991394,-0.4317627,0.1447056,0.090400696,-0.61326504,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920080,1.1690216,1.1443634,10.451584,-0.26927185,-0.7613373,-0.50845337,0.17304093,-0.19274068,0.064237595,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920101,1.5832214,0.8043823,13.693329,-0.3683319,-0.5908966,-0.57237244,0.626453,-0.59254587,3.7954159,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920121,1.0110016,0.94085693,13.904022,-0.14675903,0.00033569336,-0.5904846,0.121326685,-0.5312277,4.490486,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920142,0.73088074,1.0581665,11.488266,-0.045562744,0.20272827,-0.52337646,-0.2574243,-0.3255514,1.8560467,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920163,0.80270386,1.3885651,10.121185,-0.106277466,0.12922668,-0.44241333,-0.118737936,0.020008802,0.38055992,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920184,0.7931366,1.3598328,11.330261,-0.16487122,0.03868103,-0.32843018,-0.13616443,0.03362596,1.3953066,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920205,0.9343872,1.4101105,11.864166,0.018356323,0.18782043,-0.24107361,0.05918491,0.0637449,2.0542269,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920226,0.88890076,1.2329407,10.918457,0.21862793,0.3763733,-0.18247986,0.0587309,-0.083804965,1.2756004,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920248,0.8074951,1.0366211,9.857819,0.3411255,0.4594574,-0.1537323,0.061894774,-0.34678006,0.081801414,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920268,1.0014191,0.964798,8.303986,0.4476471,0.29753113,-0.16438293,0.42636538,-0.5615797,-1.3530207,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920290,1.0660706,1.0605621,7.992737,0.3933258,-0.0028686523,-0.181427,0.46739262,-0.58827615,-1.8776855,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920311,1.3868866,0.91690063,8.416519,0.3219452,-0.27983093,-0.20166016,0.75043464,-0.6901834,-1.5004654,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920330,1.2312622,0.7181854,8.909714,0.25909424,-0.3863678,-0.22935486,0.6077335,-0.98339176,-0.91697025,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920351,1.3126678,0.53862,9.517838,0.16429138,-0.4375,-0.22616577,0.5124391,-1.2050517,-0.3037777,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920372,1.2384491,0.46440125,10.607208,0.17068481,-0.3639984,-0.21551514,0.41415536,-1.3284475,0.8218651,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920393,1.2528229,0.43806458,10.604813,0.21968079,-0.098739624,-0.1537323,0.36275065,-1.3982631,0.9067421,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920414,1.0014191,0.58410645,9.532211,0.21862793,0.17610168,-0.09300232,0.17683882,-1.329258,0.19078445,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920435,0.91763306,0.7229767,8.732544,0.14511108,0.22084045,-0.04612732,0.1180439,-1.2049723,-0.99587536,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920456,0.94636536,0.90493774,8.998306,0.08653259,0.1537323,-0.042938232,0.17742753,-1.0454793,-0.7509928,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920478,0.85058594,0.9815521,9.17308,0.06416321,0.13241577,-0.051452637,0.10973257,-0.97930765,-0.5354786,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920495,0.88890076,1.0892944,8.909714,0.03326416,0.16117859,-0.0599823,0.19174832,-0.87504923,-0.76710606,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920516,0.8338318,1.2592773,8.414124,-0.008285522,0.15266418,-0.06530762,0.17792273,-0.6893443,-1.1824932,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920537,0.9319916,1.4532013,8.804367,-0.017868042,0.0834198,-0.056793213,0.24387264,-0.5589279,-0.9111109,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920558,0.9272003,1.577713,8.9001465,0.0066375732,0.07489014,-0.054656982,0.31474745,-0.39513624,-0.7337551,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920579,0.8434143,1.6423492,8.502701,-0.02319336,0.0599823,-0.035476685,0.22418976,-0.27607262,-1.1800556,31.46870361,74.41227187,164.555786132813,31.46870361,74.41227187,164.555786132813
1581320920600,0.9152374,1.7453003,8.785217,-0.06793213,-0.04335022,-0.020568848,0.2987308,-0.19558871,-1.0101385,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920620,0.9750824,1.7596588,9.558548,-0.04663086,-0.100875854,0.005004883,0.30710548,-0.11537933,-0.13714027,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920642,0.99664307,1.8099518,9.999084,-0.007217407,0.00033569336,0.024169922,0.2962668,-0.051991463,0.31653118,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920663,0.71173096,1.9488068,10.046967,0.076934814,0.14945984,0.06253052,0.03755474,0.027387261,0.34140587,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920684,0.577652,2.0900726,9.620789,0.1611023,0.29647827,0.122177124,0.036714733,0.1087333,0.12915134,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920703,0.44117737,2.1523132,9.0629425,0.141922,0.30073547,0.15519714,-0.110301614,0.22164989,-0.52624035,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920724,0.38850403,2.2887878,9.261658,0.10676575,0.26239014,0.18821716,-0.05711949,0.32537246,-0.4679165,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920745,0.45794678,2.2121735,9.692627,0.12487793,0.20272827,0.22125244,-0.010115296,0.26850367,-0.041134834,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920766,0.6782074,2.166687,9.5681305,0.15150452,0.19953918,0.27238464,0.107082635,0.104127884,-0.007537842,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920787,0.78115845,2.068512,9.225754,0.116363525,0.20593262,0.2841034,0.3851635,0.061327696,-0.36995697,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920808,0.5034332,1.9942932,9.201813,-0.016799927,0.15266418,0.29154968,0.18191206,-0.053857088,-0.5158367,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920829,0.30711365,1.6303864,10.0230255,-0.18084717,0.021636963,0.32777405,-0.06142369,-0.3737657,0.27875423,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920850,0.34062195,1.3765869,12.184982,-0.24050903,0.019500732,0.3714447,-0.08809289,-0.6449239,2.0158062,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920871,0.2376709,1.2999725,12.252029,-0.07965088,0.2506714,0.40020752,-0.15668014,-0.67170596,2.7602367,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920892,0.39808655,1.2161865,10.061325,0.00024414062,0.32310486,0.40447998,0.032053858,-0.70291173,0.71489525,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920912,0.48188782,1.4149017,9.098862,-0.07539368,0.1026001,0.3863678,0.17309928,-0.5704024,-0.6032057,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920933,0.6638489,1.4364471,9.927246,-0.17233276,-0.16265869,0.34907532,0.3312676,-0.41835618,-0.035507202,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920954,0.6997528,1.4172974,10.686218,-0.13931274,-0.13069153,0.30966187,0.34441534,-0.41094851,0.8245163,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920976,0.76200867,1.474762,10.482712,-0.035980225,0.09727478,0.2691803,0.36932746,-0.35839367,1.0421114,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320920997,0.6662445,1.5441895,9.529816,0.00982666,0.3156433,0.2180481,0.3270398,-0.28552556,-0.203269,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921015,0.33822632,1.6184082,8.799591,0.04284668,0.4605255,0.18077087,0.05687058,-0.23779523,-0.8832779,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921036,-0.14779663,1.5944672,7.8730316,0.013031006,0.41046143,0.2106018,-0.43549946,-0.24080026,-1.780467,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921057,-0.4207306,1.5848846,7.705429,-0.09883118,0.20166016,0.2564087,-0.6105909,-0.26611853,-2.1290216,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921078,-0.5691681,1.5848846,8.634384,-0.16912842,0.008850098,0.31925964,-0.71134365,-0.22929442,-1.3334074,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921099,-0.62423706,1.364624,9.656708,-0.18084717,-0.11685181,0.35760498,-0.7902192,-0.37412536,-0.04853916,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921119,-0.87083435,1.1491394,10.066116,-0.2341156,-0.09555054,0.41192627,-1.0544014,-0.5238031,0.25328922,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921140,-0.8397217,0.84028625,10.841843,-0.26394653,-0.06251526,0.4332428,-1.0667378,-0.83906615,0.9491606,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921164,-0.65057373,0.77804565,11.406876,-0.25222778,0.047195435,0.40766907,-0.90210694,-0.7961664,1.6255674,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921184,-0.600296,0.82592773,11.50264,-0.19789124,0.20379639,0.33735657,-0.8196086,-0.740736,1.7632942,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921202,-0.6769104,0.8642273,10.468338,-0.14463806,0.33589172,0.2691803,-0.8752148,-0.64417565,0.75999355,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921224,-0.734375,0.9863434,9.256882,-0.14996338,0.30392456,0.20314026,-0.8270799,-0.47233343,-0.4563074,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921247,-0.63142395,0.993515,9.065338,-0.19470215,0.13562012,0.18183899,-0.7043607,-0.4633957,-0.6703224,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921267,-0.63142395,0.8786011,9.663895,-0.13398743,0.06956482,0.19781494,-0.6885887,-0.515888,-0.14090443,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921286,-0.77267456,0.8786011,9.357437,-0.092437744,0.054656982,0.24681091,-0.7904752,-0.48114133,-0.40703964,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921307,-0.81578064,0.9719696,9.256882,-0.1318512,0.018432617,0.30647278,-0.8455173,-0.37731314,-0.5534401,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921326,-0.80859375,0.91212463,9.584885,-0.17765808,-0.02949524,0.36186218,-0.8397078,-0.37436152,-0.40272617,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921352,-0.9426727,0.88339233,10.51384,-0.1510315,0.034423828,0.41513062,-1.0069759,-0.4028256,0.63295937,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921370,-1.1868744,0.94085693,10.511444,-0.09562683,0.1111145,0.43536377,-1.2181926,-0.29195356,0.69556904,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921389,-1.1365967,0.9384613,9.912888,-0.09136963,0.07595825,0.45561218,-1.1800839,-0.28626084,0.099342346,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921411,-1.0480042,1.0701294,10.02063,-0.1126709,-0.012451172,0.47477722,-1.0878066,-0.13881016,0.16094494,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921433,-1.0168915,1.0749207,10.394119,-0.07965088,-0.087020874,0.5120697,-1.0900662,-0.098350644,0.49720097,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921453,-1.0911102,1.2137909,10.281601,-0.022125244,-0.009262085,0.5610657,-1.1586801,0.011984348,0.5230446,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921475,-1.1748962,1.1371765,10.133148,-0.027450562,0.0056610107,0.6409607,-1.2886263,-0.01677239,0.25564098,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921495,-1.2802429,1.1970215,10.130768,0.010894775,0.023757935,0.72299194,-1.3496192,0.028300762,0.31593418,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921516,-1.2323608,1.1587219,10.027817,0.02154541,0.039749146,0.83058167,-1.3288713,0.027238965,0.14180374,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921536,-1.1557465,1.0342255,9.857819,0.018356323,0.023757935,0.90515137,-1.2500411,-0.11485183,-0.017370224,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921558,-1.1413879,0.8091736,10.329483,0.026870728,-0.012451172,0.9807739,-1.2735577,-0.2358849,0.3007202,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921585,-1.2299652,0.70622253,10.6957855,0.10783386,0.035476685,1.0510864,-1.3117864,-0.45562923,0.892334,31.46870981,74.41227009,165.137756347656,31.46870361,74.41227187,164.555786132813
1581320921603,-1.18927,0.672699,10.650299,0.12168884,0.052520752,1.0681305,-1.3680845,-0.47167265,0.84640217,31.46871113,74.41226807,165.456298828125,31.46870361,74.41227187,164.555786132813
1581320921622,-0.95224,0.6152344,9.884155,0.1845398,0.023757935,1.1533508,-1.143721,-0.5977032,0.13075256,31.46871113,74.41226807,165.456298828125,31.46870361,74.41227187,164.555786132813
1581320921641,-0.90675354,0.60806274,9.335892,0.15577698,-0.056137085,1.1959686,-1.105793,-0.6346965,-0.47640324,31.46871113,74.41226807,165.456298828125,31.46870361,74.41227187,164.555786132813
1581320921662,-0.4135437,0.60806274,9.539398,0.141922,-0.06465149,1.237503,-0.66162074,-0.64606404,-0.34827995,31.46871113,74.41226807,165.456298828125,31.46870361,74.41227187,164.555786132813
1581320921683,-0.22441101,0.6391754,10.011047,0.12806702,0.07595825,1.267334,-0.54576415,-0.6089394,-0.08752918,31.46871113,74.41226807,165.456298828125,31.46870361,74.41227187,164.555786132813
1581320921704,-0.37763977,0.60806274,10.03978,0.10144043,0.32310486,1.2875824,-0.6120335,-0.6913668,0.20808125,31.46871113,74.41226807,165.456298828125,31.46870361,74.41227187,164.555786132813
1581320921726,-0.4350891,0.6272125,10.149918,0.053512573,0.437088,1.3184662,-0.6391478,-0.6598847,0.19199276,31.46871113,74.41226807,165.456298828125,31.46870361,74.41227187,164.555786132813
1581320921743,-0.29144287,0.42370605,10.413269,0.025802612,0.4552002,1.3323212,-0.44232023,-0.8258157,0.5327263,31.46871113,74.41226807,165.456298828125,31.46870361,74.41227187,164.555786132813
1581320921765,-0.19088745,0.5601654,10.6670685,0.057769775,0.45199585,1.3621521,-0.31657177,-0.7418622,0.8605499,31.46871113,74.41226807,165.456298828125,31.46870361,74.41227187,164.555786132813
