Time,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Mag(1),Mag(2),Mag(3)
2020-05-15 10:33:14.296642,-0.022521,-1.020532,-0.025598,-0.190486,0.01643,-0.001822,3.949718,-34.086609,-24.553003
2020-05-15 10:33:14.349422,0.031256,-1.038101,-0.028202,0.049278,0.017347,0.000163,4.177518,-34.160892,-24.331017
2020-05-15 10:33:14.402153,0.067901,-1.022936,-0.095303,0.054776,0.05461,-0.009,4.16836,-34.348595,-24.245676
2020-05-15 10:33:14.454920,0.066612,-1.019607,-0.060662,-0.022044,-0.010542,-0.005009,4.319377,-34.403778,-24.165747
2020-05-15 10:33:14.507667,-0.025436,-1.047717,-0.029595,-0.097944,0.041839,-0.001038,4.191923,-34.437397,-23.731462
2020-05-15 10:33:14.560490,0.030089,-1.008141,0.018775,0.050496,0.014656,-0.005162,4.202348,-34.292171,-23.397709
2020-05-15 10:33:14.613283,-7.1E-05,-1.045621,-0.102631,-0.056863,0.008395,-0.00226,4.362583,-34.270233,-23.075134
2020-05-15 10:33:14.666080,0.035307,-1.063437,-0.016574,0.169157,0.051155,-0.003635,4.449757,-34.014168,-22.769192
2020-05-15 10:33:14.718816,-0.01049,-1.019484,0.065636,-0.014255,0.016794,-0.006383,4.416077,-33.861038,-22.504114
2020-05-15 10:33:14.771666,0.006875,-1.029409,0.002442,-0.024335,0.038785,0.001252,4.409036,-33.536621,-22.068562
2020-05-15 10:33:14.824503,0.056668,-1.040505,-0.097967,0.135559,0.022597,-0.001802,4.417355,-33.180981,-21.852108
2020-05-15 10:33:14.877422,-0.014769,-1.01486,0.020844,-0.166513,0.01038,-0.008369,4.241709,-32.924187,-21.322603
2020-05-15 10:33:14.930214,0.062499,-1.018498,-0.090216,-0.073051,0.020001,-0.0073,4.035457,-32.663582,-20.929996
2020-05-15 10:33:14.983301,-0.207269,-1.035142,0.05742,-0.396352,0.038632,-0.013103,3.665563,-32.598854,-20.563572
2020-05-15 10:33:15.036052,-0.016878,-1.033108,-0.056847,0.014455,0.029011,-0.001038,3.057934,-32.602566,-19.962093
2020-05-15 10:33:15.088977,-0.037467,-1.029347,-0.001797,-0.009521,0.011449,-0.008369,2.555224,-32.719212,-19.412134
2020-05-15 10:33:15.141742,0.035246,-1.009559,-0.017664,0.053245,0.025346,0.002932,2.072304,-32.843224,-19.054522
2020-05-15 10:33:15.194566,-0.041064,-1.024909,-0.016029,0.049733,0.041534,-0.002566,1.664068,-32.860275,-18.713146
2020-05-15 10:33:15.247341,0.084536,-1.015539,0.004198,0.068517,0.02107,-0.002107,1.202993,-32.925583,-18.647484
