Time,Acc X,Acc Y,Acc Z,Ang Acc X,Ang Acc Y,Ang Acc Z,Disp X,Disp Y,Disp Z,Rot X,Rot Y,Rot z,Vel X,Vel Y,Vel Z,Ang Vel X,Ang Vel Y,Ang Vel Z
197.732,0,-0.00126978,0,-0.0352358,0,0,10,9.99887,0,0.0142805,0,0,0,0.00147435,0,-0.0500327,0,0
197.832,0,-0.00121759,0,-0.0225076,0,0,10,9.99901,0,0.00912198,0,0,0,0.00134998,0,-0.0529258,0,0
197.932,0,-0.00116505,0,-0.00922519,0,0,10,9.99914,0,0.00373883,0,0,0,0.00123084,0,-0.0545157,0,0
198.032,0,-0.00111217,0,0.00428435,0,0,10,9.99926,0,-0.00173638,0,0,0,0.00111698,0,-0.0547633,0,0
198.132,0,-0.00105894,0,0.0176884,0,0,10,9.99937,0,-0.00716884,0,0,0,0.00100842,0,-0.0536624,0,0
198.232,0,-0.00100537,0,0.0306569,0,0,10,9.99946,0,-0.0124248,0,0,0,0.000905202,0,-0.0512401,0,0
198.332,0,-0.00095145,0,0.0428705,0,0,10,9.99955,0,-0.0173748,0,0,0,0.000807359,0,-0.0475562,0,0
198.432,0,-0.000897181,0,0.0540285,0,0,10,9.99962,0,-0.0218969,0,0,0,0.000714924,0,-0.0427012,0,0
198.532,0,-0.000842564,0,0.0638562,0,0,10,9.99969,0,-0.0258799,0,0,0,0.000627934,0,-0.0367948,0,0
198.632,0,-0.000787598,0,0.0721115,0,0,10,9.99975,0,-0.0292257,0,0,0,0.000546423,0,-0.0299824,0,0
198.732,0,-0.000732281,0,0.0785911,0,0,10,9.9998,0,-0.0318518,0,0,0,0.000470426,0,-0.0224318,0,0
198.832,0,-0.000676613,0,0.0831356,0,0,10,9.99984,0,-0.0336936,0,0,0,0.000399978,0,-0.0143288,0,0
198.932,0,-0.000620594,0,0.0856331,0,0,10,9.99988,0,-0.0347058,0,0,0,0.000335115,0,-0.00587294,0,0
199.032,0,-0.000564223,0,0.0860219,0,0,10,9.99991,0,-0.0348634,0,0,0,0.000275871,0,0.0027275,0,0
199.132,0,-0.000507498,0,0.0842926,0,0,10,9.99994,0,-0.0341625,0,0,0,0.000222282,0,0.0112608,0,0
199.232,0,-0.00045042,0,0.0804878,0,0,10,9.99996,0,-0.0326205,0,0,0,0.000174383,0,0.0195168,0,0
199.332,0,-0.000392988,0,0.074701,0,0,10,9.99997,0,-0.0302752,0,0,0,0.00013221,0,0.0272922,0,0
199.432,0,-0.0003352,0,0.0670749,0,0,10,9.99998,0,-0.0271844,0,0,0,9.58E-05,0,0.0343956,0,0
199.532,0,-0.000277056,0,0.0577972,0,0,10,9.99999,0,-0.0234243,0,0,0,6.52E-05,0,0.0406521,0,0
199.632,0,-0.000218556,0,0.0470963,0,0,10,10,0,-0.0190874,0,0,0,4.04E-05,0,0.0459076,0,0
199.732,0,-0.000159698,0,0.0352358,0,0,10,10,0,-0.0142805,0,0,0,2.15E-05,0,0.0500327,0,0
199.832,0,-0.000100482,0,0.0225076,0,0,10,10,0,-0.00912198,0,0,0,8.47E-06,0,0.0529258,0,0
199.932,0,-4.09E-05,0,0.00922519,0,0,10,10,0,-0.00373883,0,0,0,1.40E-06,0,0.0545157,0,0
200.032,-1.90E-05,0,0,-0.00428435,0,0,10,10,0,0.00173638,0,0,-3.01E-07,0,0,0.0547633,0,0
200.132,-7.87E-05,0,0,-0.0176884,0,0,10,10,0,0.00716884,0,0,-5.19E-06,0,0,0.0536624,0,0
200.232,-0.000138044,0,0,-0.0306569,0,0,10,10,0,0.0124248,0,0,-1.60E-05,0,0,0.0512401,0,0
200.332,-0.000197033,0,0,-0.0428705,0,0,10,10,0,0.0173748,0,0,-3.28E-05,0,0,0.0475562,0,0
200.432,-0.000255664,0,0,-0.0540285,0,0,9.99999,10,0,0.0218969,0,0,-5.54E-05,0,0,0.0427012,0,0
200.532,-0.000313938,0,0,-0.0638562,0,0,9.99998,10,0,0.0258799,0,0,-8.39E-05,0,0,0.0367948,0,0
200.632,-0.000371856,0,0,-0.0721115,0,0,9.99998,10,0,0.0292257,0,0,-0.000118199,0,0,0.0299824,0,0
200.732,-0.000429419,0,0,-0.0785911,0,0,9.99996,10,0,0.0318518,0,0,-0.000158265,0,0,0.0224318,0,0
200.832,-0.000486627,0,0,-0.0831356,0,0,9.99994,10,0,0.0336936,0,0,-0.000204071,0,0,0.0143288,0,0
200.932,-0.000543481,0,0,-0.0856331,0,0,9.99992,10,0,0.0347058,0,0,-0.000255579,0,0,0.00587294,0,0
201.032,-0.000599982,0,0,-0.0860219,0,0,9.99989,10,0,0.0348634,0,0,-0.000312755,0,0,-0.0027275,0,0
201.132,-0.00065613,0,0,-0.0842926,0,0,9.99986,10,0,0.0341625,0,0,-0.000375564,0,0,-0.0112608,0,0
201.232,-0.000711926,0,0,-0.0804878,0,0,9.99982,10,0,0.0326205,0,0,-0.000443969,0,0,-0.0195168,0,0
201.332,-0.000767371,0,0,-0.074701,0,0,9.99977,10,0,0.0302752,0,0,-0.000517937,0,0,-0.0272922,0,0
201.432,-0.000822466,0,0,-0.0670749,0,0,9.99971,10,0,0.0271844,0,0,-0.000597432,0,0,-0.0343956,0,0
201.532,-0.000877211,0,0,-0.0577972,0,0,9.99965,10,0,0.0234243,0,0,-0.000682419,0,0,-0.0406521,0,0
201.632,-0.000931607,0,0,-0.0470963,0,0,9.99958,10,0,0.0190874,0,0,-0.000772862,0,0,-0.0459076,0,0
201.732,-0.000985655,0,0,-0.0352358,0,0,9.99949,10,0,0.0142805,0,0,-0.000868728,0,0,-0.0500327,0,0
201.832,-0.00103935,0,0,-0.0225076,0,0,9.9994,10,0,0.00912198,0,0,-0.000969982,0,0,-0.0529258,0,0
201.932,-0.00109271,0,0,-0.00922519,0,0,9.9993,10,0,0.00373883,0,0,-0.00107659,0,0,-0.0545157,0,0
202.032,-0.00114572,0,0,0.00428435,0,0,9.99919,10,0,-0.00173638,0,0,-0.00118851,0,0,-0.0547633,0,0
202.132,-0.00119838,0,0,0.0176884,0,0,9.99906,10,0,-0.00716884,0,0,-0.00130572,0,0,-0.0536624,0,0
202.232,-0.0012507,0,0,0.0306569,0,0,9.99893,10,0,-0.0124248,0,0,-0.00142818,0,0,-0.0512401,0,0
202.332,-0.00130267,0,0,0.0428705,0,0,9.99878,10,0,-0.0173748,0,0,-0.00155585,0,0,-0.0475562,0,0
202.432,-0.0013543,0,0,0.0540285,0,0,9.99861,10,0,-0.0218969,0,0,-0.0016887,0,0,-0.0427012,0,0
202.532,-0.00140559,0,0,0.0638562,0,0,9.99844,10,0,-0.0258799,0,0,-0.0018267,0,0,-0.0367948,0,0
202.632,-0.00145653,0,0,0.0721115,0,0,9.99825,10,0,-0.0292257,0,0,-0.0019698,0,0,-0.0299824,0,0
202.732,-0.00150714,0,0,0.0785911,0,0,9.99804,10,0,-0.0318518,0,0,-0.00211799,0,0,-0.0224318,0,0
202.832,-0.0015574,0,0,0.0831356,0,0,9.99782,10,0,-0.0336936,0,0,-0.00227122,0,0,-0.0143288,0,0
202.932,-0.00160733,0,0,0.0856331,0,0,9.99759,10,0,-0.0347058,0,0,-0.00242946,0,0,-0.00587294,0,0
203.032,-0.00165691,0,0,0.0860219,0,0,9.99734,10,0,-0.0348634,0,0,-0.00259267,0,0,0.0027275,0,0
203.132,-0.00170616,0,0,0.0842926,0,0,9.99707,10,0,-0.0341625,0,0,-0.00276083,0,0,0.0112608,0,0
203.232,-0.00175507,0,0,0.0804878,0,0,9.99679,10,0,-0.0326205,0,0,-0.0029339,0,0,0.0195168,0,0
203.332,-0.00180364,0,0,0.074701,0,0,9.99648,10,0,-0.0302752,0,0,-0.00311183,0,0,0.0272922,0,0
203.432,-0.00185188,0,0,0.0670749,0,0,9.99616,10,0,-0.0271844,0,0,-0.00329461,0,0,0.0343956,0,0
203.532,-0.00189978,0,0,0.0577972,0,0,9.99582,10,0,-0.0234243,0,0,-0.0034822,0,0,0.0406521,0,0
203.632,-0.00194735,0,0,0.0470963,0,0,9.99547,10,0,-0.0190874,0,0,-0.00367456,0,0,0.0459076,0,0
203.732,-0.00199459,0,0,0.0352358,0,0,9.99509,10,0,-0.0142805,0,0,-0.00387166,0,0,0.0500327,0,0
203.832,-0.00204149,0,0,0.0225076,0,0,9.99469,10,0,-0.00912198,0,0,-0.00407346,0,0,0.0529258,0,0
203.932,-0.00208806,0,0,0.00922519,0,0,9.99428,10,0,-0.00373883,0,0,-0.00427994,0,0,0.0545157,0,0
204.032,-0.00213429,0,0,-0.00428435,0,0,9.99384,10,0,0.00173638,0,0,-0.00449106,0,0,0.0547633,0,0
204.132,-0.0021802,0,0,-0.0176884,0,0,9.99338,10,0,0.00716884,0,0,-0.00470679,0,0,0.0536624,0,0
204.232,-0.00222577,0,0,-0.0306569,0,0,9.9929,10,0,0.0124248,0,0,-0.00492709,0,0,0.0512401,0,0
204.332,-0.00227102,0,0,-0.0428705,0,0,9.99239,10,0,0.0173748,0,0,-0.00515194,0,0,0.0475562,0,0
204.432,-0.00231594,0,0,-0.0540285,0,0,9.99186,10,0,0.0218969,0,0,-0.00538129,0,0,0.0427012,0,0
204.532,-0.00236053,0,0,-0.0638562,0,0,9.99131,10,0,0.0258799,0,0,-0.00561511,0,0,0.0367948,0,0
204.632,-0.00240479,0,0,-0.0721115,0,0,9.99074,10,0,0.0292257,0,0,-0.00585338,0,0,0.0299824,0,0
204.732,-0.00244872,0,0,-0.0785911,0,0,9.99014,10,0,0.0318518,0,0,-0.00609606,0,0,0.0224318,0,0
204.832,-0.00249233,0,0,-0.0831356,0,0,9.98952,10,0,0.0336936,0,0,-0.00634311,0,0,0.0143288,0,0
204.932,-0.00253562,0,0,-0.0856331,0,0,9.98888,10,0,0.0347058,0,0,-0.00659451,0,0,0.00587294,0,0
205.032,-0.00257857,0,0,-0.0860219,0,0,9.9882,10,0,0.0348634,0,0,-0.00685023,0,0,-0.0027275,0,0
205.132,-0.00262121,0,0,-0.0842926,0,0,9.9875,10,0,0.0341625,0,0,-0.00711022,0,0,-0.0112608,0,0
205.232,-0.00266352,0,0,-0.0804878,0,0,9.98678,10,0,0.0326205,0,0,-0.00737446,0,0,-0.0195168,0,0
205.332,-0.00270551,0,0,-0.074701,0,0,9.98603,10,0,0.0302752,0,0,-0.00764291,0,0,-0.0272922,0,0
205.432,-0.00274718,0,0,-0.0670749,0,0,9.98525,10,0,0.0271844,0,0,-0.00791555,0,0,-0.0343956,0,0
205.532,-0.00278853,0,0,-0.0577972,0,0,9.98445,10,0,0.0234243,0,0,-0.00819234,0,0,-0.0406521,0,0
205.632,-0.00282956,0,0,-0.0470963,0,0,9.98361,10,0,0.0190874,0,0,-0.00847325,0,0,-0.0459076,0,0
205.732,-0.00287027,0,0,-0.0352358,0,0,9.98275,10,0,0.0142805,0,0,-0.00875824,0,0,-0.0500327,0,0
205.832,-0.00291065,0,0,-0.0225076,0,0,9.98186,10,0,0.00912198,0,0,-0.00904729,0,0,-0.0529258,0,0
205.932,-0.00295073,0,0,-0.00922519,0,0,9.98094,10,0,0.00373883,0,0,-0.00934036,0,0,-0.0545157,0,0
206.032,-0.00299048,0,0,0.00428435,0,0,9.97999,10,0,-0.00173638,0,0,-0.00963742,0,0,-0.0547633,0,0
206.132,-0.00302992,0,0,0.0176884,0,0,9.97901,10,0,-0.00716884,0,0,-0.00993844,0,0,-0.0536624,0,0
206.232,-0.00306904,0,0,0.0306569,0,0,9.97801,10,0,-0.0124248,0,0,-0.0102434,0,0,-0.0512401,0,0
206.332,-0.00310785,0,0,0.0428705,0,0,9.97697,10,0,-0.0173748,0,0,-0.0105522,0,0,-0.0475562,0,0
206.432,-0.00314634,0,0,0.0540285,0,0,9.97589,10,0,-0.0218969,0,0,-0.010865,0,0,-0.0427012,0,0
206.532,-0.00318452,0,0,0.0638562,0,0,9.97479,10,0,-0.0258799,0,0,-0.0111815,0,0,-0.0367948,0,0
206.632,-0.00322238,0,0,0.0721115,0,0,9.97366,10,0,-0.0292257,0,0,-0.0115018,0,0,-0.0299824,0,0
206.732,-0.00325993,0,0,0.0785911,0,0,9.97249,10,0,-0.0318518,0,0,-0.011826,0,0,-0.0224318,0,0
206.832,-0.00329718,0,0,0.0831356,0,0,9.97129,10,0,-0.0336936,0,0,-0.0121538,0,0,-0.0143288,0,0
206.932,-0.00333411,0,0,0.0856331,0,0,9.97006,10,0,-0.0347058,0,0,-0.0124854,0,0,-0.00587294,0,0
207.032,-0.00337073,0,0,0.0860219,0,0,9.9688,10,0,-0.0348634,0,0,-0.0128206,0,0,0.0027275,0,0
207.132,-0.00340704,0,0,0.0842926,0,0,9.9675,10,0,-0.0341625,0,0,-0.0131595,0,0,0.0112608,0,0
207.232,-0.00344304,0,0,0.0804878,0,0,9.96616,10,0,-0.0326205,0,0,-0.013502,0,0,0.0195168,0,0
207.332,-0.00347874,0,0,0.074701,0,0,9.9648,10,0,-0.0302752,0,0,-0.0138481,0,0,0.0272922,0,0
207.432,-0.00351412,0,0,0.0670749,0,0,9.96339,10,0,-0.0271844,0,0,-0.0141978,0,0,0.0343956,0,0
207.532,-0.00354921,0,0,0.0577972,0,0,9.96196,10,0,-0.0234243,0,0,-0.0145509,0,0,0.0406521,0,0
207.632,-0.00358398,0,0,0.0470963,0,0,9.96048,10,0,-0.0190874,0,0,-0.0149076,0,0,0.0459076,0,0
207.732,-0.00361845,0,0,0.0352358,0,0,9.95898,10,0,-0.0142805,0,0,-0.0152677,0,0,0.0500327,0,0
207.832,-0.00365262,0,0,0.0225076,0,0,9.95743,10,0,-0.00912198,0,0,-0.0156313,0,0,0.0529258,0,0
207.932,-0.00368648,0,0,0.00922519,0,0,9.95585,10,0,-0.00373883,0,0,-0.0159982,0,0,0.0545157,0,0
208.032,-0.00372004,0,0,-0.00428435,0,0,9.95423,10,0,0.00173638,0,0,-0.0163686,0,0,0.0547633,0,0
208.132,-0.0037533,0,0,-0.0176884,0,0,9.95257,10,0,0.00716884,0,0,-0.0167422,0,0,0.0536624,0,0
208.232,-0.00378625,0,0,-0.0306569,0,0,9.95088,10,0,0.0124248,0,0,-0.0171192,0,0,0.0512401,0,0
208.332,-0.00381891,0,0,-0.0428705,0,0,9.94915,10,0,0.0173748,0,0,-0.0174995,0,0,0.0475562,0,0
208.432,-0.00385126,0,0,-0.0540285,0,0,9.94738,10,0,0.0218969,0,0,-0.017883,0,0,0.0427012,0,0
208.532,-0.00388332,0,0,-0.0638562,0,0,9.94557,10,0,0.0258799,0,0,-0.0182697,0,0,0.0367948,0,0
208.632,-0.00391508,0,0,-0.0721115,0,0,9.94373,10,0,0.0292257,0,0,-0.0186596,0,0,0.0299824,0,0
208.732,-0.00394653,0,0,-0.0785911,0,0,9.94184,10,0,0.0318518,0,0,-0.0190527,0,0,0.0224318,0,0
208.832,-0.0039777,0,0,-0.0831356,0,0,9.93992,10,0,0.0336936,0,0,-0.0194489,0,0,0.0143288,0,0
208.932,-0.00400856,0,0,-0.0856331,0,0,9.93795,10,0,0.0347058,0,0,-0.0198483,0,0,0.00587294,0,0
209.032,-0.00403913,0,0,-0.0860219,0,0,9.93595,10,0,0.0348634,0,0,-0.0202506,0,0,-0.0027275,0,0
209.132,-0.00406941,0,0,-0.0842926,0,0,9.9339,10,0,0.0341625,0,0,-0.0206561,0,0,-0.0112608,0,0
209.232,-0.00409939,0,0,-0.0804878,0,0,9.93182,10,0,0.0326205,0,0,-0.0210645,0,0,-0.0195168,0,0
209.332,-0.00412908,0,0,-0.074701,0,0,9.92969,10,0,0.0302752,0,0,-0.0214759,0,0,-0.0272922,0,0
209.432,-0.00415847,0,0,-0.0670749,0,0,9.92752,10,0,0.0271844,0,0,-0.0218903,0,0,-0.0343956,0,0
209.532,-0.00418757,0,0,-0.0577972,0,0,9.92531,10,0,0.0234243,0,0,-0.0223076,0,0,-0.0406521,0,0
209.632,-0.00421638,0,0,-0.0470963,0,0,9.92306,10,0,0.0190874,0,0,-0.0227278,0,0,-0.0459076,0,0
209.732,-0.0042449,0,0,-0.0352358,0,0,9.92077,10,0,0.0142805,0,0,-0.0231509,0,0,-0.0500327,0,0
209.832,-0.00427314,0,0,-0.0225076,0,0,9.91843,10,0,0.00912198,0,0,-0.0235768,0,0,-0.0529258,0,0
209.932,-0.00430108,0,0,-0.00922519,0,0,9.91605,10,0,0.00373883,0,0,-0.0240055,0,0,-0.0545157,0,0
210.032,-0.00432873,0,0,0.00428435,0,0,9.91363,10,0,-0.00173638,0,0,-0.024437,0,0,-0.0547633,0,0
210.132,-0.00435609,0,0,0.0176884,0,0,9.91116,10,0,-0.00716884,0,0,-0.0248712,0,0,-0.0536624,0,0
210.232,-0.00438317,0,0,0.0306569,0,0,9.90865,10,0,-0.0124248,0,0,-0.0253082,0,0,-0.0512401,0,0
210.332,-0.00440996,0,0,0.0428705,0,0,9.9061,10,0,-0.0173748,0,0,-0.0257479,0,0,-0.0475562,0,0
210.432,-0.00443647,0,0,0.0540285,0,0,9.9035,10,0,-0.0218969,0,0,-0.0261902,0,0,-0.0427012,0,0
210.532,-0.00446269,0,0,0.0638562,0,0,9.90086,10,0,-0.0258799,0,0,-0.0266352,0,0,-0.0367948,0,0
210.632,-0.00448863,0,0,0.0721115,0,0,9.89818,10,0,-0.0292257,0,0,-0.0270827,0,0,-0.0299824,0,0
210.732,-0.00451428,0,0,0.0785911,0,0,9.89545,10,0,-0.0318518,0,0,-0.0275329,0,0,-0.0224318,0,0
210.832,-0.00453965,0,0,0.0831356,0,0,9.89267,10,0,-0.0336936,0,0,-0.0279856,0,0,-0.0143288,0,0
210.932,-0.00456474,0,0,0.0856331,0,0,9.88985,10,0,-0.0347058,0,0,-0.0284408,0,0,-0.00587294,0,0
211.032,-0.00458955,0,0,0.0860219,0,0,9.88698,10,0,-0.0348634,0,0,-0.0288985,0,0,0.0027275,0,0
211.132,-0.00461408,0,0,0.0842926,0,0,9.88407,10,0,-0.0341625,0,0,-0.0293587,0,0,0.0112608,0,0
211.232,-0.00463832,0,0,0.0804878,0,0,9.88111,10,0,-0.0326205,0,0,-0.0298213,0,0,0.0195168,0,0
211.332,-0.00466229,0,0,0.074701,0,0,9.87811,10,0,-0.0302752,0,0,-0.0302863,0,0,0.0272922,0,0
211.432,-0.00468598,0,0,0.0670749,0,0,9.87505,10,0,-0.0271844,0,0,-0.0307538,0,0,0.0343956,0,0
211.532,-0.00470939,0,0,0.0577972,0,0,9.87195,10,0,-0.0234243,0,0,-0.0312235,0,0,0.0406521,0,0
211.632,-0.00473253,0,0,0.0470963,0,0,9.86881,10,0,-0.0190874,0,0,-0.0316956,0,0,0.0459076,0,0
211.732,-0.00475539,0,0,0.0352358,0,0,9.86561,10,0,-0.0142805,0,0,-0.03217,0,0,0.0500327,0,0
211.832,-0.00477797,0,0,0.0225076,0,0,9.86237,10,0,-0.00912198,0,0,-0.0326467,0,0,0.0529258,0,0
211.932,-0.00480028,0,0,0.00922519,0,0,9.85909,10,0,-0.00373883,0,0,-0.0331256,0,0,0.0545157,0,0
212.032,-0.00482231,0,0,-0.00428435,0,0,9.85575,10,0,0.00173638,0,0,-0.0336067,0,0,0.0547633,0,0
212.132,-0.00484407,0,0,-0.0176884,0,0,9.85236,10,0,0.00716884,0,0,-0.0340901,0,0,0.0536624,0,0
212.232,-0.00486556,0,0,-0.0306569,0,0,9.84893,10,0,0.0124248,0,0,-0.0345756,0,0,0.0512401,0,0
212.332,-0.00488678,0,0,-0.0428705,0,0,9.84545,10,0,0.0173748,0,0,-0.0350632,0,0,0.0475562,0,0
212.432,-0.00490772,0,0,-0.0540285,0,0,9.84192,10,0,0.0218969,0,0,-0.0355529,0,0,0.0427012,0,0
212.532,-0.0049284,0,0,-0.0638562,0,0,9.83834,10,0,0.0258799,0,0,-0.0360447,0,0,0.0367948,0,0
212.632,-0.0049488,0,0,-0.0721115,0,0,9.83471,10,0,0.0292257,0,0,-0.0365386,0,0,0.0299824,0,0
212.732,-0.00496894,0,0,-0.0785911,0,0,9.83103,10,0,0.0318518,0,0,-0.0370345,0,0,0.0224318,0,0
212.832,-0.0049888,0,0,-0.0831356,0,0,9.8273,10,0,0.0336936,0,0,-0.0375323,0,0,0.0143288,0,0
212.932,-0.0050084,0,0,-0.0856331,0,0,9.82352,10,0,0.0347058,0,0,-0.0380322,0,0,0.00587294,0,0
213.032,-0.00502774,0,0,-0.0860219,0,0,9.8197,10,0,0.0348634,0,0,-0.038534,0,0,-0.0027275,0,0
213.132,-0.0050468,0,0,-0.0842926,0,0,9.81582,10,0,0.0341625,0,0,-0.0390377,0,0,-0.0112608,0,0
213.232,-0.0050656,0,0,-0.0804878,0,0,9.81189,10,0,0.0326205,0,0,-0.0395434,0,0,-0.0195168,0,0
213.332,-0.00508414,0,0,-0.074701,0,0,9.80791,10,0,0.0302752,0,0,-0.0400509,0,0,-0.0272922,0,0
213.432,-0.00510241,0,0,-0.0670749,0,0,9.80388,10,0,0.0271844,0,0,-0.0405602,0,0,-0.0343956,0,0
213.532,-0.00512042,0,0,-0.0577972,0,0,9.7998,10,0,0.0234243,0,0,-0.0410713,0,0,-0.0406521,0,0
213.632,-0.00513817,0,0,-0.0470963,0,0,9.79566,10,0,0.0190874,0,0,-0.0415843,0,0,-0.0459076,0,0
213.732,-0.00515565,0,0,-0.0352358,0,0,9.79148,10,0,0.0142805,0,0,-0.042099,0,0,-0.0500327,0,0
213.832,-0.00517288,0,0,-0.0225076,0,0,9.78724,10,0,0.00912198,0,0,-0.0426154,0,0,-0.0529258,0,0
213.932,-0.00518984,0,0,-0.00922519,0,0,9.78296,10,0,0.00373883,0,0,-0.0431335,0,0,-0.0545157,0,0
214.032,-0.00520654,0,0,0.00428435,0,0,9.77862,10,0,-0.00173638,0,0,-0.0436533,0,0,-0.0547633,0,0
214.132,-0.00522299,0,0,0.0176884,0,0,9.77423,10,0,-0.00716884,0,0,-0.0441748,0,0,-0.0536624,0,0
214.232,-0.00523917,0,0,0.0306569,0,0,9.76978,10,0,-0.0124248,0,0,-0.0446979,0,0,-0.0512401,0,0
214.332,-0.0052551,0,0,0.0428705,0,0,9.76529,10,0,-0.0173748,0,0,-0.0452227,0,0,-0.0475562,0,0
214.432,-0.00527078,0,0,0.0540285,0,0,9.76074,10,0,-0.0218969,0,0,-0.0457489,0,0,-0.0427012,0,0
214.532,-0.00528619,0,0,0.0638562,0,0,9.75614,10,0,-0.0258799,0,0,-0.0462768,0,0,-0.0367948,0,0
214.632,-0.00530135,0,0,0.0721115,0,0,9.75148,10,0,-0.0292257,0,0,-0.0468062,0,0,-0.0299824,0,0
214.732,-0.00531626,0,0,0.0785911,0,0,9.74677,10,0,-0.0318518,0,0,-0.0473371,0,0,-0.0224318,0,0
214.832,-0.00533091,0,0,0.0831356,0,0,9.74201,10,0,-0.0336936,0,0,-0.0478694,0,0,-0.0143288,0,0
214.932,-0.00534531,0,0,0.0856331,0,0,9.7372,10,0,-0.0347058,0,0,-0.0484032,0,0,-0.00587294,0,0
215.032,-0.00535945,0,0,0.0860219,0,0,9.73233,10,0,-0.0348634,0,0,-0.0489385,0,0,0.0027275,0,0
215.132,-0.00537335,0,0,0.0842926,0,0,9.72741,10,0,-0.0341625,0,0,-0.0494751,0,0,0.0112608,0,0
215.232,-0.00538699,0,0,0.0804878,0,0,9.72244,10,0,-0.0326205,0,0,-0.0500131,0,0,0.0195168,0,0
215.332,-0.00540039,0,0,0.074701,0,0,9.71741,10,0,-0.0302752,0,0,-0.0505525,0,0,0.0272922,0,0
215.432,-0.00541353,0,0,0.0670749,0,0,9.71233,10,0,-0.0271844,0,0,-0.0510932,0,0,0.0343956,0,0
215.532,-0.00542642,0,0,0.0577972,0,0,9.70719,10,0,-0.0234243,0,0,-0.0516352,0,0,0.0406521,0,0
215.632,-0.00543907,0,0,0.0470963,0,0,9.702,10,0,-0.0190874,0,0,-0.0521785,0,0,0.0459076,0,0
215.732,-0.00545147,0,0,0.0352358,0,0,9.69676,10,0,-0.0142805,0,0,-0.052723,0,0,0.0500327,0,0
215.832,-0.00546362,0,0,0.0225076,0,0,9.69146,10,0,-0.00912198,0,0,-0.0532688,0,0,0.0529258,0,0
215.932,-0.00547553,0,0,0.00922519,0,0,9.6861,10,0,-0.00373883,0,0,-0.0538157,0,0,0.0545157,0,0
216.032,-0.00548719,0,0,-0.00428435,0,0,9.68069,10,0,0.00173638,0,0,-0.0543639,0,0,0.0547633,0,0
216.132,-0.0054986,0,0,-0.0176884,0,0,9.67523,10,0,0.00716884,0,0,-0.0549132,0,0,0.0536624,0,0
216.232,-0.00550978,0,0,-0.0306569,0,0,9.66971,10,0,0.0124248,0,0,-0.0554636,0,0,0.0512401,0,0
216.332,-0.00552071,0,0,-0.0428705,0,0,9.66414,10,0,0.0173748,0,0,-0.0560151,0,0,0.0475562,0,0
216.432,-0.00553139,0,0,-0.0540285,0,0,9.65851,10,0,0.0218969,0,0,-0.0565677,0,0,0.0427012,0,0
216.532,-0.00554184,0,0,-0.0638562,0,0,9.65282,10,0,0.0258799,0,0,-0.0571214,0,0,0.0367948,0,0
216.632,-0.00555204,0,0,-0.0721115,0,0,9.64708,10,0,0.0292257,0,0,-0.0576761,0,0,0.0299824,0,0
216.732,-0.00556201,0,0,-0.0785911,0,0,9.64129,10,0,0.0318518,0,0,-0.0582318,0,0,0.0224318,0,0
216.832,-0.00557173,0,0,-0.0831356,0,0,9.63544,10,0,0.0336936,0,0,-0.0587885,0,0,0.0143288,0,0
216.932,-0.00558122,0,0,-0.0856331,0,0,9.62953,10,0,0.0347058,0,0,-0.0593461,0,0,0.00587294,0,0
217.032,-0.00559046,0,0,-0.0860219,0,0,9.62357,10,0,0.0348634,0,0,-0.0599047,0,0,-0.0027275,0,0
217.132,-0.00559947,0,0,-0.0842926,0,0,9.61755,10,0,0.0341625,0,0,-0.0604642,0,0,-0.0112608,0,0
217.232,-0.00560825,0,0,-0.0804878,0,0,9.61147,10,0,0.0326205,0,0,-0.0610246,0,0,-0.0195168,0,0
217.332,-0.00561679,0,0,-0.074701,0,0,9.60534,10,0,0.0302752,0,0,-0.0615858,0,0,-0.0272922,0,0
217.432,-0.00562509,0,0,-0.0670749,0,0,9.59916,10,0,0.0271844,0,0,-0.0621479,0,0,-0.0343956,0,0
217.532,-0.00563316,0,0,-0.0577972,0,0,9.59291,10,0,0.0234243,0,0,-0.0627108,0,0,-0.0406521,0,0
217.632,-0.00564099,0,0,-0.0470963,0,0,9.58661,10,0,0.0190874,0,0,-0.0632746,0,0,-0.0459076,0,0
217.732,-0.00564859,0,0,-0.0352358,0,0,9.58026,10,0,0.0142805,0,0,-0.063839,0,0,-0.0500327,0,0
217.832,-0.00565596,0,0,-0.0225076,0,0,9.57385,10,0,0.00912198,0,0,-0.0644043,0,0,-0.0529258,0,0
217.932,-0.0056631,0,0,-0.00922519,0,0,9.56738,10,0,0.00373883,0,0,-0.0649702,0,0,-0.0545157,0,0
218.032,-0.00567,0,0,0.00428435,0,0,9.56085,10,0,-0.00173638,0,0,-0.0655369,0,0,-0.0547633,0,0
218.132,-0.00567668,0,0,0.0176884,0,0,9.55427,10,0,-0.00716884,0,0,-0.0661042,0,0,-0.0536624,0,0
218.232,-0.00568313,0,0,0.0306569,0,0,9.54763,10,0,-0.0124248,0,0,-0.0666722,0,0,-0.0512401,0,0
218.332,-0.00568934,0,0,0.0428705,0,0,9.54094,10,0,-0.0173748,0,0,-0.0672408,0,0,-0.0475562,0,0
218.432,-0.00569533,0,0,0.0540285,0,0,9.53418,10,0,-0.0218969,0,0,-0.0678101,0,0,-0.0427012,0,0
218.532,-0.0057011,0,0,0.0638562,0,0,9.52737,10,0,-0.0258799,0,0,-0.0683799,0,0,-0.0367948,0,0
