Time, AccX, AccY, AccZ, GyrX, GyrY, GyrZ, Mag(1), Mag(2), Mag(3)
2020-05-15 10:47:29.235162, 0.020636, -1.017634, 0.020600, -0.052173, -0.005364, 0.000307, 5.757920, -44.139774, -12.000767
2020-05-15 10:47:29.287884, -0.014335, -1.018867, 0.018896, -0.018251, -0.003414, -0.001032, 5.475247, -44.275192, -12.264332
2020-05-15 10:47:29.340585, 0.049548, -1.026388, 0.008922, -0.097817, -0.003872, 0.002786, 5.250142, -44.331425, -12.423709
2020-05-15 10:47:29.393326, -0.002552, -1.015045, -0.033047, -0.285352, 0.003306, -0.005919, 5.071590, -44.358475, -12.445863
2020-05-15 10:47:29.446153, 0.018427, -1.038409, 0.020600, -0.015350, -0.002803, -0.000115, 4.907638, -44.463989, -12.286212
2020-05-15 10:47:29.498994, 0.015358, -1.022566, 0.021209, -0.011443, -0.001676, -0.003950, 4.858027, -44.512302, -12.118220
2020-05-15 10:47:29.551701, 0.017322, -1.022689, 0.019688, 0.008425, -0.002949, 0.001792, 4.804936, -44.695442, -12.173990
2020-05-15 10:47:29.604453, 0.016462, -1.025525, 0.020722, 0.008440, -0.002555, 0.002027, 4.694561, -44.744980, -12.053765
2020-05-15 10:47:29.657268, 0.018120, -1.022504, 0.013723, 0.015687, -0.003651, 0.002402, 4.671912, -44.798645, -11.809002
2020-05-15 10:47:29.710018, 0.015787, -1.025463, 0.035632, -0.053334, -0.001758, -0.009635, 4.573795, -44.781841, -11.917462
2020-05-15 10:47:29.762824, 0.017322, -1.029039, 0.023826, -0.019669, -0.000223, -0.002671, 4.597176, -44.829510, -11.724590
2020-05-15 10:47:29.815746, -0.016692, -1.028114, -0.085855, -0.002718, 0.073691, 0.003590, 4.371194, -44.807281, -11.443283
2020-05-15 10:47:29.868448, 0.006317, -0.999203, 0.023583, -0.019669, 0.974260, -0.017179, 4.232076, -44.862450, -11.442379
2020-05-15 10:47:29.921151, -0.064755, -1.034217, -0.099542, 0.058522, 1.876049, -0.002518, 4.207823, -44.910507, -11.323622
2020-05-15 10:47:29.973932, 0.029782, -1.023861, 0.158688, -0.071898, 2.116883, -0.033367, 3.656771, -45.136353, -11.733595
2020-05-15 10:47:30.026895, 0.023828, -1.014799, 0.026930, -0.041660, 0.019019, 0.001605, 2.861206, -45.150360, -11.594148
2020-05-15 10:47:30.079606, 0.016769, -1.022073, 0.028573, -0.060792, -0.000068, 0.006718, 2.352816, -45.226894, -11.588597
2020-05-15 10:47:30.132425, -0.011172, -1.027128, -0.023296, -0.061097, 0.173570, -0.005193, 1.976570, -45.350399, -12.009430
2020-05-15 10:47:30.185219, 0.000487, -1.041183, 0.011046, -0.262835, 0.211597, -0.001528, 1.428143, -45.577827, -12.115119
2020-05-15 10:47:30.238046, 0.052678, -0.981264, 0.149072, -0.339346, 0.264284, -0.013135, 0.888297, -45.948257, -11.975887
2020-05-15 10:47:30.290864, -0.112198, -1.039827, -0.052184, -0.221296, 0.266727, -0.028712, 0.432210, -46.260902, -11.915124
2020-05-15 10:47:30.343648, -0.022149, -1.044512, 0.051456, -0.672268, 0.159826, -0.004735, 0.007817, -46.425232, -11.593702
2020-05-15 10:47:30.396407, -0.103019, -1.069848, 0.078903, -0.766646, 0.309335, -0.023672, -0.420719, -46.562027, -11.156883
2020-05-15 10:47:30.449176, -0.102585, -1.002716, 0.193256, -0.556509, 1.245639, -0.194409, -0.642748, -46.955441, -10.168992
2020-05-15 10:47:30.502037, 0.231486, -0.998956, 0.189847, 0.110709, 1.032294, -0.169363, -1.320287, -47.172989, -9.277937
2020-05-15 10:47:30.554946, -0.001436, -1.006970, 0.137509, 0.246932, 0.059033, -0.021229, -1.957628, -47.353188, -8.547654
2020-05-15 10:47:30.607816, 0.016156, -1.007525, 0.144386, 0.086794, 0.023407, -0.003839, -2.419623, -47.575111, -8.010328
2020-05-15 10:47:30.660599, 0.013823, -1.004627, 0.147551, -0.012499, 0.000630, 0.000865, -2.871821, -47.806847, -7.744144
2020-05-15 10:47:30.713413, -0.168137, -0.999264, 0.153637, 0.566754, 1.920121, -0.269596, -3.292563, -47.743713, -7.828632
2020-05-15 10:47:30.766185, 0.034632, -0.991990, 0.099899, 0.425950, 0.546896, -0.060221, -3.694909, -47.639469, -8.125717
2020-05-15 10:47:30.818894, 0.190237, -1.057087, 0.125155, 0.498337, 0.577134, -0.044492, -4.314761, -47.377953, -8.270248
2020-05-15 10:47:30.871706, -0.159268, -1.051046, 0.018410, 0.170150, 0.300718, 0.001476, -4.950322, -47.394466, -8.832017
2020-05-15 10:47:30.924557, 0.160037, -1.026326, 0.167999, 0.108911, 0.620353, -0.037161, -5.531797, -47.391239, -9.153130
2020-05-15 10:47:30.977561, -0.182773, -1.084458, 0.061984, 0.480164, 1.426390, -0.109243, -6.176787, -47.310951, -9.576267
2020-05-15 10:47:31.030769, 0.100250, -0.975901, 0.156314, 0.117768, 1.578801, -0.043117, -7.019923, -47.365273, -9.690704
2020-05-15 10:47:31.083532, -0.137562, -1.041245, 0.185831, 0.475735, 0.909598, 0.035532, -7.989834, -47.313652, -10.014580
2020-05-15 10:47:31.136302, 0.256162, -0.995750, -0.028444, 0.113187, 1.218695, 0.008806, -8.921634, -47.345474, -10.426592
2020-05-15 10:47:31.189160, 0.095769, -1.036621, -0.141329, 0.060958, 0.739013, 0.010792, -9.521656, -47.114506, -10.797182
2020-05-15 10:47:31.241952, -0.131609, -1.049197, -0.012577, 0.177022, 0.621880, 0.016442, -10.335014, -47.036369, -10.860314
2020-05-15 10:47:31.294777, -0.155051, -1.017203, -0.211397, -0.006238, 0.993897, 0.027285, -10.987666, -46.823006, -10.753299
2020-05-15 10:47:31.347540, 0.030580, -1.001792, 0.177858, -0.062284, 0.880582, 0.024383, -11.592786, -46.870724, -10.465634
2020-05-15 10:47:31.400267, 0.071277, -1.006107, 0.031433, -0.287388, 1.780844, 0.031256, -12.321592, -46.696880, -9.824706
2020-05-15 10:47:31.452985, -0.079081, -1.057519, 0.044153, 0.385480, 0.757034, 0.145029, -12.983906, -46.632881, -9.154086
2020-05-15 10:47:31.505736, 0.095769, -0.978551, -0.285281, 0.412969, 1.084152, 0.099978, -13.514296, -46.468166, -8.839305
2020-05-15 10:47:31.558589, 0.159239, -1.030087, 0.139883, -0.066255, 0.657921, 0.050040, -13.867805, -46.391777, -8.547593
2020-05-15 10:47:31.611438, 0.107923, -0.977318, 0.012141, -0.293344, 0.992064, -0.124515, -14.286403, -46.165051, -7.924600
2020-05-15 10:47:31.664251, 0.135790, -0.955249, -0.343238, -0.193162, 0.657768, -0.168039, -14.630515, -45.881454, -6.886909
2020-05-15 10:47:31.717071, 0.030765, -1.009251, -0.010639, 0.081116, 0.191526, -0.009672, -15.204370, -45.714352, -6.241998
2020-05-15 10:47:31.769800, -0.004909, -1.030765, 0.093935, -0.191177, 0.535901, 0.018580, -15.423015, -45.680752, -5.808146
2020-05-15 10:47:31.822544, -0.005591, -1.022073, -0.052426, -0.027771, 0.569957, 0.012166, -15.783997, -45.686031, -4.951279
2020-05-15 10:47:31.875221, 0.019347, -1.020100, 0.008256, 0.034843, 0.001088, -0.000815, -16.170389, -45.558224, -4.253308
2020-05-15 10:47:31.928093, 0.016708, -1.009004, 0.045248, -0.153508, -0.001605, -0.021455, -16.387569, -45.467155, -3.748496
2020-05-15 10:47:31.980872, 0.015051, -1.022011, 0.017558, 0.012078, -0.003619, -0.008487, -16.570543, -45.510380, -3.552756
2020-05-15 10:47:32.033756, 0.024872, -1.058567, 0.085780, -0.204931, -0.003924, -0.017039, -16.803818, -45.477314, -3.453595
2020-05-15 10:47:32.086552, 0.016340, -1.012086, 0.035511, -0.020908, -0.002855, 0.002967, -16.896238, -45.396133, -3.048483
2020-05-15 10:47:32.139306, 0.007929, -1.047286, 0.022487, 0.046073, -0.005417, 0.019254, -16.668064, -45.306572, -2.599643
2020-05-15 10:47:32.191972, 0.019838, -1.015724, 0.021574, 0.002316, -0.002579, 0.013445, -16.693438, -45.311127, -2.419236
2020-05-15 10:47:32.244918, 0.012227, -1.024785, 0.039832, -0.130772, 0.015517, -0.016528, -16.819632, -45.224018, -2.464012
2020-05-15 10:47:32.297635, 0.014375, -1.032923, 0.061436, 0.088235, -0.007587, -0.003133, -16.960064, -45.203968, -2.502185
2020-05-15 10:47:32.350463, 0.015235, -1.025587, -0.006400, 0.257444, -0.035992, 0.028326, -17.100397, -45.079689, -2.098161
2020-05-15 10:47:32.403133, -0.041188, -1.033724, 0.011533, 0.108393, -0.010488, -0.008784, -17.177971, -45.192696, -2.243509
2020-05-15 10:47:32.455810, -0.039390, -1.042786, 0.029851, 0.116443, -0.006596, 0.003466, -17.216249, -45.280865, -2.667134
2020-05-15 10:47:32.508522, -0.022397, -1.042046, -0.005007, -0.003030, 0.004844, 0.001284, -17.409956, -45.233723, -3.088216
2020-05-15 10:47:32.561270, -0.096383, -1.037854, 0.047926, -0.232410, 0.006523, -0.002992, -17.594894, -45.262875, -3.349610
2020-05-15 10:47:32.613964, -0.055576, -1.035881, 0.055290, -0.060650, -0.018938, -0.002597, -18.200327, -45.087898, -3.476387
2020-05-15 10:47:32.666834, -0.056444, -1.028176, 0.005954, 0.095731, 0.063682, 0.006413, -18.869829, -44.949242, -3.573067
2020-05-15 10:47:32.719513, -0.012785, -1.032737, 0.022548, -0.025118, -0.001477, 0.005166, -19.681658, -44.830177, -3.823708
2020-05-15 10:47:32.772222, 0.059123, -1.008758, -0.002161, 0.077966, 0.012420, 0.001348, -20.499542, -44.453968, -3.846454
2020-05-15 10:47:32.825014, -0.067173, -1.041861, 0.072026, -0.011373, 0.017001, 0.000432, -21.345358, -44.118256, -3.694079
2020-05-15 10:47:32.877777, 0.039542, -1.002346, 0.059611, 0.144550, 0.014100, 0.002875, -22.080301, -43.632523, -3.424765
2020-05-15 10:47:32.930463, 0.042427, -1.076197, 0.101907, -0.298174, 0.011656, -0.028126, -22.767447, -43.445816, -3.232281
2020-05-15 10:47:32.983359, -0.025250, -1.006847, 0.030520, -0.113846, 0.002799, 0.003334, -23.253937, -42.975269, -2.743783
2020-05-15 10:47:33.036114, 0.035921, -1.015847, 0.044700, 0.056586, 0.004479, -0.006898, -23.854565, -42.573242, -2.007539
2020-05-15 10:47:33.088899, 0.189684, -0.997846, 0.030642, 0.202124, 0.004631, 0.026699, -24.486540, -42.090878, -1.025545
2020-05-15 10:47:33.141567, 0.045435, -1.044635, 0.006197, -0.104683, 0.017765, -0.009189, -24.936163, -41.557266, -0.874882
2020-05-15 10:47:33.194236, 0.070418, -1.011285, 0.028512, -0.281834, -0.015833, 0.004250, -25.078413, -40.697235, 0.319836
2020-05-15 10:47:33.246955, 0.031317, -0.998648, 0.064479, -0.192495, -0.014458, 0.002112, -25.221193, -39.980057, 1.108150
2020-05-15 10:47:33.299618, 0.097856, -0.996182, 0.058819, -0.126827, 0.007075, 0.011580, -24.859461, -39.206684, 1.920499
2020-05-15 10:47:33.352280, 0.108352, -0.987737, 0.082737, 0.270999, 0.009060, 0.001196, -24.555403, -38.645123, 2.738004
2020-05-15 10:47:33.405022, 0.016094, -1.034464, 0.010315, 0.522523, -0.079974, 0.053883, -24.173214, -38.219406, 2.780780
2020-05-15 10:47:33.457691, -0.031204, -1.021826, 0.003169, 0.081124, -0.002609, 0.029648, -23.864017, -38.068398, 2.885725
2020-05-15 10:47:33.510532, -0.046274, -1.018682, 0.017010, -0.163243, -0.011084, 0.001791, -23.467112, -37.742077, 3.081604
2020-05-15 10:47:33.563269, 0.106572, -1.008326, 0.059002, -0.067948, 0.004187, -0.014244, -22.990334, -37.579090, 2.818495
2020-05-15 10:47:33.616042, 0.000549, -1.027251, -0.015423, 0.311094, 0.000827, 0.061045, -22.641899, -37.612354, 2.803155
2020-05-15 10:47:33.668720, 0.022846, -1.049320, 0.019931, -0.111004, 0.005524, -0.040194, -22.457441, -37.570351, 2.811841
2020-05-15 10:47:33.721790, 0.050714, -1.010915, 0.036363, 0.105277, 0.007849, 0.062122, -22.329180, -37.877739, 2.464965
2020-05-15 10:47:33.774569, -0.015761, -1.025278, -0.015968, 0.303503, 0.005100, 0.193763, -22.213062, -37.994759, 2.609080
2020-05-15 10:47:33.827471, 0.020084, -1.027744, -0.023236, 0.127897, 0.005078, 0.052965, -22.149345, -38.179600, 2.619205
2020-05-15 10:47:33.880137, 0.090244, -1.034155, 0.005591, 0.090787, -0.008972, 0.028989, -21.947033, -38.574615, 2.221658
2020-05-15 10:47:33.932813, 0.038192, -1.023306, -0.042979, 0.259997, 0.005689, 0.114815, -21.871958, -38.866920, 2.137587
2020-05-15 10:47:33.985496, 0.062377, -1.048210, -0.060541, -0.004062, -0.004539, 0.030975, -21.961149, -39.296478, 1.723892
2020-05-15 10:47:34.038228, 0.038376, -0.987983, -0.005431, -0.149143, 0.012565, -0.054699, -21.936991, -39.748806, 1.410755
2020-05-15 10:47:34.090891, 0.050591, -1.027991, -0.050306, 0.165300, -0.006525, 0.022270, -22.344604, -40.275024, 1.455718
2020-05-15 10:47:34.143702, -0.115671, -0.854891, 0.045613, -0.094012, -0.022560, 0.058158, -22.648832, -40.745579, 1.165972
2020-05-15 10:47:34.196492, 0.055440, -1.009744, -0.041404, 0.139491, -0.011411, 0.184913, -22.875069, -41.239429, 1.540383
2020-05-15 10:47:34.249300, 0.058755, -1.019730, 0.003956, -0.061025, -0.311346, -0.052408, -22.842712, -41.632385, 1.362291
2020-05-15 10:47:34.302036, 0.085579, -1.047348, -0.055696, -0.013531, 0.069528, 0.083509, -22.386019, -41.629208, 0.651677
2020-05-15 10:47:34.354790, 0.160957, -1.041183, -0.016332, -0.139369, 0.182233, -0.288355, -21.817053, -41.116863, 0.511691
2020-05-15 10:47:34.407465, 0.056545, -1.053204, 0.035815, -0.598434, 0.021270, -0.612724, -21.782267, -40.539047, 0.544024
2020-05-15 10:47:34.460306, 0.099513, -0.864939, -0.095727, -0.044990, 0.012870, 0.113442, -21.659603, -40.081818, 0.594487
2020-05-15 10:47:34.513063, 0.038683, -0.979661, -0.079436, 0.138880, 0.044330, 0.045177, -21.660885, -39.621647, 0.998976
2020-05-15 10:47:34.565915, 0.086868, -1.113863, -0.109413, 0.254028, 0.090298, 0.011580, -21.584116, -39.309731, 1.299114
2020-05-15 10:47:34.618661, 0.026836, -1.045436, -0.061449, 0.262122, 0.001722, 0.005929, -21.722601, -39.056801, 1.288750
2020-05-15 10:47:34.671565, 0.017629, -1.030087, 0.012141, 0.023121, 0.001111, -0.014535, -21.499842, -38.838558, 1.232918
2020-05-15 10:47:34.724245, 0.026529, -1.025895, -0.064478, 0.293887, -0.002096, 0.006998, -21.567104, -38.708221, 1.164159
2020-05-15 10:47:34.777072, 0.014989, -1.022751, -0.038860, -0.037881, 0.001517, -0.017593, -21.668789, -38.608398, 0.926897
2020-05-15 10:47:34.829791, 0.014928, -1.035388, -0.015423, -0.286350, 0.000295, -0.011485, -21.628586, -38.557743, 0.802928
2020-05-15 10:47:34.882467, 0.014805, -0.989524, 0.058393, -0.540775, -0.037578, -0.005223, -21.595417, -38.354488, 1.733427
