timestamp,BMI120_Accelerometer.x,BMI120_Accelerometer.y,BMI120_Accelerometer.z,AK09918_Magnetometer.x,AK09918_Magnetometer.y,AK09918_Magnetometer.z,BMI120_Gyroscope.x,BMI120_Gyroscope.y,BMI120_Gyroscope.z,Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z,GPS.lat,GPS.long,GPS.alt
1582626359630,0.9487457,-0.059921265,9.517838,-14.682007,-24.737549,0.7446289,0.10551453,-0.10450745,0.021362305,-0.6557189,0.38104486,-1.0709219,31.47457842,74.40430408,170.866149902344
1582626359641,-0.89956665,0.19625854,9.958374,-14.855957,-25.19226,1.7837524,-0.053222656,0.09362793,0.012832642,0.6186383,-0.62245053,0.07656193,31.47457842,74.40430408,170.866149902344
1582626359650,-0.018508911,0.32315063,9.797974,-14.855957,-25.19226,1.7837524,0.04371643,-0.11090088,0.016036987,-1.3632654,0.63064647,0.06452942,31.47457842,74.40430408,170.866149902344
1582626359661,0.003036499,-0.84762573,9.797974,-14.855957,-25.19226,1.7837524,-0.030853271,0.07978821,0.0043182373,1.4096645,-1.5168664,-0.39915943,31.47457842,74.40430408,170.866149902344
1582626359673,0.7572174,0.5865021,9.953583,-15.316772,-25.497437,-0.119018555,0.07675171,-0.11515808,0.02243042,-1.5388998,0.62500715,0.5172024,31.47457842,74.40430408,170.866149902344
1582626359684,-0.6266327,0.31835938,10.724518,-15.550232,-25.149536,2.5436401,0.025619507,-0.059768677,0.009643555,-0.9140698,-1.0224401,0.41578102,31.47457842,74.40430408,170.866149902344
1582626359695,0.97987366,0.39497375,10.925629,-15.550232,-25.149536,2.5436401,0.07887268,-0.24725342,0.012832642,-0.8444289,0.18645224,0.7020292,31.47457842,74.40430408,170.866149902344
1582626359706,-0.15736389,0.2130127,8.234558,-14.239502,-26.161194,2.6412964,0.03199768,-0.12901306,0.0021820068,-0.045529276,-0.2064936,-1.81176,31.47457842,74.40430408,170.866149902344
1582626359717,-0.22441101,-0.27301025,10.542557,-14.239502,-26.161194,2.6412964,-0.055343628,0.071258545,0.006439209,0.8040068,-0.62755084,0.45144558,31.47457842,74.40430408,170.866149902344
1582626359730,1.0133972,-0.37117004,10.166672,-14.814758,-23.947144,0.50354004,0.024551392,0.0062713623,0.011779785,0.35694084,-0.42560792,0.9819994,31.47457842,74.40430408,170.866149902344
1582626359740,-0.83013916,-0.5531311,10.477921,-14.723206,-27.250671,0.6652832,-0.030853271,0.008407593,0.008575439,1.1769564,-0.6311122,0.030262947,31.47457842,74.40430408,170.866149902344
1582626359748,-0.10229492,0.19146729,10.686218,-14.723206,-27.250671,0.6652832,0.054382324,-0.0043792725,0.008575439,0.25495523,-0.22077544,0.7244587,31.47457842,74.40430408,170.866149902344
1582626359763,-0.57395935,0.27287292,10.054153,-13.659668,-25.733948,0.83618164,-0.004211426,0.0009460449,0.013900757,-0.79338825,-0.16485961,0.10580349,31.47457842,74.40430408,170.866149902344
1582626359772,-0.025680542,-0.2347107,9.982315,-13.659668,-25.733948,0.83618164,0.014953613,-0.10983276,0.009643555,0.6164011,-0.44029027,-0.09187317,31.47457842,74.40430408,170.866149902344
1582626359787,0.6686249,-0.31610107,10.288773,-13.746643,-25.746155,-1.3397217,0.012832642,-0.123687744,0.008575439,0.5132422,0.38657317,-0.28346252,31.47457842,74.40430408,170.866149902344
1582626359799,0.7572174,0.6679077,10.535385,-15.396118,-25.184631,-0.8682251,-0.009536743,0.017990112,0.019226074,-0.2755945,-1.3617034,1.069375,31.47457842,74.40430408,170.866149902344
1582626359808,-0.6625519,-0.18920898,11.42363,-15.396118,-25.184631,-0.8682251,0.06929016,-0.020355225,0.009643555,0.048042357,0.25726038,1.0792809,31.47457842,74.40430408,170.866149902344
1582626359816,0.5608978,0.34230042,9.814728,-15.396118,-25.184631,-0.8682251,-0.02658081,-0.07255554,0.014968872,-0.05746004,-0.9654,0.23366737,31.47457842,74.40430408,170.866149902344
1582626359827,-0.11906433,-0.0790863,10.8298645,-14.6987915,-24.415588,1.550293,0.026672363,0.08830261,0.007507324,0.6154561,0.32872927,0.6841707,31.47457842,74.40430408,170.866149902344
1582626359839,0.22810364,-0.3256836,9.21138,-14.6987915,-24.415588,1.550293,-0.005279541,-0.026748657,0.013900757,-0.0328286,-0.7185452,-0.34474468,31.47457842,74.40430408,170.866149902344
1582626359850,1.1546478,-0.505249,9.039001,-16.065979,-24.357605,-0.035095215,0.02029419,-0.016098022,0.003250122,1.1763697,-0.29716074,-1.092413,31.47457842,74.40430408,170.866149902344
1582626359859,-1.5531921,-0.36398315,10.686218,-16.065979,-24.357605,-0.035095215,-0.004211426,-0.02142334,0.0021820068,0.29552382,-0.58497906,-0.42155552,31.47457842,74.40430408,170.866149902344
1582626359872,0.6375122,-0.17964172,10.17865,-15.908813,-24.20044,0.91552734,0.026672363,-0.025680542,0.0043182373,0.9308641,-0.8972374,0.14630699,31.47457842,74.40430408,170.866149902344
1582626359881,0.8410187,-0.2275238,9.46756,-14.868164,-25.193787,1.4724731,0.023483276,-0.078948975,0.006439209,-0.84437525,-0.22532874,0.5213394,31.47457842,74.40430408,170.866149902344
1582626359892,-0.22201538,0.28483582,9.752472,-14.868164,-25.193787,1.4724731,-0.028717041,0.059539795,0.0053863525,-0.020303547,-0.14090809,0.022433281,31.47457842,74.40430408,170.866149902344
1582626359902,-0.20524597,-0.5315857,11.102814,-14.736938,-23.478699,0.70495605,0.019226074,-0.12155151,0.006439209,-0.22980648,0.18690737,-0.17208004,31.47457842,74.40430408,170.866149902344
1582626359913,0.43400574,-0.035980225,9.757263,-14.736938,-23.478699,0.70495605,-0.005279541,0.040359497,0.006439209,0.344888,0.011793762,0.66688347,31.47457842,74.40430408,170.866149902344
1582626359924,-1.5196686,0.13400269,10.135544,-14.535522,-25.202942,2.5680542,0.035202026,0.008407593,0.003250122,0.3227333,-0.9598359,-0.6950922,31.47457842,74.40430408,170.866149902344
1582626359935,0.28555298,0.26808167,10.145126,-14.535522,-25.202942,2.5680542,-0.023391724,-0.12261963,0.006439209,-0.37562832,-0.16461298,-0.31981182,31.47457842,74.40430408,170.866149902344
1582626359947,-0.59550476,-0.10542297,11.6008,-13.90686,-25.712585,1.9165039,0.003250122,0.08616638,0.006439209,0.57075083,-0.83332515,0.8678827,31.47457842,74.40430408,170.866149902344
1582626359958,-0.13581848,-0.33766174,9.137161,-14.802551,-23.945618,0.81481934,0.024551392,-0.010772705,0.0011138916,0.79385364,0.18454796,-0.40935898,31.47457842,74.40430408,170.866149902344
1582626359969,0.39089966,0.15794373,9.955978,-14.802551,-23.945618,0.81481934,-0.020187378,-0.039535522,0.006439209,0.05611229,-0.72630954,-1.0674324,31.47457842,74.40430408,170.866149902344
1582626359978,-0.18130493,-0.10542297,11.619949,-16.113281,-23.553467,1.9012451,0.016021729,0.042495728,0.006439209,-0.06587708,0.5450252,1.9988289,31.47457842,74.40430408,170.866149902344
1582626359989,-0.15496826,-0.55552673,9.422073,-16.113281,-23.553467,1.9012451,0.008575439,-0.03100586,0.008575439,0.8265181,-1.4582168,-0.5945492,31.47457842,74.40430408,170.866149902344
1582626359999,-0.07595825,0.24414062,9.972748,-16.113281,-23.553467,1.9012451,0.042663574,-0.036331177,-0.0031433105,0.23991182,0.6065052,-0.21419144,31.47457842,74.40430408,170.866149902344
1582626360011,-0.19328308,0.3399048,10.6670685,-16.113281,-23.553467,1.9012451,-0.056411743,-0.036331177,0.0053863525,-0.81623113,-0.96117014,0.36621952,31.47457842,74.40430408,170.866149902344
1582626360022,0.6686249,-0.7470703,10.573685,-15.068054,-22.982788,1.5167236,0.04371643,-0.04272461,0.006439209,1.0138823,-0.8261066,0.53271294,31.47457842,74.40430408,170.866149902344
1582626360033,0.8003082,0.37820435,8.545792,-15.068054,-22.982788,1.5167236,0.037338257,-0.09172058,0.009643555,0.536922,-0.017482445,-1.4932384,31.47457842,74.40430408,170.866149902344
1582626360044,-1.5555878,-0.426239,10.99028,-13.667297,-23.065186,0.30670166,-0.013809204,0.041427612,0.0021820068,0.7039473,-0.019609854,-0.9702282,31.47457842,74.40430408,170.866149902344
1582626360055,-0.052017212,-0.18681335,10.17865,-13.667297,-23.065186,0.30670166,0.049041748,-0.08213806,0.003250122,0.9076892,-0.41582286,-0.2350111,31.47457842,74.40430408,170.866149902344
1582626360066,0.59680176,0.6032715,7.779648,-13.667297,-23.065186,0.30670166,0.028808594,-0.08959961,0.009643555,1.0564736,-0.3562978,-2.618147,31.47457842,74.40430408,170.866149902344
1582626360077,0.14190674,-0.47172546,11.931198,-13.667297,-23.065186,0.30670166,-0.056411743,-0.0011749268,0.0053863525,-0.5607641,-0.6826231,0.56373215,31.47457842,74.40430408,170.866149902344
1582626360087,0.4028778,-0.40708923,11.485886,-12.783813,-24.671936,1.7349243,0.035202026,-0.0693512,0.0021820068,0.30961892,0.12402286,2.1949987,31.47457842,74.40430408,170.866149902344
1582626360099,0.31428528,-0.32328796,8.294403,-14.990234,-24.401855,1.5426636,-0.002090454,-0.023544312,0.0053863525,0.057772934,-0.35578847,-1.9147186,31.47457842,74.40430408,170.866149902344
1582626360108,-1.0025177,0.7612915,11.545731,-14.990234,-24.401855,1.5426636,-0.062805176,-0.078948975,0.0021820068,0.8999124,-0.47133666,-1.3350315,31.47457842,74.40430408,170.866149902344
1582626360119,-0.19807434,-0.66326904,11.026199,-13.607788,-23.542786,-0.045776367,0.035202026,0.038238525,0.006439209,0.26634386,-0.6439761,1.4283533,31.47457842,74.40430408,170.866149902344
1582626360130,-0.14300537,0.093307495,8.591293,-13.607788,-23.542786,-0.045776367,0.016021729,0.0030822754,-0.0010070801,0.3517304,0.19386375,-0.96845436,31.47457842,74.40430408,170.866149902344
1582626360141,-1.2491302,-0.5531311,9.616013,-13.322449,-24.502563,-0.2822876,-0.064941406,0.0062713623,-0.004211426,0.97939247,-0.9941279,-1.4163055,31.47457842,74.40430408,170.866149902344
1582626360152,0.08683777,-1.3025208,11.481094,-13.322449,-24.502563,-0.2822876,0.027740479,-0.045913696,-0.0031433105,1.2877538,0.395689,0.78201675,31.47457842,74.40430408,170.866149902344
1582626360164,0.6375122,0.7325592,9.50827,-13.528442,-23.85559,0.7034302,0.030944824,-0.05870056,0.011779785,0.26639017,-0.53017324,-0.32544422,31.47457842,74.40430408,170.866149902344
1582626360175,0.36216736,-0.24427795,9.54657,-13.528442,-23.85559,0.7034302,-0.015930176,0.10215759,0.016036987,0.5331783,-1.0572716,-0.4190235,31.47457842,74.40430408,170.866149902344
1582626360186,0.9128418,-0.13414001,10.489883,-14.8880005,-24.577332,-0.17700195,-0.009536743,-0.078948975,0.016036987,-0.5313064,-0.046760485,0.39010715,31.47457842,74.40430408,170.866149902344
1582626360195,0.4794922,0.5577698,9.419678,-14.8880005,-24.577332,-0.17700195,0.03199768,0.08937073,0.008575439,-0.9715142,-0.80368245,0.8517542,31.47457842,74.40430408,170.866149902344
1582626360206,0.019805908,-1.2378693,9.311951,-13.710022,-24.797058,-0.32043457,0.0021820068,-0.09172058,0.006439209,-0.031495452,0.6420123,-0.4544115,31.47457842,74.40430408,170.866149902344
1582626360217,0.11317444,0.17469788,11.179428,-13.710022,-24.797058,-0.32043457,-0.013809204,-0.006500244,0.011779785,0.09751099,-1.7527463,-0.44697475,31.47457842,74.40430408,170.866149902344
1582626360228,-1.1485748,-0.85479736,10.942398,-15.467834,-24.38507,0.44555664,0.012832642,0.096832275,-0.004211426,0.117598355,-0.64912593,0.9754839,31.47457842,74.40430408,170.866149902344
1582626360239,-1.3592529,0.74931335,11.188995,-14.379883,-23.970032,0.5142212,-0.013809204,-0.076812744,-0.0063323975,1.2368058,0.45457137,0.6445446,31.47457842,74.40430408,170.866149902344
1582626360250,-0.07118225,-0.30174255,8.28244,-14.379883,-23.970032,0.5142212,0.018157959,-0.022491455,-0.009536743,0.86719084,-0.880941,-1.0061188,31.47457842,74.40430408,170.866149902344
1582626360261,-1.323349,-0.78297424,9.7836,-13.153076,-24.345398,0.9780884,-0.030853271,0.044631958,0.0011138916,-0.31724665,-0.32564938,-1.319376,31.47457842,74.40430408,170.866149902344
1582626360272,0.66145325,0.25849915,11.804306,-13.153076,-24.345398,0.9780884,-0.011672974,-0.18226624,0.0021820068,1.1680467,-0.77108365,0.22235298,31.47457842,74.40430408,170.866149902344
1582626360283,0.3023224,-0.29216003,10.35582,-14.254761,-24.3042,-1.2207031,0.033065796,-0.13113403,0.011779785,0.17765981,-1.1318185,0.5771847,31.47457842,74.40430408,170.866149902344
1582626360294,-0.008926392,-0.3687744,8.366226,-14.254761,-24.3042,-1.2207031,0.016021729,0.14582825,0.016036987,-0.00020563602,-0.25037986,0.17183971,31.47457842,74.40430408,170.866149902344
1582626360303,-1.486145,0.088516235,9.841064,-13.667297,-24.790955,0.7675171,-0.020187378,-0.11515808,0.0011138916,0.08801119,-0.82353234,-1.5868196,31.47457842,74.40430408,170.866149902344
1582626360314,0.4028778,-0.7853699,10.104431,-13.667297,-24.790955,0.7675171,-0.032974243,-0.049118042,0.011779785,0.09158929,0.17264336,0.5838175,31.47457842,74.40430408,170.866149902344
1582626360325,0.49864197,0.028656006,10.83226,-15.896606,-23.579407,0.04272461,-0.021255493,0.030776978,0.009643555,0.12631723,-0.71312207,0.56467247,31.47457842,74.40430408,170.866149902344
1582626360337,0.78115845,-0.8715668,10.250473,-15.896606,-23.579407,0.04272461,0.008575439,-0.008636475,0.008575439,0.5156068,0.17122923,1.1118011,31.47457842,74.40430408,170.866149902344
1582626360348,0.90805054,-0.4453888,8.229767,-13.793945,-24.943542,0.5950928,0.024551392,0.033981323,0.011779785,-1.4321296,-0.3655004,-1.3367004,31.47457842,74.40430408,170.866149902344
1582626360359,-0.25552368,0.23695374,10.949585,-15.274048,-23.442078,1.7791748,-0.10861206,0.036102295,0.0043182373,0.22121531,-0.27064615,-0.52593994,31.47457842,74.40430408,170.866149902344
1582626360370,1.087616,-0.5339813,10.619171,-15.274048,-23.442078,1.7791748,0.009628296,-0.065093994,0.011779785,-0.24202788,-0.50743866,1.2589684,31.47457842,74.40430408,170.866149902344
1582626360381,0.21612549,-0.426239,7.590515,-13.256836,-23.873901,0.24414062,0.022415161,0.08190918,0.007507324,-1.3074479,0.14916867,-0.90860367,31.47457842,74.40430408,170.866149902344
1582626360392,-0.7271881,-0.057525635,10.631149,-13.256836,-23.873901,0.24414062,-0.09049988,-0.017150879,-0.0020751953,0.8272209,-0.59395254,-1.2356739,31.47457842,74.40430408,170.866149902344
1582626360403,0.26400757,-0.98887634,10.013443,-14.796448,-23.001099,1.0574341,0.03627014,-0.067230225,0.0021820068,-0.016903087,-0.23618278,0.79146004,31.47457842,74.40430408,170.866149902344
1582626360412,-1.4885406,-0.122177124,9.156326,-14.796448,-23.001099,1.0574341,-0.023391724,0.12452698,-0.0020751953,0.99692076,-0.366215,-0.3942833,31.47457842,74.40430408,170.866149902344
1582626360423,0.953537,-0.41905212,9.302368,-14.689636,-22.557068,-1.6906738,-0.0010223389,-0.17907715,0.0053863525,0.9658813,-0.951442,-1.5550776,31.47457842,74.40430408,170.866149902344
1582626360434,0.05331421,-0.31610107,11.332657,-14.689636,-22.557068,-1.6906738,-0.025512695,0.032913208,0.003250122,-0.24010684,-0.5246899,0.80840397,31.47457842,74.40430408,170.866149902344
1582626360445,0.6853943,-0.32089233,10.214554,-14.433289,-25.378418,0.8468628,-0.0010223389,0.09043884,0.003250122,1.0293782,-0.822104,1.3881817,31.47457842,74.40430408,170.866149902344
1582626360456,0.10360718,-0.72073364,8.270462,-14.433289,-25.378418,0.8468628,0.063964844,0.05847168,0.003250122,0.53108656,-0.08485536,-0.07323074,31.47457842,74.40430408,170.866149902344
1582626360470,0.2831726,-0.35681152,9.62558,-15.757751,-24.693298,-0.8331299,-0.029785156,-0.03526306,0.0043182373,0.5799403,-0.5889295,-1.4131365,31.47457842,74.40430408,170.866149902344
1582626360480,-0.9546356,-0.64411926,10.528198,-13.818359,-24.003601,0.061035156,-0.022323608,0.06700134,0.006439209,0.17894244,-1.2293941,0.2810173,31.47457842,74.40430408,170.866149902344
1582626360489,1.1690216,0.36384583,9.972748,-13.818359,-24.003601,0.061035156,0.026672363,-0.053375244,0.006439209,-0.65137535,-0.14541666,0.57129097,31.47457842,74.40430408,170.866149902344
1582626360500,0.15388489,0.43327332,9.738113,-14.163208,-24.615479,-0.16021729,-0.07131958,0.096832275,0.009643555,0.6513202,-1.7035812,-0.6876135,31.47457842,74.40430408,170.866149902344
1582626360513,1.487442,-1.4581451,9.809937,-14.163208,-24.615479,-0.16021729,-0.020187378,-0.04058838,0.007507324,1.2810633,-1.2507377,0.14861298,31.47457842,74.40430408,170.866149902344
1582626360521,-1.3257446,0.6152344,9.699799,-15.197754,-23.945618,-1.8341064,-0.084106445,0.092559814,0.0011138916,0.72991747,-0.6527668,-0.64781094,31.47451675,74.40436707,171.406860351563
1582626360534,-0.61465454,-0.723114,9.400528,-15.197754,-23.945618,-1.8341064,-0.060668945,0.06593323,-0.0074005127,1.1886773,-0.97485673,-0.6902962,31.47451675,74.40436707,171.406860351563
1582626360543,-0.5093231,-0.069503784,9.182663,-14.163208,-24.615479,-0.16021729,-0.10328674,0.10960388,0.0011138916,-0.7615513,-0.68180156,-0.64868927,31.47451675,74.40436707,171.406860351563
1582626360554,1.0062103,-0.6584778,9.441223,-14.163208,-24.615479,-0.16021729,-0.06173706,-0.05444336,-0.0020751953,0.92029506,-0.6105,-0.49416542,31.47451675,74.40436707,171.406860351563
1582626360567,-0.53564453,-0.2394867,10.164276,-14.802551,-23.945618,0.81481934,-0.008468628,-0.15777588,-0.011657715,0.3076493,-0.76506233,-1.8343067,31.47451675,74.40436707,171.406860351563
1582626360575,-0.7631073,-0.85479736,9.551361,-14.802551,-23.945618,0.81481934,-0.084106445,0.13092041,-0.0031433105,-0.64958966,-0.28671646,1.1575432,31.47451675,74.40436707,171.406860351563
1582626360587,0.7284851,-0.071899414,9.302368,-13.424683,-24.327087,1.4389038,-0.031906128,-0.13433838,-0.004211426,-0.31583822,-1.1233901,-1.1420193,31.47451675,74.40436707,171.406860351563
1582626360598,0.6303253,-1.0990143,9.809937,-14.212036,-23.678589,-1.3168335,-0.09049988,-0.05870056,0.0043182373,0.33592993,-1.1022061,-0.61901,31.47451675,74.40436707,171.406860351563
1582626360609,-1.1222382,-0.505249,11.002243,-14.212036,-23.678589,-1.3168335,-0.005279541,0.16926575,-0.0031433105,0.369925,-0.31920516,1.6492729,31.47451675,74.40436707,171.406860351563
1582626360620,0.05570984,-0.32328796,9.532211,-16.569519,-23.400879,-1.6662598,-0.014862061,-0.08427429,6.1035156E-05,0.7509454,-1.0795851,-0.5124197,31.47451675,74.40436707,171.406860351563
1582626360630,0.5297699,-1.2570343,8.349472,-16.569519,-23.400879,-1.6662598,-0.042556763,-0.013961792,-0.0020751953,-1.0822809,0.0031384155,-0.3811245,31.47451675,74.40436707,171.406860351563
1582626360640,0.66145325,-0.6297455,9.532211,-16.569519,-23.400879,-1.6662598,-0.06387329,-0.07788086,-0.0010070801,1.0726789,-1.3190883,-1.5209084,31.47451675,74.40436707,171.406860351563
1582626360652,1.5209656,-1.6233368,9.359833,-16.410828,-25.131226,-0.89263916,-0.0063476562,-0.1162262,0.006439209,0.48685384,-0.47900805,0.58116245,31.47451675,74.40436707,171.406860351563
1582626360663,-0.16455078,-0.38554382,9.414886,-14.971924,-24.72229,0.7369995,-0.028717041,0.1298523,0.006439209,-0.6490017,-0.96428317,-0.41113663,31.47451675,74.40436707,171.406860351563
1582626360673,1.1570435,-1.4581451,9.477142,-14.971924,-24.72229,0.7369995,-0.0010223389,-0.15245056,6.1035156E-05,0.39130116,-1.5714267,-0.6061449,31.47451675,74.40436707,171.406860351563
1582626360684,0.9128418,-1.0918274,11.054916,-13.304138,-25.44403,0.09613037,0.010696411,0.014801025,0.017105103,-0.58094096,-0.47303912,0.7903471,31.47451675,74.40436707,171.406860351563
1582626360695,0.2041626,-0.009643555,11.2847595,-13.304138,-25.44403,0.09613037,-0.025512695,0.12878418,0.003250122,-0.565234,-1.1267426,2.0091438,31.47451675,74.40436707,171.406860351563
1582626360706,-0.16694641,0.13879395,10.810715,-15.866089,-23.57483,0.819397,0.06289673,-0.09599304,-0.004211426,-0.101211935,0.58707446,0.9492531,31.47451675,74.40436707,171.406860351563
1582626360717,0.23287964,0.6559448,9.082108,-15.927124,-25.146484,0.3616333,-0.030853271,-0.06295776,-0.0010070801,0.7076788,-1.057306,-1.4503994,31.47451675,74.40436707,171.406860351563
1582626360728,-1.299408,-0.797348,10.018234,-15.927124,-25.146484,0.3616333,-0.008468628,0.044631958,0.0043182373,-0.20869224,-1.051921,-0.14877129,31.47451675,74.40436707,171.406860351563
1582626360738,1.5903931,0.21061707,9.314331,-15.927124,-25.146484,0.3616333,4.5776367E-05,-0.090667725,0.011779785,-0.48389584,0.05559831,-0.27885914,31.47451675,74.40436707,171.406860351563
1582626360750,-0.60269165,-0.18443298,10.793961,-13.987732,-24.780273,-0.015258789,-0.004211426,0.071258545,0.0053863525,-0.43619737,-1.416751,1.0403805,31.47451675,74.40436707,171.406860351563
1582626360759,2.5552673,-0.10542297,9.209,-13.987732,-24.780273,-0.015258789,0.08312988,-0.1481781,0.012832642,0.58814836,-0.2093344,0.3084774,31.47451675,74.40436707,171.406860351563
1582626360784,-0.82055664,-1.6951599,10.6957855,-15.751648,-25.312805,0.5065918,0.0043029785,0.08937073,0.0021820068,-0.2761203,0.519693,1.5991411,31.47451675,74.40436707,171.406860351563
1582626360789,-0.82055664,-1.6951599,10.6957855,-15.751648,-25.312805,0.5065918,-0.004211426,0.108551025,-0.0020751953,1.2295665,-1.6151286,1.4095249,31.47451675,74.40436707,171.406860351563
1582626360796,0.04374695,0.6056671,9.809937,-15.751648,-25.312805,0.5065918,0.12574768,-0.12901306,-0.0063323975,0.7883196,0.828621,-0.7187538,31.47451675,74.40436707,171.406860351563
1582626360806,-0.29144287,-1.1971741,8.555374,-14.077759,-23.983765,0.831604,-0.02658081,0.19696045,0.02029419,-0.579511,-2.0042858,-0.89049625,31.47451675,74.40436707,171.406860351563
1582626360815,0.8769226,0.5553894,9.714172,-14.077759,-23.983765,0.831604,0.08633423,-0.22169495,0.011779785,0.20714064,1.0629991,-0.6285906,31.47451675,74.40436707,171.406860351563
1582626360827,-0.74394226,-0.6680603,8.47876,-14.125061,-25.553894,0.68359375,0.02029419,0.09043884,0.007507324,-0.19972344,-1.6743948,-0.5054579,31.47451675,74.40436707,171.406860351563
1582626360836,1.4323883,-0.16526794,8.514679,-14.125061,-25.553894,0.68359375,0.061828613,-0.20251465,0.013900757,0.24599014,-1.1171877,-2.080368,31.47451675,74.40436707,171.406860351563
1582626360849,1.3270416,-1.0343628,9.80275,-15.7699585,-23.428345,0.21514893,0.033065796,-0.09172058,0.008575439,-0.07278158,-1.0815278,0.62063026,31.47451675,74.40436707,171.406860351563
1582626360858,-0.4135437,-0.32089233,11.66066,-15.7699585,-23.428345,0.21514893,0.04585266,-0.21316528,0.003250122,1.3690023,-0.7642603,0.10435772,31.47451675,74.40436707,171.406860351563
1582626360869,0.7787628,-0.3975067,8.732544,-14.427185,-26.321411,0.91552734,0.09591675,-0.08320618,0.003250122,0.55925506,-0.39186355,-0.13113213,31.47451675,74.40436707,171.406860351563
1582626360880,0.13951111,-0.055145264,10.181046,-14.639282,-25.2182,-0.07476807,0.017089844,0.09576416,0.016036987,-0.24900736,-0.33440712,-0.7905216,31.47451675,74.40436707,171.406860351563
1582626360891,-0.04484558,-0.59861755,11.136322,-14.639282,-25.2182,-0.07476807,0.03199768,-0.102386475,0.0053863525,0.2509032,-0.27911204,0.8974495,31.47451675,74.40436707,171.406860351563
1582626360903,0.46272278,-0.5890503,9.022247,-14.892578,-24.253845,0.9384155,0.06289673,-0.061904907,0.0011138916,1.22953,-0.64510196,-1.4789762,31.47451675,74.40436707,171.406860351563
1582626360914,0.11317444,0.20822144,9.728531,-14.892578,-24.253845,0.9384155,-0.018066406,-0.0033111572,0.016036987,-0.71245897,-1.1805049,-0.4445362,31.47451675,74.40436707,171.406860351563
1582626360925,0.18499756,-0.33287048,12.2999115,-15.196228,-24.240112,0.6210327,0.016021729,0.057403564,-0.005279541,-0.07151134,-0.27355665,0.6995945,31.47451675,74.40436707,171.406860351563
1582626360936,-0.10948181,-0.82128906,10.243286,-15.196228,-24.240112,0.6210327,0.033065796,-0.04698181,0.0011138916,-1.502653,-0.4840324,2.499586,31.47451675,74.40436707,171.406860351563
1582626360947,-0.79422,0.24893188,9.649521,-15.890503,-24.5224,0.10986328,-0.0074157715,0.085113525,-0.015930176,0.8691231,0.16977845,-1.0110903,31.47451675,74.40436707,171.406860351563
1582626360956,1.056488,-1.3527985,10.492279,-15.890503,-24.5224,0.10986328,-0.03617859,-0.11836243,-0.0010070801,-0.30793977,-0.0089500025,-0.24823189,31.47451675,74.40436707,171.406860351563
1582626360967,-0.23397827,-0.47172546,11.689392,-15.914917,-25.144958,0.6729126,0.040527344,0.054214478,-0.005279541,0.27289125,-0.14703134,1.719307,31.47451675,74.40436707,171.406860351563
1582626360978,-0.1741333,0.62002563,9.826691,-16.659546,-24.490356,-0.99487305,-0.02658081,0.057403564,0.006439209,-0.02921021,-1.7645301,0.7478857,31.47451675,74.40436707,171.406860351563
1582626360989,1.0373383,0.30877686,9.479538,-16.659546,-24.490356,-0.99487305,-0.009536743,-0.060836792,6.1035156E-05,1.1274868,0.52637166,-0.532403,31.47451675,74.40436707,171.406860351563
1582626361001,1.2815399,-0.63453674,9.084488,-14.743042,-24.423218,0.4623413,0.0053710938,-0.07574463,0.006439209,0.2944349,-0.13845892,0.068665504,31.47451675,74.40436707,171.406860351563
1582626361013,0.046142578,0.69664,9.869797,-14.743042,-24.423218,0.4623413,-0.021255493,0.09362793,0.006439209,-0.36722702,-1.4609771,-0.05242634,31.47451675,74.40436707,171.406860351563
1582626361022,0.08204651,-1.204361,9.515457,-13.751221,-25.422668,-0.2243042,-0.020187378,-0.0693512,6.1035156E-05,-0.4144895,-0.12052621,-0.37866402,31.47451675,74.40436707,171.406860351563
1582626361034,0.12515259,-0.18920898,13.3437805,-13.751221,-25.422668,-0.2243042,-0.05747986,0.026519775,0.009643555,0.1287414,-1.5946815,1.5266256,31.47451675,74.40436707,171.406860351563
1582626361045,0.61357117,-0.8595886,9.517838,-14.4592285,-23.657227,-0.23498535,0.060760498,0.07019043,6.1035156E-05,1.1661532,-0.8162499,1.196291,31.47451675,74.40436707,171.406860351563
1582626361056,-0.7487335,-0.045562744,7.645584,-14.4592285,-23.657227,-0.23498535,-0.009536743,0.017990112,0.0021820068,-0.6380311,-0.027613707,-1.892209,31.47451675,74.40436707,171.406860351563
1582626361065,-0.75112915,-1.2546387,9.905701,-14.518738,-24.905396,0.5783081,-0.08517456,-0.04486084,-0.009536743,0.9104166,-1.1836611,-1.8928328,31.47451675,74.40436707,171.406860351563
1582626361077,0.24485779,-0.062316895,11.718109,-14.518738,-24.905396,0.5783081,-0.021255493,-0.0043792725,0.009643555,-0.7337939,-1.1940459,0.3202343,31.47451675,74.40436707,171.406860351563
1582626361089,-0.7654877,-0.7518463,11.387711,-14.518738,-24.905396,0.5783081,0.027740479,-0.0693512,-0.004211426,0.316506,-0.31718698,1.4783449,31.47451675,74.40436707,171.406860351563
1582626361131,1.0780334,-1.1349182,11.488266,-15.490723,-24.845886,1.6433716,0.006439209,-0.028869629,0.016036987,-0.83013284,-0.5394979,1.1975498,31.47451675,74.40436707,171.406860351563
1582626361142,-0.12623596,-0.66326904,11.361374,-13.989258,-25.267029,-1.9226074,0.019226074,0.1383667,0.009643555,0.4039661,-0.9165593,2.0190783,31.47451675,74.40436707,171.406860351563
