Time, AccX(g), AccY(g), AccZ(g), GyrX(rad/s), GyrY(rad/s), GyrZ(rad/s), Roll(deg), Pitch(deg), Yaw(deg), Heading, X, Y, Z, Vx, Vy, Vz, AccX, AccY, AccZ, RollAcc, PitchAcc
33.900000, 0.038076, 0.035120, 9.799478, -0.009189, 0.004130, 0.008251, 0.227403, 0.244481, 0.244481, 100.396019, 3.338958, -39.478646, -1.492929, -0.215408, 2.450810, 0.170351, 0.039966, 0.033589, 9.799346, 0.205336, 0.222620
33.950000, 0.038492, 0.034202, 9.801553, -0.008120, 0.001381, 0.006724, 0.216780, 0.244150, 0.244150, 98.710180, 3.350922, -39.614927, -1.502416, -0.215630, 2.455258, 0.170830, 0.038769, 0.033589, 9.802937, 0.199925, 0.225004
34.000000, 0.038658, 0.035270, 9.800229, -0.007357, 0.000160, 0.005808, 0.209393, 0.240626, 0.240626, 96.879113, 3.362906, -39.751414, -1.511932, -0.215986, 2.459669, 0.171382, 0.038769, 0.035983, 9.799346, 0.206202, 0.226007
34.050000, 0.041597, 0.032826, 9.803290, -0.001553, -0.000604, 0.007182, 0.216863, 0.236572, 0.236572, 98.757403, 3.374926, -39.888521, -1.521491, -0.216161, 2.464234, 0.171766, 0.043556, 0.031196, 9.805330, 0.191849, 0.243113
34.100000, 0.038464, 0.032566, 9.803078, -0.000790, 0.003519, 0.007487, 0.225615, 0.242407, 0.242407, 98.688439, 3.386912, -40.025450, -1.531043, -0.216241, 2.468676, 0.172161, 0.036375, 0.032393, 9.802937, 0.190334, 0.224808
34.150000, 0.037211, 0.032462, 9.800121, -0.003233, 0.001992, 0.007182, 0.227094, 0.243166, 0.243166, 97.960714, 3.398949, -40.163169, -1.540668, -0.216308, 2.473074, 0.172721, 0.036375, 0.032393, 9.798150, 0.189784, 0.217549
34.200000, 0.035992, 0.033857, 9.798938, -0.012091, 0.000007, 0.011153, 0.205481, 0.238001, 0.238001, 98.828265, 3.410969, -40.300618, -1.550295, -0.216658, 2.477312, 0.173344, 0.035179, 0.034786, 9.798150, 0.197962, 0.210446
34.250000, 0.037658, 0.031542, 9.799901, -0.003539, -0.000757, 0.006724, 0.207121, 0.231842, 0.231842, 98.361132, 3.423009, -40.438434, -1.559961, -0.216880, 2.481601, 0.173915, 0.038769, 0.029999, 9.800543, 0.184410, 0.220168
34.300000, 0.036889, 0.031334, 9.801723, -0.008120, 0.002145, 0.005655, 0.196334, 0.233464, 0.233464, 98.894567, 3.435056, -40.576325, -1.569639, -0.217201, 2.485849, 0.174384, 0.036375, 0.031196, 9.802937, 0.183162, 0.215629
34.350000, 0.036581, 0.033405, 9.803169, -0.011938, -0.001520, 0.004128, 0.177092, 0.225059, 0.225059, 97.483937, 3.447162, -40.714636, -1.579349, -0.217815, 2.489975, 0.174772, 0.036375, 0.034786, 9.804134, 0.195240, 0.213798
34.400000, 0.038612, 0.034952, 9.802312, -0.007815, 0.004436, 0.004739, 0.170944, 0.233925, 0.233925, 100.665529, 3.459308, -40.853083, -1.589078, -0.218610, 2.494274, 0.175208, 0.039966, 0.035983, 9.801740, 0.204297, 0.225689
34.450000, 0.039424, 0.037007, 9.803405, -0.004455, -0.002742, 0.005655, 0.175152, 0.223429, 0.223429, 97.394009, 3.471491, -40.991623, -1.598816, -0.219479, 2.498505, 0.175582, 0.039966, 0.038377, 9.804134, 0.216283, 0.230412
34.500000, 0.039749, 0.036393, 9.803124, -0.004150, 0.001076, 0.005197, 0.179707, 0.224000, 0.224000, 98.090091, 3.483785, -41.131162, -1.608630, -0.220286, 2.502791, 0.175975, 0.039966, 0.035983, 9.802937, 0.212699, 0.232318
34.550000, 0.037007, 0.034711, 9.805884, -0.004302, 0.001992, 0.008098, 0.182876, 0.225783, 0.225783, 96.132222, 3.496077, -41.270535, -1.618425, -0.220953, 2.506944, 0.176212, 0.035179, 0.033589, 9.807724, 0.202812, 0.216229
34.600000, 0.036628, 0.034038, 9.804116, -0.003997, -0.000146, 0.006571, 0.186386, 0.221574, 0.221574, 94.285473, 3.508403, -41.410175, -1.628244, -0.221536, 2.511046, 0.176548, 0.036375, 0.033589, 9.802937, 0.198917, 0.214054
34.650000, 0.037195, 0.037359, 9.802690, -0.002011, 0.002450, 0.005349, 0.196382, 0.224789, 0.224789, 101.849312, 3.520743, -41.549736, -1.638067, -0.222225, 2.515189, 0.176962, 0.037572, 0.039574, 9.801740, 0.218359, 0.217396
34.700000, 0.037421, 0.040124, 9.802120, -0.007662, -0.000298, 0.006571, 0.191923, 0.220556, 0.220556, 102.410463, 3.533145, -41.689599, -1.647920, -0.223129, 2.519279, 0.177406, 0.037572, 0.041967, 9.801740, 0.234532, 0.218733
34.750000, 0.038230, 0.037639, 9.803328, -0.001401, 0.005352, 0.005808, 0.203434, 0.231963, 0.231963, 97.405418, 3.545579, -41.829693, -1.657792, -0.223816, 2.523549, 0.177785, 0.038769, 0.035983, 9.804134, 0.219982, 0.223433
34.800000, 0.039272, 0.037364, 9.803811, -0.003844, 0.003214, 0.007487, 0.207535, 0.237280, 0.237280, 103.088352, 3.558072, -41.970289, -1.667701, -0.224487, 2.527937, 0.178139, 0.039966, 0.037180, 9.804134, 0.218360, 0.229509
34.850000, 0.038252, 0.037972, 9.803287, -0.004608, 0.006574, 0.006418, 0.209603, 0.250643, 0.250643, 96.120549, 3.570579, -42.110843, -1.677611, -0.225185, 2.532384, 0.178522, 0.037572, 0.038377, 9.802937, 0.221924, 0.223563
34.900000, 0.040717, 0.038215, 9.802359, -0.011022, -0.002284, 0.007029, 0.194655, 0.240523, 0.240523, 95.784257, 3.583134, -42.251606, -1.687544, -0.226037, 2.536850, 0.178956, 0.042360, 0.038377, 9.801740, 0.223365, 0.237989
34.950000, 0.041702, 0.036876, 9.798397, -0.000942, -0.001826, 0.005808, 0.207050, 0.232803, 0.232803, 96.340192, 3.595717, -42.392596, -1.697518, -0.226691, 2.541321, 0.179609, 0.042360, 0.035983, 9.795756, 0.215626, 0.243850
35.000000, 0.039224, 0.036340, 9.798249, -0.002470, -0.001367, 0.007029, 0.214263, 0.225824, 0.225824, 94.579806, 3.608331, -42.533875, -1.707533, -0.227210, 2.545607, 0.180269, 0.037572, 0.035983, 9.798150, 0.212498, 0.229364
35.050000, 0.038233, 0.033972, 9.799625, -0.003997, 0.000312, 0.006266, 0.215849, 0.223395, 0.223395, 97.848454, 3.621004, -42.675880, -1.717613, -0.227573, 2.549848, 0.180856, 0.037572, 0.032393, 9.800543, 0.198621, 0.223536
35.100000, 0.037119, 0.037333, 9.800176, -0.004913, 0.001229, 0.006418, 0.216303, 0.223090, 0.223090, 97.744711, 3.633684, -42.817790, -1.727700, -0.228108, 2.553993, 0.181410, 0.036375, 0.039574, 9.800543, 0.218260, 0.217007
35.150000, 0.035955, 0.035805, 9.800396, -0.000484, 0.002909, 0.007487, 0.227803, 0.226736, 0.226736, 99.486966, 3.646372, -42.959875, -1.737813, -0.228454, 2.558130, 0.181951, 0.035179, 0.034786, 9.800543, 0.209323, 0.210198
35.200000, 0.036925, 0.036630, 9.797612, -0.006746, 0.002756, 0.006877, 0.222157, 0.230086, 0.230086, 96.165935, 3.659187, -43.103300, -1.748047, -0.228911, 2.562371, 0.182653, 0.037572, 0.037180, 9.795756, 0.214207, 0.215934
35.250000, 0.038032, 0.037678, 9.798653, -0.002775, 0.001992, 0.008862, 0.227891, 0.231601, 0.231601, 98.735317, 3.671962, -43.246219, -1.758263, -0.229385, 2.566666, 0.183293, 0.038769, 0.038377, 9.799346, 0.220312, 0.222380
35.300000, 0.039910, 0.035225, 9.800505, -0.002317, 0.005352, 0.006571, 0.233317, 0.242699, 0.242699, 98.988402, 3.684714, -43.388984, -1.768476, -0.229703, 2.571179, 0.183831, 0.041163, 0.033589, 9.801740, 0.205929, 0.233321
35.350000, 0.038507, 0.035680, 9.800528, -0.006898, 0.002145, 0.007335, 0.226312, 0.243829, 0.243829, 93.658433, 3.697476, -43.531841, -1.778708, -0.230092, 2.575610, 0.184366, 0.037572, 0.035983, 9.800543, 0.208588, 0.225120
35.400000, 0.038664, 0.032989, 9.802691, -0.000637, 0.001534, 0.002142, 0.235202, 0.243266, 0.243266, 96.924491, 3.710258, -43.675147, -1.788974, -0.230242, 2.580081, 0.184783, 0.038769, 0.031196, 9.804134, 0.192818, 0.225988
35.450000, 0.040163, 0.032631, 9.801402, 0.000279, 0.002756, 0.003975, 0.245582, 0.246590, 0.246590, 95.115145, 3.723022, -43.818532, -1.799257, -0.230278, 2.584675, 0.185271, 0.041163, 0.032393, 9.800543, 0.190750, 0.234780
35.500000, 0.039327, 0.033924, 9.800169, -0.005524, 0.002756, 0.008404, 0.240210, 0.249269, 0.249269, 95.194429, 3.735816, -43.962381, -1.809587, -0.230421, 2.589240, 0.185828, 0.038769, 0.034786, 9.799346, 0.198333, 0.229918
35.550000, 0.039710, 0.032287, 9.801830, -0.005524, 0.000160, 0.005960, 0.234401, 0.244974, 0.244974, 97.604869, 3.748629, -44.106642, -1.819952, -0.230521, 2.593795, 0.186294, 0.039966, 0.031196, 9.802937, 0.188730, 0.232121
35.600000, 0.036273, 0.035223, 9.798903, -0.006135, 0.000618, 0.007335, 0.228559, 0.240683, 0.240683, 99.231808, 3.761473, -44.251250, -1.830365, -0.230818, 2.598096, 0.186921, 0.033982, 0.037180, 9.796953, 0.205951, 0.212093
35.650000, 0.037053, 0.035679, 9.800605, -0.008273, 0.001840, 0.007029, 0.217614, 0.240206, 0.240206, 95.537685, 3.774324, -44.395856, -1.840787, -0.231243, 2.602415, 0.187452, 0.037572, 0.035983, 9.801740, 0.208582, 0.216613
35.700000, 0.038083, 0.035143, 9.801286, -0.006593, 0.000771, 0.008251, 0.211679, 0.237310, 0.237310, 98.130102, 3.787204, -44.540750, -1.851239, -0.231699, 2.606761, 0.187946, 0.038769, 0.034786, 9.801740, 0.205436, 0.222618
35.750000, 0.036340, 0.033493, 9.800840, -0.003081, -0.001520, 0.006418, 0.214762, 0.227756, 0.227756, 95.002530, 3.800085, -44.685720, -1.861709, -0.232006, 2.610931, 0.188464, 0.035179, 0.032393, 9.800543, 0.195798, 0.212443
35.800000, 0.037798, 0.035705, 9.802098, -0.005982, -0.002131, 0.007640, 0.210830, 0.217883, 0.217883, 93.793900, 3.812984, -44.830811, -1.872194, -0.232456, 2.615069, 0.188910, 0.038769, 0.037180, 9.802937, 0.208703, 0.220934
35.850000, 0.039099, 0.036590, 9.801883, -0.002470, 0.000007, 0.005502, 0.216883, 0.214991, 0.214991, 99.287868, 3.825904, -44.976089, -1.882702, -0.232903, 2.619250, 0.189368, 0.039966, 0.037180, 9.801740, 0.213880, 0.228543
35.900000, 0.038183, 0.037662, 9.800361, -0.000942, 0.003519, 0.006571, 0.226995, 0.221270, 0.221270, 91.123303, 3.838853, -45.121690, -1.893249, -0.233296, 2.623449, 0.189911, 0.037572, 0.038377, 9.799346, 0.220180, 0.223225
35.950000, 0.041407, 0.035218, 9.800470, -0.007357, 0.001076, 0.004739, 0.218262, 0.222013, 0.222013, 97.729750, 3.851848, -45.267862, -1.903848, -0.233651, 2.627848, 0.190450, 0.043556, 0.033589, 9.800543, 0.205892, 0.242072
36.000000, 0.040542, 0.034241, 9.798360, -0.004913, 0.001381, 0.004586, 0.216201, 0.223196, 0.223196, 93.855074, 3.864843, -45.414095, -1.914475, -0.233954, 2.632209, 0.191105, 0.039966, 0.033589, 9.796953, 0.200222, 0.237068
36.050000, 0.038760, 0.034568, 9.800388, -0.000637, 0.000312, 0.002448, 0.225723, 0.220715, 0.220715, 94.277316, 3.877873, -45.560848, -1.925149, -0.234158, 2.636466, 0.191649, 0.037572, 0.034786, 9.801740, 0.202093, 0.226601
36.100000, 0.038766, 0.033981, 9.800481, -0.004913, 0.003061, 0.006571, 0.222874, 0.225727, 0.225727, 95.694431, 3.890865, -45.707313, -1.935814, -0.234351, 2.640755, 0.192186, 0.038769, 0.033589, 9.800543, 0.198658, 0.226630
36.150000, 0.038050, 0.033746, 9.797646, -0.010716, -0.002284, 0.008862, 0.204684, 0.215889, 0.215889, 96.625066, 3.903908, -45.854315, -1.946545, -0.234687, 2.644906, 0.192881, 0.037572, 0.033589, 9.795756, 0.197342, 0.222508
36.200000, 0.039918, 0.035088, 9.800102, -0.008273, 0.001381, 0.004128, 0.194889, 0.217332, 0.217332, 94.193069, 3.916970, -46.001400, -1.957292, -0.235190, 2.649154, 0.193439, 0.041163, 0.035983, 9.801740, 0.205139, 0.233373
36.250000, 0.039947, 0.035625, 9.798213, -0.002928, 0.001076, 0.004128, 0.200262, 0.217919, 0.217919, 91.904273, 3.930067, -46.148846, -1.968088, -0.235652, 2.653417, 0.194102, 0.039966, 0.035983, 9.796953, 0.208318, 0.233588
36.300000, 0.039240, 0.034404, 9.798175, -0.005829, 0.003367, 0.005044, 0.197032, 0.224273, 0.224273, 95.664963, 3.943189, -46.296568, -1.978924, -0.236069, 2.657706, 0.194768, 0.038769, 0.033589, 9.798150, 0.201177, 0.229458
36.350000, 0.038958, 0.033915, 9.797442, -0.006440, 0.003367, 0.007335, 0.192223, 0.230046, 0.230046, 93.509745, 3.956329, -46.444466, -1.989795, -0.236494, 2.662032, 0.195475, 0.038769, 0.033589, 9.796953, 0.198335, 0.227822
36.400000, 0.039563, 0.034438, 9.799303, -0.004150, 0.000160, 0.004586, 0.194089, 0.227140, 0.227140, 94.469557, 3.969467, -46.592315, -2.000675, -0.236917, 2.666356, 0.196077, 0.039966, 0.034786, 9.800543, 0.201353, 0.231317
36.450000, 0.036932, 0.035365, 9.796456, -0.003844, 0.002909, 0.005349, 0.197055, 0.230609, 0.230609, 92.476899, 3.982642, -46.740539, -2.011612, -0.237340, 2.670571, 0.196838, 0.035179, 0.035983, 9.794559, 0.206834, 0.216000
36.500000, 0.039471, 0.035018, 9.798190, -0.004760, 0.002909, 0.003975, 0.197245, 0.234881, 0.234881, 90.470914, 3.995860, -46.889278, -2.022604, -0.237729, 2.674979, 0.197504, 0.041163, 0.034786, 9.799346, 0.204767, 0.230805
36.550000, 0.037614, 0.033443, 9.799602, -0.004608, 0.001076, 0.006724, 0.197158, 0.233152, 0.233152, 97.663949, 4.012595, -47.077710, -2.036552, -0.238098, 2.680409, 0.198246, 0.036375, 0.032393, 9.800543, 0.195529, 0.219914
36.600000, 0.036871, 0.034967, 9.798731, -0.002928, 0.002450, 0.006724, 0.202193, 0.234835, 0.234835, 94.567648, 4.025823, -47.226688, -2.047598, -0.238420, 2.684668, 0.198881, 0.036375, 0.035983, 9.798150, 0.204459, 0.215590
36.650000, 0.038010, 0.034140, 9.800536, -0.008578, 0.001229, 0.005349, 0.191515, 0.233592, 0.233592, 96.936613, 4.039092, -47.376093, -2.058684, -0.238802, 2.688980, 0.199416, 0.038769, 0.033589, 9.801740, 0.199589, 0.222210
36.700000, 0.037029, 0.032374, 9.801977, -0.002622, -0.001673, 0.006113, 0.196675, 0.224286, 0.224286, 98.759169, 4.052351, -47.525525, -2.069778, -0.239038, 2.693154, 0.199870, 0.036375, 0.031196, 9.802937, 0.189233, 0.216446
36.750000, 0.036637, 0.034539, 9.801835, -0.005219, -0.000757, 0.005502, 0.195490, 0.217910, 0.217910, 96.065887, 4.065654, -47.675395, -2.080913, -0.239405, 2.697242, 0.200332, 0.036375, 0.035983, 9.801740, 0.201894, 0.214156
36.800000, 0.036480, 0.034687, 9.801060, -0.002622, 0.000007, 0.006418, 0.201360, 0.213955, 0.213955, 95.983658, 4.078977, -47.825540, -2.092082, -0.239724, 2.701289, 0.200836, 0.036375, 0.034786, 9.800543, 0.202776, 0.213256
36.850000, 0.035699, 0.035465, 9.800032, -0.009953, 0.002145, 0.008709, 0.187703, 0.215624, 0.215624, 98.923988, 4.092308, -47.975618, -2.103262, -0.240225, 2.705285, 0.201397, 0.035179, 0.035983, 9.799346, 0.207343, 0.208713
36.900000, 0.037541, 0.037212, 9.799620, -0.009495, -0.001215, 0.006724, 0.177098, 0.209044, 0.209044, 96.098875, 4.105688, -48.125974, -2.114479, -0.240932, 2.709306, 0.201980, 0.038769, 0.038377, 9.799346, 0.217566, 0.219491
36.950000, 0.038278, 0.035038, 9.803765, -0.007662, 0.003825, 0.004128, 0.171305, 0.216660, 0.216660, 95.969023, 4.119107, -48.276600, -2.125712, -0.241584, 2.713447, 0.202334, 0.038769, 0.033589, 9.806527, 0.204771, 0.223704
37.000000, 0.040009, 0.036323, 9.803268, -0.003539, 0.001840, 0.004433, 0.177533, 0.219220, 0.219220, 100.007980, 4.132585, -48.427694, -2.136984, -0.242274, 2.717710, 0.202717, 0.041163, 0.037180, 9.802937, 0.212291, 0.233831
37.050000, 0.039265, 0.036119, 9.805942, -0.004455, 0.000007, 0.004891, 0.180874, 0.216444, 0.216444, 96.065887, 4.146207, -48.580241, -2.148356, -0.242927, 2.721943, 0.202953, 0.038769, 0.035983, 9.807724, 0.211040, 0.229421
37.100000, 0.036813, 0.034601, 9.804857, -0.005982, 0.002909, 0.005044, 0.179345, 0.220539, 0.220539, 95.083013, 4.159776, -48.732086, -2.159677, -0.243498, 2.726059, 0.203248, 0.035179, 0.033589, 9.804134, 0.202195, 0.215120
37.150000, 0.036551, 0.031840, 9.804423, -0.006746, -0.000909, 0.005655, 0.174769, 0.214077, 0.214077, 98.041203, 4.173319, -48.883617, -2.170976, -0.243957, 2.730093, 0.203565, 0.036375, 0.029999, 9.804134, 0.186066, 0.213595
37.200000, 0.037882, 0.032890, 9.803531, -0.006746, 0.001229, 0.007487, 0.171026, 0.214346, 0.214346, 92.788708, 4.186959, -49.036082, -2.182349, -0.244513, 2.734215, 0.203935, 0.038769, 0.033589, 9.802937, 0.192218, 0.221394
37.250000, 0.036978, 0.034746, 9.801020, -0.009189, 0.001840, 0.007029, 0.161957, 0.215844, 0.215844, 93.472794, 4.200575, -49.187999, -2.193697, -0.245241, 2.738266, 0.204441, 0.036375, 0.035983, 9.799346, 0.203118, 0.216167
37.300000, 0.038053, 0.033334, 9.799298, -0.006898, 0.003978, 0.003364, 0.159144, 0.223372, 0.223372, 88.363423, 4.214214, -49.340028, -2.205072, -0.245899, 2.742452, 0.205043, 0.038769, 0.032393, 9.798150, 0.194898, 0.222489
37.350000, 0.042073, 0.035641, 9.797173, -0.010564, 0.003672, 0.005197, 0.147936, 0.231282, 0.231282, 91.123303, 4.227928, -49.492525, -2.216506, -0.246785, 2.746929, 0.205765, 0.044753, 0.037180, 9.795756, 0.208436, 0.246048
37.400000, 0.037936, 0.035846, 9.800631, -0.003844, 0.001381, 0.007487, 0.155637, 0.230763, 0.230763, 92.711145, 4.241677, -49.645184, -2.227958, -0.247575, 2.751178, 0.206294, 0.035179, 0.035983, 9.802937, 0.209561, 0.221779
37.450000, 0.037718, 0.035928, 9.801296, -0.002928, 0.003214, 0.005197, 0.165383, 0.235018, 0.235018, 95.819966, 4.255483, -49.798322, -2.239456, -0.248274, 2.755470, 0.206787, 0.037572, 0.035983, 9.801740, 0.210026, 0.220486
37.500000, 0.037631, 0.033089, 9.802281, -0.005066, 0.003367, 0.004280, 0.167624, 0.239280, 0.239280, 92.637778, 4.269330, -49.951887, -2.250989, -0.248786, 2.759815, 0.207227, 0.037572, 0.031196, 9.802937, 0.193407, 0.219954
37.550000, 0.036159, 0.033389, 9.801956, -0.005982, 0.001381, 0.006113, 0.167474, 0.237263, 0.237263, 98.370000, 4.283207, -50.105683, -2.262549, -0.249319, 2.764057, 0.207684, 0.035179, 0.033589, 9.801740, 0.195169, 0.211362
37.600000, 0.038443, 0.031355, 9.801108, -0.001248, 0.002145, 0.004739, 0.179081, 0.238344, 0.238344, 93.871256, 4.297082, -50.259590, -2.274128, -0.249636, 2.768446, 0.208188, 0.039966, 0.029999, 9.800543, 0.183295, 0.224732
37.650000, 0.040793, 0.032696, 9.802205, -0.007662, 0.000312, 0.005960, 0.173413, 0.235468, 0.235468, 96.666660, 4.310997, -50.413850, -2.285737, -0.250093, 2.772932, 0.208633, 0.042360, 0.033589, 9.802937, 0.191110, 0.238441
37.700000, 0.041015, 0.033232, 9.800490, -0.006288, -0.000909, 0.004891, 0.172098, 0.229677, 0.229677, 91.069397, 4.324919, -50.568133, -2.297362, -0.250577, 2.777368, 0.209171, 0.041163, 0.033589, 9.799346, 0.194279, 0.239779
37.750000, 0.038949, 0.034165, 9.799086, -0.006288, 0.001840, 0.009015, 0.171355, 0.230736, 0.230736, 92.900506, 4.338869, -50.722627, -2.309022, -0.251104, 2.781696, 0.209786, 0.037572, 0.034786, 9.798150, 0.199759, 0.227736
37.800000, 0.038123, 0.034538, 9.799960, -0.009342, 0.001381, 0.005197, 0.162812, 0.230131, 0.230131, 92.623578, 4.352853, -50.877335, -2.320710, -0.251717, 2.785968, 0.210353, 0.037572, 0.034786, 9.800543, 0.201923, 0.222885
37.850000, 0.037075, 0.036123, 9.798156, -0.007357, 0.002298, 0.005960, 0.160977, 0.231525, 0.231525, 95.167730, 4.366889, -51.032376, -2.332445, -0.252431, 2.790192, 0.211020, 0.036375, 0.037180, 9.796953, 0.211231, 0.216795
37.900000, 0.037373, 0.035321, 9.799588, -0.007662, 0.001687, 0.007335, 0.158262, 0.231282, 0.231282, 99.704529, 4.381993, -51.198980, -2.345071, -0.253193, 2.794737, 0.211650, 0.037572, 0.034786, 9.800543, 0.206510, 0.218509
37.950000, 0.041083, 0.037873, 9.800879, -0.003386, 0.001381, 0.005960, 0.168336, 0.231825, 0.231825, 94.527171, 4.400292, -51.400385, -2.360348, -0.254195, 2.800487, 0.212318, 0.043556, 0.039574, 9.801740, 0.221399, 0.240168
38.000000, 0.039695, 0.037457, 9.802832, -0.004302, 0.000618, 0.009625, 0.175197, 0.229718, 0.229718, 93.347749, 4.414625, -51.558039, -2.372308, -0.254880, 2.804891, 0.212730, 0.038769, 0.037180, 9.804134, 0.218926, 0.232005
38.050000, 0.040576, 0.035855, 9.800741, -0.005066, 0.002756, 0.007946, 0.178954, 0.233831, 0.233831, 94.935304, 4.428849, -51.714423, -2.384184, -0.255439, 2.809347, 0.213256, 0.041163, 0.034786, 9.799346, 0.209605, 0.237204
38.100000, 0.037337, 0.034495, 9.801340, -0.004302, 0.002603, 0.010695, 0.183951, 0.235830, 0.235830, 95.281241, 4.443078, -51.870878, -2.396074, -0.255868, 2.813645, 0.213747, 0.035179, 0.033589, 9.801740, 0.201648, 0.218261
38.150000, 0.039633, 0.036824, 9.803734, -0.002928, 0.000923, 0.007793, 0.193280, 0.234171, 0.234171, 93.226910, 4.457313, -52.027349, -2.407963, -0.256338, 2.818047, 0.214104, 0.041163, 0.038377, 9.805330, 0.215208, 0.231621
38.200000, 0.036242, 0.034883, 9.802538, -0.007357, 0.004894, 0.007793, 0.189392, 0.241680, 0.241680, 89.571361, 4.473178, -52.201784, -2.421226, -0.256754, 2.822822, 0.214576, 0.033982, 0.033589, 9.801740, 0.203891, 0.211833
38.250000, 0.033450, 0.036261, 9.799905, -0.000179, 0.003214, 0.007487, 0.205470, 0.242876, 0.242876, 93.939769, 4.487454, -52.358827, -2.433184, -0.257037, 2.826976, 0.215145, 0.031588, 0.037180, 9.798150, 0.212002, 0.195564
38.300000, 0.034487, 0.033940, 9.798852, -0.005829, -0.000604, 0.006724, 0.204377, 0.234179, 0.234179, 94.230613, 4.501759, -52.516350, -2.445199, -0.257196, 2.831117, 0.215774, 0.035179, 0.032393, 9.798150, 0.198452, 0.201651
38.350000, 0.035620, 0.033012, 9.801303, -0.001095, 0.003978, 0.007487, 0.215491, 0.238672, 0.238672, 95.223048, 4.516014, -52.673616, -2.457199, -0.257205, 2.835360, 0.216266, 0.036375, 0.032393, 9.802937, 0.192975, 0.208224
38.400000, 0.040382, 0.035513, 9.800129, -0.007815, -0.002589, 0.005502, 0.208989, 0.227411, 0.227411, 90.784825, 4.530289, -52.831157, -2.469234, -0.257409, 2.839750, 0.216823, 0.043556, 0.037180, 9.799346, 0.207619, 0.236087
38.450000, 0.039414, 0.032204, 9.799659, -0.007051, -0.003658, 0.006571, 0.203551, 0.213759, 0.213759, 93.715289, 4.544556, -52.988845, -2.481295, -0.257468, 2.843961, 0.217405, 0.038769, 0.029999, 9.799346, 0.188288, 0.230441
38.500000, 0.040463, 0.033754, 9.799472, -0.007662, 0.002909, 0.005197, 0.197530, 0.219041, 0.219041, 96.771228, 4.558933, -53.147821, -2.493470, -0.257682, 2.848302, 0.218001, 0.041163, 0.034786, 9.799346, 0.197348, 0.236579
38.550000, 0.039447, 0.033655, 9.797960, -0.007357, 0.002145, 0.006266, 0.192727, 0.221515, 0.221515, 98.988402, 4.573274, -53.306445, -2.505640, -0.257953, 2.852590, 0.218680, 0.038769, 0.033589, 9.796953, 0.196803, 0.230672
38.600000, 0.039758, 0.032898, 9.801664, -0.007815, 0.001229, 0.007182, 0.186743, 0.221530, 0.221530, 94.398705, 4.587615, -53.465118, -2.517816, -0.258246, 2.856890, 0.219152, 0.039966, 0.032393, 9.804134, 0.192301, 0.232405
38.650000, 0.040601, 0.035467, 9.797401, -0.008426, -0.000451, 0.006724, 0.180729, 0.217497, 0.217497, 98.294156, 4.601989, -53.624023, -2.530037, -0.258757, 2.861185, 0.219860, 0.041163, 0.037180, 9.794559, 0.207410, 0.237434
38.700000, 0.040220, 0.034340, 9.799286, -0.005829, -0.000298, 0.003364, 0.181629, 0.214058, 0.214058, 93.491171, 4.616384, -53.783149, -2.542287, -0.259195, 2.865429, 0.220463, 0.039966, 0.033589, 9.800543, 0.200784, 0.235161
38.750000, 0.040786, 0.031736, 9.799322, -0.004913, -0.001062, 0.007335, 0.183810, 0.209159, 0.209159, 96.065887, 4.630780, -53.942390, -2.554562, -0.259475, 2.869665, 0.221064, 0.041163, 0.029999, 9.799346, 0.185553, 0.238467
38.800000, 0.038140, 0.032130, 9.801491, -0.008273, -0.000451, 0.006877, 0.177096, 0.205171, 0.205171, 93.454608, 4.645210, -54.101996, -2.566871, -0.259827, 2.873716, 0.221545, 0.036375, 0.032393, 9.802937, 0.187816, 0.222947
38.850000, 0.037799, 0.032287, 9.800204, -0.005829, -0.000604, 0.006418, 0.177461, 0.200981, 0.200981, 92.767870, 4.659660, -54.261817, -2.579213, -0.260176, 2.877708, 0.222096, 0.037572, 0.032393, 9.799346, 0.188763, 0.220986
38.900000, 0.039099, 0.033069, 9.803280, -0.008731, 0.003672, 0.006418, 0.170476, 0.209059, 0.209059, 95.138119, 4.674263, -54.423249, -2.591677, -0.260647, 2.881878, 0.222481, 0.039966, 0.033589, 9.805330, 0.193269, 0.228515
38.950000, 0.036747, 0.035535, 9.800202, -0.005219, 0.006574, 0.005044, 0.174469, 0.223264, 0.223264, 92.439698, 4.688814, -54.583967, -2.604104, -0.261208, 2.886022, 0.223035, 0.035179, 0.037180, 9.798150, 0.207751, 0.214834
39.000000, 0.037242, 0.035086, 9.801125, -0.001706, 0.000923, 0.005808, 0.187375, 0.221618, 0.221618, 94.493684, 4.703511, -54.746321, -2.616666, -0.261624, 2.890224, 0.223542, 0.037572, 0.034786, 9.801740, 0.205104, 0.217709
39.050000, 0.036722, 0.036342, 9.800058, -0.006746, -0.001367, 0.007182, 0.186559, 0.213787, 0.213787, 94.493684, 4.718254, -54.909071, -2.629275, -0.262112, 2.894320, 0.224108, 0.036375, 0.037180, 9.799346, 0.212472, 0.214693
39.100000, 0.036514, 0.035409, 9.800349, -0.006593, -0.000909, 0.003211, 0.185875, 0.207665, 0.207665, 91.671286, 4.732844, -55.070119, -2.641765, -0.262537, 2.898303, 0.224652, 0.036375, 0.034786, 9.800543, 0.207007, 0.213470
