Time, AccX(g), AccY(g), AccZ(g), GyrX(rad/s), GyrY(rad/s), GyrZ(rad/s), Roll(deg), Pitch(deg), Yaw(deg), Heading, X, Y, Z, Vx, Vy, Vz, AccX, AccY, AccZ, RollAcc, PitchAcc
15.800000, -0.003776, 0.000009, 9.822459, 0.008984, 0.003367, 0.007335, 0.041634, 0.003301, 0.003301, 237.920532, 0.630251, -0.458966, 0.872860, -0.103357, 0.061077, -0.134707, -0.002040, 0.000608, 9.822204, 0.000051, -0.022023
15.850000, -0.003453, 0.001805, 9.822306, 0.002265, 0.004588, 0.007946, 0.027291, 0.000844, 0.000844, 236.249254, 0.636034, -0.462369, 0.880428, -0.103599, 0.061041, -0.135393, -0.003237, 0.003002, 9.822204, 0.010527, -0.020140
15.900000, -0.004042, 0.002523, 9.821526, 0.006999, 0.003825, 0.009320, 0.026832, -0.003771, -0.003771, 238.341610, 0.641800, -0.465756, 0.887986, -0.103880, 0.061084, -0.136032, -0.004434, 0.003002, 9.821007, 0.014718, -0.023577
15.950000, -0.004277, 0.000656, 9.821215, 0.002875, 0.008254, 0.005502, 0.014629, 0.003540, 0.003540, 236.826781, 0.647584, -0.469148, 0.895587, -0.104107, 0.061108, -0.136655, -0.004434, -0.000589, 9.821007, 0.003827, -0.024952
16.000000, -0.004371, 0.002064, 9.821808, 0.008221, 0.008406, 0.005502, 0.018088, 0.010587, 0.010587, 238.896793, 0.653424, -0.472571, 0.903292, -0.104259, 0.061136, -0.137316, -0.004434, 0.003002, 9.822204, 0.012038, -0.025500
16.050000, -0.002255, 0.001190, 9.823482, 0.008221, 0.005505, 0.005349, 0.020891, 0.010233, 0.010233, 238.130193, 0.659256, -0.475978, 0.911026, -0.104354, 0.061038, -0.138069, -0.000844, 0.000608, 9.824597, 0.006943, -0.013151
16.100000, -0.004280, 0.001559, 9.821997, 0.000890, 0.002603, 0.005197, 0.004172, 0.001264, 0.001264, 238.115348, 0.665067, -0.479382, 0.918752, -0.104520, 0.061199, -0.138735, -0.005631, 0.001805, 9.821007, 0.009095, -0.024970
16.150000, -0.004373, 0.002425, 9.821403, 0.003334, 0.005352, 0.009015, -0.004432, 0.000135, 0.000135, 238.092765, 0.670873, -0.482800, 0.926499, -0.104628, 0.061477, -0.139368, -0.004434, 0.003002, 9.821007, 0.014146, -0.025509
16.200000, -0.002255, 0.002771, 9.821165, 0.010664, 0.005199, 0.005655, 0.007244, -0.000467, -0.000467, 238.348068, 0.676679, -0.486220, 0.934277, -0.104692, 0.061618, -0.139987, -0.000844, 0.003002, 9.821007, 0.016166, -0.013157
16.250000, -0.004999, 0.002910, 9.823943, 0.006082, 0.002909, 0.009167, 0.005989, -0.008327, -0.008327, 237.834141, 0.682496, -0.489654, 0.942092, -0.104937, 0.061897, -0.140759, -0.006828, 0.003002, 9.825794, 0.016969, -0.029154
16.300000, -0.003224, 0.000811, 9.823617, 0.007151, 0.006421, 0.006418, 0.006780, -0.005576, -0.005576, 238.355894, 0.688398, -0.493134, 0.950049, -0.105145, 0.062006, -0.141522, -0.002040, -0.000589, 9.823400, 0.004728, -0.018803
16.350000, -0.003232, -0.000029, 9.823487, 0.008373, 0.003978, 0.007793, 0.010380, -0.009551, -0.009551, 238.153087, 0.694459, -0.496699, 0.958240, -0.105437, 0.062067, -0.142296, -0.003237, -0.000589, 9.823400, -0.000169, -0.018850
16.400000, -0.003953, 0.002508, 9.822717, -0.000179, 0.002450, 0.006571, -0.007888, -0.017619, -0.017619, 236.648320, 0.700328, -0.500176, 0.966196, -0.105650, 0.062455, -0.143002, -0.004434, 0.004199, 9.822204, 0.014627, -0.023059
16.450000, -0.004242, 0.002086, 9.822409, 0.003792, 0.005505, 0.009167, -0.014386, -0.017129, -0.017129, 238.156030, 0.706211, -0.503679, 0.974193, -0.105851, 0.062882, -0.143691, -0.004434, 0.001805, 9.822204, 0.012168, -0.024743
16.500000, -0.002203, 0.004072, 9.825876, 0.001196, 0.003214, 0.006418, -0.026342, -0.021883, -0.021883, 237.475110, 0.712128, -0.507242, 0.982297, -0.105876, 0.063465, -0.144578, -0.000844, 0.005396, 9.828188, 0.023743, -0.012845
16.550000, -0.001387, 0.002712, 9.822955, 0.008068, 0.003825, 0.008709, -0.019634, -0.024283, -0.024283, 237.822341, 0.718048, -0.510825, 0.990432, -0.105957, 0.063918, -0.145301, -0.000844, 0.001805, 9.821007, 0.015817, -0.008092
16.600000, -0.002497, 0.003604, 9.823222, 0.005319, 0.005505, 0.008556, -0.020224, -0.022486, -0.022486, 238.194671, 0.723930, -0.514412, 0.998549, -0.106045, 0.064438, -0.146034, -0.003237, 0.004199, 9.823400, 0.021020, -0.014566
16.650000, -0.006532, 0.003243, 9.821175, 0.001806, 0.006726, 0.006113, -0.030119, -0.019316, -0.019316, 237.802545, 0.729822, -0.518038, 1.006691, -0.106258, 0.065122, -0.146653, -0.009221, 0.003002, 9.819810, 0.018917, -0.038106
16.700000, -0.005273, 0.005252, 9.823228, 0.002570, 0.002145, 0.009931, -0.036237, -0.028036, -0.028036, 236.785282, 0.735729, -0.521721, 1.014888, -0.106390, 0.065959, -0.147386, -0.004434, 0.006592, 9.824597, 0.030636, -0.030757
16.750000, -0.004770, 0.003184, 9.822614, 0.005166, 0.000923, 0.007640, -0.035722, -0.039133, -0.039133, 239.388214, 0.741677, -0.525460, 1.023157, -0.106655, 0.066739, -0.148088, -0.004434, 0.001805, 9.822204, 0.018572, -0.027822
16.800000, -0.004568, 0.003075, 9.823086, 0.002570, 0.007185, 0.007335, -0.042020, -0.032683, -0.032683, 237.499293, 0.747611, -0.529230, 1.031437, -0.106828, 0.067522, -0.148814, -0.004434, 0.003002, 9.823400, 0.017934, -0.026646
16.850000, -0.006642, 0.002313, 9.823993, 0.007915, 0.002298, 0.008404, -0.033836, -0.040554, -0.040554, 240.187433, 0.753568, -0.533039, 1.039753, -0.107227, 0.068304, -0.149589, -0.008025, 0.001805, 9.824597, 0.013489, -0.038738
16.900000, -0.006753, 0.001290, 9.825792, 0.011580, 0.002603, 0.005349, -0.016853, -0.047071, -0.047071, 239.101173, 0.759561, -0.536878, 1.048120, -0.107801, 0.068936, -0.150464, -0.006828, 0.000608, 9.826991, 0.007523, -0.039381
16.950000, -0.003926, 0.000881, 9.822203, 0.006082, 0.000771, 0.005808, -0.015820, -0.056709, -0.056709, 237.028150, 0.765574, -0.540743, 1.056506, -0.108336, 0.069506, -0.151140, -0.002040, 0.000608, 9.819810, 0.005139, -0.022900
17.000000, -0.004231, -0.002155, 9.822921, 0.005472, 0.005352, 0.007946, -0.017743, -0.053517, -0.053517, 238.356952, 0.771679, -0.544663, 1.065013, -0.108946, 0.069945, -0.151861, -0.004434, -0.004179, 9.823400, -0.012570, -0.024677
17.050000, -0.003635, -0.000497, 9.819618, 0.006693, 0.005047, 0.006877, -0.015548, -0.051031, -0.051031, 238.491290, 0.777772, -0.548586, 1.073490, -0.109465, 0.070411, -0.152395, -0.003237, 0.000608, 9.817416, -0.002900, -0.021208
17.100000, -0.004114, -0.000552, 9.824042, 0.005319, 0.003672, 0.005808, -0.017147, -0.052496, -0.052496, 238.971544, 0.783897, -0.552538, 1.082018, -0.110014, 0.070908, -0.153174, -0.004434, -0.000589, 9.826991, -0.003219, -0.023996
17.150000, -0.005024, 0.002298, 9.822939, 0.006541, 0.001840, 0.004891, -0.014109, -0.059024, -0.059024, 238.873933, 0.790051, -0.556529, 1.090580, -0.110590, 0.071574, -0.153892, -0.005631, 0.004199, 9.822204, 0.013406, -0.029306
17.200000, -0.003952, 0.003439, 9.819625, 0.002112, 0.004130, 0.005960, -0.022462, -0.058441, -0.058441, 239.388214, 0.796226, -0.560564, 1.099165, -0.111036, 0.072326, -0.154425, -0.003237, 0.004199, 9.817416, 0.020063, -0.023060
17.250000, -0.002087, 0.003895, 9.820454, 0.010053, 0.003214, 0.005655, -0.008818, -0.059417, -0.059417, 239.269569, 0.802421, -0.564627, 1.107780, -0.111458, 0.072938, -0.155005, -0.000844, 0.004199, 9.821007, 0.022723, -0.012176
17.300000, -0.004213, 0.001923, 9.820786, 0.005319, 0.003519, 0.006877, -0.009510, -0.060299, -0.060299, 239.818744, 0.808646, -0.568718, 1.116420, -0.112042, 0.073528, -0.155602, -0.005631, 0.000608, 9.821007, 0.011218, -0.024581
17.350000, -0.004346, 0.001852, 9.822355, 0.008526, 0.003825, 0.004128, -0.001619, -0.060259, -0.060259, 238.823524, 0.814929, -0.572851, 1.125129, -0.112676, 0.074055, -0.156288, -0.004434, 0.001805, 9.823400, 0.010804, -0.025350
17.400000, -0.005835, -0.001048, 9.823700, 0.001196, 0.002298, 0.008251, -0.014976, -0.064818, -0.064818, 237.651009, 0.821243, -0.577006, 1.133864, -0.113434, 0.074618, -0.157048, -0.006828, -0.002982, 9.824597, -0.006115, -0.034032
17.450000, -0.007149, -0.001491, 9.823520, 0.005624, 0.002756, 0.006571, -0.015762, -0.068305, -0.068305, 238.105069, 0.827612, -0.581199, 1.142644, -0.114291, 0.075223, -0.157797, -0.008025, -0.001785, 9.823400, -0.008694, -0.041695
17.500000, -0.006238, -0.000949, 9.822730, 0.010053, 0.004130, 0.005044, -0.004492, -0.067416, -0.067416, 238.082189, 0.834063, -0.585441, 1.151512, -0.115144, 0.075733, -0.158507, -0.005631, -0.000589, 9.822204, -0.005538, -0.036386
17.550000, -0.004438, 0.004294, 9.820260, 0.003639, 0.004894, 0.007029, -0.008790, -0.063696, -0.063696, 237.524609, 0.840537, -0.589729, 1.160408, -0.115705, 0.076457, -0.159079, -0.003237, 0.007789, 9.818613, 0.025051, -0.025891
17.600000, -0.003717, 0.002082, 9.821426, 0.004250, 0.002756, 0.006571, -0.012012, -0.065499, -0.065499, 237.871740, 0.847009, -0.594026, 1.169292, -0.116291, 0.077088, -0.159713, -0.003237, 0.000608, 9.822204, 0.012148, -0.021687
17.650000, -0.003429, 0.003352, 9.819738, 0.009900, -0.001062, 0.006113, 0.000609, -0.077038, -0.077038, 238.392498, 0.853536, -0.598367, 1.178220, -0.116985, 0.077726, -0.160254, -0.003237, 0.004199, 9.818613, 0.019559, -0.020009
17.700000, -0.003314, 0.002424, 9.818345, 0.001959, 0.000160, 0.007487, -0.009114, -0.084264, -0.084264, 238.233834, 0.860096, -0.602744, 1.187163, -0.117709, 0.078431, -0.160717, -0.003237, 0.001805, 9.817416, 0.014145, -0.019340
17.750000, -0.005422, -0.000102, 9.819224, 0.006235, -0.001673, 0.005808, -0.007807, -0.096538, -0.096538, 237.574601, 0.866705, -0.607151, 1.196116, -0.118710, 0.079128, -0.161227, -0.006828, -0.001785, 9.819810, -0.000593, -0.031639
17.800000, -0.006266, 0.001760, 9.818139, 0.004097, 0.005047, 0.007487, -0.011435, -0.090263, -0.090263, 238.421404, 0.873369, -0.611609, 1.205100, -0.119629, 0.079936, -0.161677, -0.006828, 0.003002, 9.817416, 0.010273, -0.036564
17.850000, -0.004449, 0.001069, 9.820578, 0.004250, 0.007796, 0.007182, -0.014625, -0.076222, -0.076222, 237.819314, 0.880053, -0.616091, 1.214101, -0.120351, 0.080613, -0.162262, -0.003237, 0.000608, 9.822204, 0.006237, -0.025954
17.900000, -0.005876, 0.001511, 9.817963, 0.005319, 0.003367, 0.005349, -0.014492, -0.075446, -0.075446, 238.291695, 0.886788, -0.620620, 1.223132, -0.121122, 0.081349, -0.162703, -0.006828, 0.001805, 9.816220, 0.008816, -0.034292
17.950000, -0.006447, 0.003842, 9.818353, 0.002417, 0.006574, 0.007182, -0.020979, -0.066355, -0.066355, 238.153087, 0.893553, -0.625201, 1.232187, -0.121746, 0.082218, -0.163165, -0.006828, 0.005396, 9.818613, 0.022418, -0.037623
18.000000, -0.005239, 0.001183, 9.819945, 0.008831, 0.001687, 0.005960, -0.011009, -0.070289, -0.070289, 237.399132, 0.900429, -0.629859, 1.241368, -0.122479, 0.082872, -0.163721, -0.004434, -0.000589, 9.821007, 0.006905, -0.030569
18.050000, -0.004756, 0.002275, 9.820582, 0.006082, 0.004283, 0.002448, -0.008544, -0.066722, -0.066722, 237.340267, 0.907296, -0.634522, 1.250522, -0.123135, 0.083523, -0.164308, -0.004434, 0.003002, 9.821007, 0.013270, -0.027749
18.100000, -0.005999, 0.004147, 9.820119, 0.002265, 0.004894, 0.007029, -0.015507, -0.062229, -0.062229, 238.286414, 0.914257, -0.639279, 1.259792, -0.123729, 0.084341, -0.164876, -0.006828, 0.005396, 9.819810, 0.024196, -0.035002
18.150000, -0.005778, 0.002742, 9.819215, 0.006388, 0.003519, 0.007029, -0.011516, -0.061541, -0.061541, 238.092765, 0.921193, -0.644029, 1.269007, -0.124363, 0.085042, -0.165388, -0.005631, 0.001805, 9.818613, 0.015999, -0.033716
18.200000, -0.002099, 0.002898, 9.818854, 0.008984, 0.004741, 0.006571, -0.000792, -0.055985, -0.055985, 237.294775, 0.928132, -0.648788, 1.278225, -0.124825, 0.085527, -0.165878, 0.000353, 0.003002, 9.818613, 0.016910, -0.012251
18.250000, -0.003500, 0.002960, 9.820146, 0.002875, 0.004130, 0.007335, -0.006985, -0.052945, -0.052945, 239.684422, 0.935103, -0.653585, 1.287483, -0.125297, 0.086092, -0.166441, -0.004434, 0.003002, 9.821007, 0.017272, -0.020422
18.300000, -0.006215, 0.004421, 9.817072, 0.004250, 0.002603, 0.008251, -0.008366, -0.055269, -0.055269, 239.269569, 0.942095, -0.658417, 1.296740, -0.125866, 0.086825, -0.166833, -0.008025, 0.005396, 9.815023, 0.025805, -0.036272
18.350000, -0.004428, 0.005724, 9.819433, 0.005777, 0.003978, 0.004128, -0.004930, -0.052943, -0.052943, 238.442868, 0.949106, -0.663286, 1.306028, -0.126311, 0.087527, -0.167355, -0.003237, 0.006592, 9.821007, 0.033399, -0.025839
18.400000, -0.005868, 0.003373, 9.820377, 0.005624, 0.004741, 0.005197, -0.003068, -0.049314, -0.049314, 238.153087, 0.956155, -0.668189, 1.315353, -0.126873, 0.088128, -0.167930, -0.006828, 0.001805, 9.821007, 0.019677, -0.034236
18.450000, -0.005726, 0.002432, 9.820755, 0.002723, 0.005199, 0.007640, -0.009381, -0.044635, -0.044635, 237.593744, 0.963232, -0.673123, 1.324713, -0.127386, 0.088709, -0.168526, -0.005631, 0.001805, 9.821007, 0.014189, -0.033405
18.500000, -0.004233, -0.000098, 9.821624, 0.001348, 0.009017, 0.008862, -0.019900, -0.029502, -0.029502, 240.365795, 0.970384, -0.678119, 1.334191, -0.127731, 0.089139, -0.169175, -0.003237, -0.001785, 9.822204, -0.000574, -0.024692
18.550000, -0.005072, -0.001111, 9.825562, 0.005624, 0.003061, 0.006724, -0.018683, -0.031637, -0.031637, 239.233912, 0.977563, -0.683138, 1.343723, -0.128170, 0.089546, -0.170045, -0.005631, -0.001785, 9.828188, -0.006476, -0.029574
18.600000, -0.004689, 0.000639, 9.823547, 0.007304, 0.000312, 0.007793, -0.012306, -0.040729, -0.040729, 239.414458, 0.984728, -0.688155, 1.353240, -0.128644, 0.090015, -0.170798, -0.004434, 0.001805, 9.822204, 0.003726, -0.027349
18.650000, -0.002382, -0.002252, 9.822741, 0.004708, 0.005352, 0.007335, -0.014499, -0.034740, -0.034740, 238.350592, 0.991888, -0.693163, 1.362762, -0.129031, 0.090267, -0.171504, -0.000844, -0.004179, 9.822204, -0.013135, -0.013893
18.700000, -0.002895, 0.000900, 9.823137, 0.006235, 0.000771, 0.006266, -0.011105, -0.041506, -0.041506, 238.767599, 0.999077, -0.698205, 1.372334, -0.129424, 0.090689, -0.172232, -0.003237, 0.003002, 9.823400, 0.005251, -0.016886
18.750000, -0.003100, 0.000725, 9.823295, 0.008984, 0.005047, 0.009167, -0.000705, -0.036450, -0.036450, 238.264661, 1.006295, -0.703264, 1.381955, -0.129843, 0.090999, -0.172970, -0.003237, 0.000608, 9.823400, 0.004229, -0.018084
18.800000, -0.004619, 0.001373, 9.823358, 0.002875, 0.006726, 0.006724, -0.006980, -0.027925, -0.027925, 238.159947, 1.013536, -0.708350, 1.391622, -0.130214, 0.091394, -0.173711, -0.005631, 0.001805, 9.823400, 0.008008, -0.026939
18.850000, -0.004508, 0.002350, 9.824102, 0.008679, 0.004283, 0.007335, 0.003067, -0.026462, -0.026462, 238.012039, 1.020787, -0.713446, 1.401317, -0.130589, 0.091741, -0.174493, -0.004434, 0.003002, 9.824597, 0.013708, -0.026291
18.900000, -0.005182, 0.001305, 9.825117, 0.004708, 0.003214, 0.003975, 0.001414, -0.028235, -0.028235, 237.261449, 1.028063, -0.718560, 1.411060, -0.131032, 0.092082, -0.175331, -0.005631, 0.000608, 9.825794, 0.007611, -0.030218
18.950000, -0.004733, 0.000169, 9.824087, 0.009900, 0.002756, 0.006266, 0.013174, -0.030901, -0.030901, 238.930194, 1.035388, -0.723692, 1.420867, -0.131568, 0.092274, -0.176113, -0.004434, -0.000589, 9.823400, 0.000985, -0.027605
19.000000, -0.005990, 0.002587, 9.824393, 0.003944, 0.002603, 0.009320, 0.009283, -0.034310, -0.034310, 239.064622, 1.042798, -0.728891, 1.430793, -0.132106, 0.092669, -0.176919, -0.006828, 0.004199, 9.824597, 0.015086, -0.034933
19.050000, -0.002902, 0.002836, 9.824516, 0.000737, 0.005505, 0.007793, -0.002695, -0.028431, -0.028431, 238.233834, 1.050210, -0.734106, 1.440757, -0.132380, 0.093053, -0.177730, -0.000844, 0.003002, 9.824597, 0.016538, -0.016925
19.100000, -0.003103, 0.002935, 9.821692, 0.008068, 0.003214, 0.004280, 0.005753, -0.029119, -0.029119, 237.135595, 1.057577, -0.739293, 1.450665, -0.132706, 0.093380, -0.178379, -0.003237, 0.003002, 9.819810, 0.017124, -0.018103
19.150000, -0.004620, 0.000821, 9.822717, 0.006082, 0.005505, 0.006724, 0.007421, -0.024309, -0.024309, 238.509555, 1.064974, -0.744492, 1.460618, -0.133135, 0.093614, -0.179084, -0.005631, -0.000589, 9.823400, 0.004789, -0.026948
19.200000, -0.003790, 0.001411, 9.825281, 0.008526, 0.006116, 0.005349, 0.015692, -0.017885, -0.017885, 238.758436, 1.072385, -0.749694, 1.470618, -0.133496, 0.093753, -0.179931, -0.003237, 0.001805, 9.826991, 0.008231, -0.022103
19.250000, -0.003459, 0.000211, 9.827025, 0.004403, 0.002756, 0.005960, 0.011870, -0.020716, -0.020716, 235.681197, 1.079876, -0.754942, 1.480751, -0.133883, 0.093871, -0.180882, -0.003237, -0.000589, 9.828188, 0.001233, -0.020165
19.300000, -0.006916, 0.001886, 9.827723, 0.009290, 0.004588, 0.008862, 0.021987, -0.019978, -0.019978, 239.008443, 1.089802, -0.761877, 1.494197, -0.134603, 0.094153, -0.182185, -0.009221, 0.003002, 9.828188, 0.010994, -0.040322
19.350000, -0.007581, 0.001119, 9.826566, 0.005777, 0.005657, 0.009931, 0.021673, -0.016809, -0.016809, 236.964357, 1.097317, -0.767116, 1.504382, -0.135173, 0.094336, -0.183104, -0.008025, 0.000608, 9.825794, 0.006526, -0.044204
19.400000, -0.007847, 0.000813, 9.826103, 0.011122, 0.000007, 0.008251, 0.035376, -0.029051, -0.029051, 237.195328, 1.104882, -0.772362, 1.514617, -0.135931, 0.094464, -0.183998, -0.008025, 0.000608, 9.825794, 0.004738, -0.045757
19.450000, -0.005081, 0.001408, 9.828790, 0.007151, 0.002909, 0.006113, 0.037700, -0.031534, -0.031534, 237.274888, 1.112491, -0.777618, 1.524931, -0.136575, 0.094533, -0.185042, -0.003237, 0.001805, 9.830581, 0.008208, -0.029621
19.500000, -0.006847, 0.001646, 9.826992, 0.009595, 0.007643, 0.009778, 0.046348, -0.022042, -0.022042, 236.094478, 1.120204, -0.782918, 1.535383, -0.137267, 0.094549, -0.185994, -0.008025, 0.001805, 9.825794, 0.009598, -0.039923
19.550000, -0.003963, 0.002460, 9.826273, 0.007151, 0.005047, 0.004128, 0.048120, -0.018939, -0.018939, 238.604880, 1.127946, -0.788215, 1.545891, -0.137783, 0.094488, -0.186906, -0.002040, 0.003002, 9.825794, 0.014342, -0.023109
19.600000, -0.004246, 0.002785, 9.825986, 0.010817, 0.006726, 0.003975, 0.059521, -0.011749, -0.011749, 238.105069, 1.135669, -0.793468, 1.556383, -0.138298, 0.094323, -0.187797, -0.004434, 0.003002, 9.825794, 0.016239, -0.024757
19.650000, -0.002204, 0.000043, 9.830179, 0.006541, 0.008101, 0.006266, 0.057419, -0.000600, -0.000600, 236.862460, 1.143367, -0.798664, 1.566885, -0.138695, 0.093931, -0.188915, -0.000844, -0.001785, 9.832975, 0.000249, -0.012849
19.700000, -0.002824, 0.000382, 9.827548, 0.001501, 0.005199, 0.007487, 0.042095, 0.001719, 0.001719, 238.378339, 1.151086, -0.803853, 1.577444, -0.139016, 0.093684, -0.189888, -0.003237, 0.000608, 9.825794, 0.002227, -0.016465
19.750000, -0.004508, -0.000200, 9.826496, 0.004403, 0.006268, 0.005960, 0.035237, 0.005915, 0.005915, 238.711494, 1.158814, -0.809025, 1.588035, -0.139364, 0.093494, -0.190802, -0.005631, -0.000589, 9.825794, -0.001168, -0.026286
19.800000, -0.003746, 0.000285, 9.823202, 0.005472, 0.005352, 0.006724, 0.031832, 0.007607, 0.007607, 238.080629, 1.166553, -0.814188, 1.598662, -0.139630, 0.093324, -0.191533, -0.003237, 0.000608, 9.821007, 0.001661, -0.021847
19.850000, -0.002723, 0.002633, 9.823321, 0.006235, 0.003214, 0.006877, 0.031638, 0.003864, 0.003864, 236.549099, 1.174305, -0.819353, 1.609336, -0.139809, 0.093254, -0.192271, -0.002040, 0.004199, 9.823400, 0.015358, -0.015880
19.900000, -0.005186, 0.001418, 9.821933, 0.003792, 0.001992, 0.006724, 0.024406, -0.003967, -0.003967, 238.080629, 1.182165, -0.824579, 1.620160, -0.140170, 0.093298, -0.192939, -0.006828, 0.000608, 9.821007, 0.008273, -0.030250
19.950000, -0.005453, 0.002368, 9.822813, 0.005624, 0.003214, 0.008709, 0.022939, -0.008167, -0.008167, 237.406660, 1.189993, -0.829780, 1.630953, -0.140539, 0.093427, -0.193652, -0.005631, 0.003002, 9.823400, 0.013815, -0.031806
20.000000, -0.006278, 0.002030, 9.822448, 0.008221, 0.002450, 0.005349, 0.028290, -0.014506, -0.014506, 238.291695, 1.197895, -0.835016, 1.641842, -0.141038, 0.093555, -0.194348, -0.006828, 0.001805, 9.822204, 0.011843, -0.036619
20.050000, -0.005890, 0.004768, 9.820147, 0.009595, 0.005505, 0.008251, 0.038030, -0.012169, -0.012169, 238.517620, 1.205816, -0.840260, 1.652755, -0.141467, 0.093710, -0.194915, -0.005631, 0.006592, 9.818613, 0.027816, -0.034363
20.100000, -0.005016, 0.002272, 9.824971, 0.002417, 0.002909, 0.007029, 0.026899, -0.016573, -0.016573, 237.599282, 1.213705, -0.845471, 1.663642, -0.141905, 0.093833, -0.195746, -0.004434, 0.000608, 9.828188, 0.013249, -0.029254
20.150000, -0.005385, 0.002710, 9.823311, 0.011580, 0.003367, 0.004739, 0.041041, -0.019632, -0.019632, 238.188819, 1.221621, -0.850681, 1.674562, -0.142444, 0.093889, -0.196484, -0.005631, 0.003002, 9.822204, 0.015806, -0.031409
20.200000, -0.004815, 0.003603, 9.824083, 0.001654, 0.007185, 0.004586, 0.028128, -0.012126, -0.012126, 239.063697, 1.229538, -0.855892, 1.685506, -0.142803, 0.094035, -0.197264, -0.004434, 0.004199, 9.824597, 0.021014, -0.028079
20.250000, -0.003868, 0.003242, 9.823673, 0.006235, 0.007032, 0.005349, 0.028146, -0.005219, -0.005219, 240.268520, 1.237469, -0.861105, 1.696494, -0.143073, 0.094101, -0.198021, -0.003237, 0.003002, 9.823400, 0.018911, -0.022561
20.300000, -0.005644, -0.000492, 9.824946, 0.006846, 0.002756, 0.008098, 0.028132, -0.010985, -0.010985, 237.457809, 1.245450, -0.866324, 1.707550, -0.143584, 0.094072, -0.198850, -0.006828, -0.002982, 9.825794, -0.002871, -0.032913
20.350000, -0.004200, 0.002322, 9.824019, 0.008984, 0.008406, 0.005960, 0.034921, -0.000777, -0.000777, 238.989195, 1.253452, -0.871546, 1.718661, -0.143896, 0.094027, -0.199629, -0.003237, 0.004199, 9.823400, 0.013544, -0.024495
20.400000, -0.004340, 0.004884, 9.818621, 0.005013, 0.005657, 0.006571, 0.031731, 0.001251, 0.001251, 237.001115, 1.261458, -0.876774, 1.729784, -0.144106, 0.094123, -0.200108, -0.004434, 0.006592, 9.815023, 0.028502, -0.025328
20.450000, -0.008705, 0.004473, 9.817898, 0.006235, 0.004283, 0.007335, 0.031830, -0.002491, -0.002491, 238.068657, 1.269486, -0.882010, 1.740914, -0.144564, 0.094345, -0.200546, -0.011615, 0.004199, 9.817416, 0.026103, -0.050802
20.500000, -0.007579, 0.000718, 9.814019, 0.010359, 0.003978, 0.005808, 0.041203, -0.006415, -0.006415, 237.159999, 1.277616, -0.887280, 1.752142, -0.145163, 0.094303, -0.200770, -0.006828, -0.001785, 9.811432, 0.004191, -0.044246
20.550000, -0.005692, 0.001370, 9.819648, 0.004555, 0.003367, 0.006724, 0.034668, -0.010953, -0.010953, 237.705304, 1.285766, -0.892548, 1.763402, -0.145657, 0.094311, -0.201309, -0.004434, 0.001805, 9.823400, 0.007995, -0.033212
20.600000, -0.003501, 0.000195, 9.817591, 0.004861, 0.005047, 0.006113, 0.028842, -0.009809, -0.009809, 238.801465, 1.293885, -0.897779, 1.774614, -0.146041, 0.094241, -0.201730, -0.002040, -0.000589, 9.816220, 0.001138, -0.020432
20.650000, -0.004061, 0.003315, 9.816768, 0.007304, 0.006268, 0.005044, 0.031207, -0.005786, -0.005786, 238.421404, 1.302000, -0.903004, 1.785821, -0.146338, 0.094294, -0.202105, -0.004434, 0.005396, 9.816220, 0.019350, -0.023702
20.700000, -0.002849, 0.001691, 9.816439, 0.004555, 0.007185, 0.006571, 0.025366, 0.000841, 0.000841, 238.639324, 1.310127, -0.908226, 1.797050, -0.146543, 0.094249, -0.202462, -0.002040, 0.000608, 9.816220, 0.009870, -0.016627
20.750000, -0.005954, 0.003196, 9.818462, 0.003639, 0.005047, 0.008251, 0.018142, -0.000095, -0.000095, 238.068657, 1.318307, -0.913487, 1.808360, -0.146822, 0.094429, -0.202933, -0.008025, 0.004199, 9.819810, 0.018648, -0.034746
20.800000, -0.002170, 0.004516, 9.817116, 0.007151, 0.004436, 0.006724, 0.021344, -0.001034, -0.001034, 237.583299, 1.326451, -0.918729, 1.819638, -0.146907, 0.094539, -0.203328, 0.000353, 0.005396, 9.816220, 0.026354, -0.012664
20.850000, -0.002092, 0.002171, 9.820169, 0.004403, 0.005352, 0.005960, 0.016014, 0.000527, 0.000527, 238.747860, 1.334613, -0.923979, 1.830969, -0.147018, 0.094571, -0.203892, -0.002040, 0.000608, 9.822204, 0.012668, -0.012207
20.900000, -0.006370, 0.001951, 9.821390, 0.006541, 0.006268, 0.005502, 0.016644, 0.002503, 0.002503, 237.168462, 1.342785, -0.929230, 1.842320, -0.147324, 0.094703, -0.204523, -0.009221, 0.001805, 9.822204, 0.011385, -0.037160
20.950000, -0.005926, 0.001864, 9.819724, 0.005319, 0.001840, 0.008404, 0.013935, -0.007332, -0.007332, 237.906614, 1.350990, -0.934501, 1.853714, -0.147677, 0.094890, -0.205063, -0.005631, 0.001805, 9.818613, 0.010874, -0.034579
21.000000, -0.005031, 0.003983, 9.821930, 0.003028, 0.000923, 0.008251, 0.006267, -0.018551, -0.018551, 238.625836, 1.359269, -0.939836, 1.865231, -0.147980, 0.095271, -0.205729, -0.004434, 0.005396, 9.823400, 0.023233, -0.029348
