Time, AccX(m/s^2), AccY(m/s^2), AccZ(m/s^2), GyrX(rad/s), GyrY(rad/s), GyrZ(rad/s), Roll(deg), Pitch(deg), Yaw(deg), Heading, X(m), Y(m), Z(m),         Vx(m/s), Vy(m/s), Vz(m/s), AccXraw(m/s^2), AccYraw(m/s^2), AccZraw(m/s^2), RollAcc(deg/s^2), PitchAcc(deg/s^2), Latitude, Longitude,             GPShspeed(m/s), GPSalt(m), MagX(uT), MagY(ut), MagZ(uT)
162.9,-0.003294,8E-05,9.794473,-0.001415,0.000238,-0.000368,-0.012998,0.013875,94.840614,5.405558,6.608999,-65.429042,-320.603944,0.061929,-0.572687,-3.323038,-0.005641,-0.001216,9.796578,0.000466,-0.019269,29.702189,-95.83816,0.209,24.9,-0.02838,0.298205,-0.287455
163,-0.001471,-0.004288,9.796813,0.004541,8.6E-05,0.000548,0.005785,0.012785,94.899944,5.683353,6.61527,-65.486293,-320.936446,0.062449,-0.572571,-3.324356,-0.000255,-0.007201,9.798373,-0.025081,-0.008601,29.702189,-95.83816,0.209,24.9,-0.02838,0.285305,-0.286595
163.1,0.002849,-0.003522,9.795954,0.002098,-0.000831,-0.000368,0.010361,0.009604,94.943439,5.256614,6.621588,-65.543476,-321.269092,0.062938,-0.572077,-3.325761,0.005729,-0.003012,9.795381,-0.020602,0.016665,29.702189,-95.83816,0.209,24.9,-0.02623,0.287025,-0.289175
163.2,0.000269,-0.003575,9.797406,-0.001873,-0.001289,-6.3E-05,-0.006133,0.002875,95.01483,5.767456,6.627919,-65.60067,-321.601857,0.063183,-0.57198,-3.32702,-0.001452,-0.00361,9.798373,-0.020907,0.00157,29.702189,-95.83816,0.209,24.9,-0.02924,0.289175,-0.293905
163.3,-0.003277,-0.005032,9.796191,-0.002789,0.000391,-0.004033,-0.02659,0.003309,95.012805,4.800233,6.634248,-65.657907,-321.934766,0.063255,-0.572246,-3.328401,-0.005641,-0.006004,9.795381,-0.029432,-0.019167,29.702189,-95.83816,0.209,24.9,-0.02451,0.290035,-0.293475
163.4,-0.001105,-0.00382,9.794269,0.000265,-0.001289,-0.002506,-0.02852,-0.003736,94.99721,4.756425,6.64056,-65.715159,-322.267843,0.063165,-0.572428,-3.329974,0.000343,-0.003012,9.792988,-0.022346,-0.006463,29.702189,-95.83816,0.209,24.9,-0.02408,0.289605,-0.280575
163.5,-0.003108,-0.000463,9.795654,0.003778,8.6E-05,-0.002048,-0.01014,-0.004224,94.996432,5.081294,6.646863,-65.772461,-322.601055,0.063072,-0.572821,-3.331409,-0.004444,0.001776,9.796578,-0.002706,-0.018181,29.702189,-95.83816,0.209,24.9,-0.02623,0.293475,-0.286595
163.6,-0.004628,-0.008096,9.792618,0.000571,-0.000678,-0.002659,-0.01473,-0.009585,95.017121,5.403112,6.653261,-65.82983,-322.934457,0.063682,-0.573396,-3.333147,-0.005641,-0.013185,9.790594,-0.047368,-0.027077,29.702189,-95.83816,0.046,0,-0.02752,0.289605,-0.286165
163.7,-0.005236,-0.007918,9.796071,0.000113,-0.000678,-0.000674,-0.021271,-0.014857,94.989927,4.329205,6.659704,-65.88728,-323.26798,0.064176,-0.574134,-3.33454,-0.005641,-0.007799,9.798373,-0.046309,-0.030622,29.702189,-95.83816,0.046,24.9,-0.02236,0.293475,-0.277565
163.8,-0.002965,0.000412,9.792785,0.000723,0.000696,0.000243,-0.019081,-0.011236,94.944151,4.300579,6.666073,-65.944771,-323.601693,0.063853,-0.574652,-3.336261,-0.001452,0.005964,9.790594,0.002408,-0.01735,29.702189,-95.83816,0.046,24.9,-0.02193,0.290895,-0.281005
163.9,-0.006366,-0.003438,9.795061,0.002251,8.6E-05,0.002381,-0.011493,-0.013227,94.98885,5.711944,6.672491,-66.002363,-323.935543,0.064074,-0.575499,-3.337755,-0.008633,-0.006004,9.796578,-0.020108,-0.037237,29.702189,-95.83816,0.046,24.9,-0.02881,0.285735,-0.280145
164,-0.004854,0.001845,9.794535,-0.002636,-0.001289,0.002686,-0.026627,-0.021287,95.046072,5.43546,6.678814,-66.060048,-324.26955,0.063512,-0.576401,-3.339302,-0.003846,0.005366,9.794184,0.010791,-0.028393,29.702189,-95.83816,0.046,24.9,-0.02752,0.287885,-0.285735
164.1,-0.00748,0.002162,9.796838,0.002098,0.000391,0.00177,-0.015476,-0.021518,95.073859,5.015816,6.685109,-66.117862,-324.603678,0.063132,-0.577555,-3.340619,-0.009231,0.002374,9.798373,0.012646,-0.043747,29.702189,-95.83816,0.046,24.9,-0.0258,0.290895,-0.279285
164.2,-0.003504,-0.002378,9.790219,0.000113,0.001307,-0.000216,-0.018274,-0.014735,95.079199,4.989498,6.691419,-66.175708,-324.938037,0.063111,-0.578162,-3.342597,-0.000853,-0.005405,9.785807,-0.013919,-0.020508,29.702189,-95.83816,0.046,24.9,-0.02537,0.290465,-0.288745
164.3,0.0006,0.00155,9.794035,0.002251,0.000696,0.000853,-0.007393,-0.009332,95.069328,4.726916,6.697689,-66.233543,-325.272536,0.062839,-0.578286,-3.344194,0.003335,0.004169,9.796578,0.009069,0.003508,29.702189,-95.83816,0.046,24.9,-0.02322,0.281865,-0.284445
164.4,-0.004222,-0.0037,9.795561,0.001334,-0.001442,-0.000826,-0.00544,-0.018323,95.089249,5.479132,6.704024,-66.291478,-325.607172,0.06318,-0.578994,-3.345638,-0.007436,-0.007201,9.796578,-0.021643,-0.024694,29.702189,-95.83816,0.046,24.9,-0.02752,0.284875,-0.282295
164.5,-0.004714,-0.002569,9.797248,0.002709,-0.003427,-0.000826,0.003963,-0.03691,95.049379,4.297331,6.710405,-66.349537,-325.941927,0.063601,-0.580063,-3.346914,-0.005042,-0.001815,9.798373,-0.015024,-0.027569,29.702189,-95.838159,0.047,0,-0.02193,0.290035,-0.271115
164.6,-0.000602,0.003269,9.796128,-0.000651,-0.001136,0.001159,-0.001426,-0.039255,95.016881,4.589374,6.716722,-66.407658,-326.276827,0.063315,-0.580823,-3.348301,0.002139,0.007161,9.795381,0.019121,-0.003524,29.702189,-95.838159,0.047,24.7,-0.02279,0.284445,-0.268105
164.7,-0.000394,-0.002654,9.796398,-4E-05,-0.000678,0.000548,-0.006598,-0.038676,94.953618,4.15779,6.723086,-66.465843,-326.611861,0.063527,-0.581508,-3.349661,-0.000255,-0.006602,9.796578,-0.01552,-0.002305,29.702189,-95.838159,0.047,24.7,-0.02064,0.284015,-0.278855
164.8,0.001126,-0.002509,9.792916,0.003014,0.001155,0.000701,0.004487,-0.027617,94.905178,4.517264,6.729492,-66.524043,-326.947083,0.063885,-0.581838,-3.35137,0.002139,-0.002413,9.790594,-0.014682,0.006585,29.702189,-95.838159,0.047,24.7,-0.02322,0.294765,-0.285305
164.9,-0.008679,0.004011,9.79619,-4E-05,0.000696,0.003908,0.002587,-0.025816,94.938214,5.450276,6.735844,-66.582427,-327.282427,0.063642,-0.583173,-3.352751,-0.015215,0.008358,9.798373,0.02346,-0.050761,29.702189,-95.838159,0.047,24.7,-0.02838,0.292615,-0.281865
165,-0.008292,0.000875,9.7975,-4E-05,0.000238,0.001312,-0.0009,-0.026462,94.950044,4.969895,6.742209,-66.640937,-327.61789,0.06365,-0.584459,-3.354002,-0.008034,-0.001216,9.798373,0.005115,-0.048493,29.702189,-95.838159,0.047,24.7,-0.02537,0.289175,-0.276275
165.1,-0.005624,-0.000739,9.796229,0.000265,8.6E-05,-0.000521,-0.003403,-0.02633,94.955674,5.069764,6.74859,-66.699534,-327.953497,0.063753,-0.585466,-3.355379,-0.003846,-0.001815,9.795381,-0.004323,-0.032895,29.702189,-95.838159,0.047,24.7,-0.0258,0.289605,-0.285735
165.2,-0.003121,-0.000307,9.79213,0.000113,-0.0019,0.002228,-0.006173,-0.034925,94.944554,4.552813,6.754966,-66.758218,-328.289303,0.063757,-0.586378,-3.357167,-0.001452,-2E-05,9.789397,-0.001799,-0.01826,29.702189,-95.838159,0.047,24.7,-0.02365,0.296485,-0.277565
165.3,-0.002838,-0.003366,9.795876,0.000723,0.001155,0.000395,-0.007351,-0.026677,94.898623,4.337953,6.761382,-66.816963,-328.625232,0.06403,-0.587097,-3.358579,-0.002649,-0.005405,9.798373,-0.019688,-0.016597,29.702189,-95.83816,0.014,0,-0.02236,0.293905,-0.286165
165.4,-0.003083,-0.004231,9.790911,0.00164,0.002682,-0.000521,-0.004298,-0.011536,94.887349,5.097469,6.767844,-66.875744,-328.961376,0.064422,-0.587571,-3.360488,-0.003247,-0.004807,9.787602,-0.024757,-0.018043,29.702189,-95.83816,0.014,24.8,-0.0258,0.288315,-0.282725
165.5,5E-05,-0.00314,9.786771,0.001334,-0.001136,0.001312,-0.002585,-0.015705,94.768292,2.961267,6.77433,-66.934537,-329.297773,0.064712,-0.587811,-3.362811,0.002139,-0.002413,9.784011,-0.018384,0.000292,29.702189,-95.83816,0.014,24.8,-0.01505,0.292185,-0.279715
165.6,-0.005519,0.000886,9.787988,-0.000804,-0.003427,-0.002048,-0.009671,-0.034496,94.647208,3.859045,6.780777,-66.993492,-329.634384,0.064552,-0.588969,-3.365013,-0.009231,0.003571,9.788799,0.005189,-0.032305,29.702189,-95.83816,0.014,24.8,-0.02021,0.295625,-0.277565
165.7,0.000153,-0.005043,9.789552,0.001945,-0.00022,-0.000368,-0.005425,-0.031411,94.586305,4.503368,6.7873,-67.052462,-329.971192,0.065004,-0.589456,-3.367058,0.003934,-0.008996,9.790594,-0.029515,0.000894,29.702189,-95.83816,0.014,24.8,-0.02322,0.296485,-0.277135
165.8,0.000626,0.000484,9.789818,-0.000498,0.001613,-0.000368,-0.010944,-0.018764,94.531002,4.246054,6.793768,-67.111449,-330.308201,0.064789,-0.589732,-3.369076,0.000942,0.004169,9.789996,0.002835,0.003665,29.702189,-95.83816,0.014,24.8,-0.02193,0.295625,-0.282725
165.9,-0.001339,-0.000536,9.794951,0.006527,-0.001442,-0.001285,0.019639,-0.02418,94.555206,5.520302,6.800312,-67.170499,-330.645334,0.065221,-0.590246,-3.370581,-0.002649,-0.001216,9.798373,-0.003136,-0.007831,29.702189,-95.83816,0.014,24.8,-0.02881,0.297345,-0.281005
166,-0.003561,-0.00238,9.793414,0.000723,0.002682,0.002228,0.016,-0.009118,94.604941,5.128284,6.806917,-67.229594,-330.982641,0.065772,-0.590715,-3.37224,-0.005042,-0.00361,9.792389,-0.013927,-0.020833,29.702189,-95.83816,0.014,24.8,-0.02709,0.300355,-0.279285
166.1,0.000577,-0.000246,9.793876,-0.000651,-0.001442,-0.003423,0.006808,-0.014346,94.583939,4.451433,6.813517,-67.288692,-331.320107,0.065928,-0.590891,-3.373852,0.003335,0.001177,9.794184,-0.001438,0.003375,29.702189,-95.83816,0.014,24.8,-0.02322,0.299495,-0.287885
166.2,0.002591,-0.000469,9.792625,-0.002636,0.000544,0.000701,-0.011807,-0.007512,94.55392,4.170241,6.820085,-67.347764,-331.657753,0.065763,-0.590773,-3.37559,0.003934,-0.000618,9.791791,-0.002745,0.01516,29.702189,-95.838161,0.099,0,-0.0215,0.296485,-0.289605
166.3,-0.001989,-0.001995,9.796074,0.000723,-0.000983,0.001617,-0.012113,-0.011883,94.4787,3.546692,6.826665,-67.406901,-331.995521,0.065787,-0.591175,-3.376983,-0.005042,-0.003012,9.798373,-0.011667,-0.011633,29.702189,-95.838161,0.099,24.9,-0.01849,0.296055,-0.283155
166.4,0.000488,-0.002605,9.796376,-0.000193,8.6E-05,9E-05,-0.01746,-0.008805,94.343404,2.975544,6.833239,-67.466034,-332.333424,0.065756,-0.591279,-3.378345,0.002139,-0.003012,9.796578,-0.015235,0.002852,29.702189,-95.838161,0.099,24.9,-0.01548,0.299065,-0.278855
166.5,-0.002112,-0.005362,9.792907,0.003778,-0.000678,-0.001895,-0.003525,-0.01148,94.279329,4.519147,6.839891,-67.525218,-332.671514,0.066261,-0.59165,-3.380054,-0.003846,-0.007201,9.790594,-0.031373,-0.012358,29.702189,-95.838161,0.099,24.9,-0.02322,0.292615,-0.275845
166.6,0.001515,-0.002516,9.790801,0.004541,-0.001136,-0.000368,0.014454,-0.014032,94.240443,4.234175,6.846592,-67.58439,-333.009808,0.066765,-0.591701,-3.381974,0.003934,-0.000618,9.789397,-0.014722,0.008868,29.702189,-95.838161,0.099,24.9,-0.02193,0.297775,-0.284875
166.7,0.000812,0.000418,9.795344,0.000876,-0.000678,-0.001437,0.013362,-0.014264,94.235228,4.732947,6.853299,-67.643583,-333.348225,0.066963,-0.591849,-3.38344,0.000343,0.002374,9.798373,0.002446,0.004751,29.702189,-95.838161,0.099,24.9,-0.02408,0.290895,-0.289175
166.8,-0.001623,-0.007384,9.792494,-0.000804,-0.002663,9E-05,-0.001042,-0.026037,94.213019,4.06956,6.860109,-67.702851,-333.686832,0.067727,-0.592402,-3.385191,-0.003247,-0.012586,9.790594,-0.043207,-0.009499,29.702189,-95.838161,0.099,24.9,-0.02107,0.295195,-0.282295
166.9,-0.005829,-0.00871,9.796022,-0.000193,0.000696,-0.000979,-0.011857,-0.021795,94.182225,4.152073,6.866993,-67.762226,-334.02556,0.068463,-0.593306,-3.386589,-0.008633,-0.009594,9.798373,-0.050946,-0.034093,29.702189,-95.838161,0.099,24.9,-0.0215,0.293045,-0.279715
167,-0.005357,-0.008882,9.792406,-0.002331,-0.00022,-0.000826,-0.032857,-0.022483,94.189222,4.729086,6.873898,-67.821691,-334.364483,0.068856,-0.5942,-3.388348,-0.005042,-0.008996,9.789996,-0.051966,-0.031344,29.70219,-95.838159,0.159,0,-0.02451,0.294765,-0.285305
167.1,-0.00445,-0.007514,9.793114,0.000876,0.001307,0.000395,-0.034486,-0.014757,94.252775,5.31165,6.880815,-67.881214,-334.703571,0.069069,-0.594883,-3.390036,-0.003846,-0.006602,9.793586,-0.043961,-0.026036,29.70219,-95.838159,0.159,0,-0.02666,0.285735,-0.286595
167.2,-0.00301,-0.007326,9.794833,0.00393,-0.002511,0.001312,-0.020202,-0.026627,94.336593,5.273922,6.887789,-67.940811,-335.042802,0.069512,-0.595608,-3.391553,-0.00205,-0.007201,9.79598,-0.042853,-0.017609,29.70219,-95.838159,0.159,24.8,-0.02709,0.293045,-0.279715
167.3,-0.006743,-0.006174,9.795521,-4E-05,-0.001442,0.001922,-0.027217,-0.03399,94.407074,4.96106,6.894777,-68.000557,-335.382175,0.06976,-0.596848,-3.393001,-0.009231,-0.005405,9.79598,-0.03611,-0.03944,29.70219,-95.838159,0.159,24.8,-0.0258,0.294335,-0.280145
167.4,-0.007159,-0.009662,9.796514,-0.000193,-0.0019,0.002228,-0.036457,-0.043225,94.444877,4.547347,6.901821,-68.060456,-335.721677,0.070215,-0.598272,-3.39435,-0.007436,-0.011988,9.797176,-0.05651,-0.041868,29.70219,-95.838159,0.159,24.8,-0.02322,0.289605,-0.282295
167.5,-0.009479,-0.007467,9.79763,0.00164,-0.001289,-0.001743,-0.034108,-0.049764,94.51114,5.563458,6.908888,-68.12055,-336.061298,0.070519,-0.600052,-3.395588,-0.011026,-0.006004,9.798373,-0.043667,-0.055434,29.70219,-95.838159,0.159,24.8,-0.02881,0.292615,-0.288315
167.6,0.002159,-0.007666,9.798076,0.001334,0.001765,-0.002354,-0.033746,-0.032909,94.538397,4.708029,6.915973,-68.180605,-336.401036,0.070736,-0.600383,-3.39678,0.009918,-0.007799,9.798373,-0.044829,0.012625,29.70219,-95.838159,0.159,24.8,-0.02408,0.296055,-0.280145
167.7,-0.001803,-0.005233,9.797536,0.004083,-0.000678,0.00177,-0.017893,-0.032497,94.639871,5.78392,6.923088,-68.240751,-336.740901,0.071012,-0.601099,-3.398027,-0.004444,-0.00361,9.797176,-0.0306,-0.010542,29.70219,-95.838159,0.159,24.8,-0.02967,0.291755,-0.281865
167.8,-0.000874,0.000768,9.797679,0.00393,-0.001747,0.000853,-0.000899,-0.036928,94.681667,4.653094,6.930184,-68.300969,-337.080888,0.070979,-0.601823,-3.399259,-0.000255,0.004768,9.797775,0.004489,-0.005112,29.70219,-95.838159,0.159,24.8,-0.02408,0.295625,-0.287025
167.9,-0.00158,-0.004013,9.794146,0.000113,-0.001136,-0.00327,-0.008146,-0.038011,94.703844,5.033175,6.937331,-68.361269,-337.421052,0.071306,-0.602607,-3.400845,-0.00205,-0.007201,9.791791,-0.023478,-0.009242,29.70219,-95.838159,0.175,0,-0.02623,0.297345,-0.291755
168,0.005319,-0.004849,9.796682,-4E-05,-0.002511,-0.000216,-0.016019,-0.041687,94.734383,4.895942,6.944495,-68.421554,-337.761336,0.071531,-0.60277,-3.402176,0.009918,-0.005405,9.798373,-0.028356,0.031107,29.70219,-95.838159,0.175,24.9,-0.02451,0.289605,-0.280575
168.1,0.001974,-0.005542,9.793388,0.004541,0.001918,0.001617,-4.1E-05,-0.023857,94.786631,5.169673,6.951734,-68.481856,-338.101803,0.0721,-0.602933,-3.403838,-0.000255,-0.006004,9.791192,-0.032421,0.011552,29.70219,-95.838159,0.175,24.9,-0.02666,0.294765,-0.285735
168.2,0.00315,-0.001151,9.796379,-0.000956,-0.001289,0.001922,-0.011469,-0.023431,94.805236,4.576068,6.958933,-68.542163,-338.442391,0.072027,-0.603025,-3.4052,0.003934,0.001776,9.798373,-0.006733,0.018424,29.70219,-95.838159,0.175,24.9,-0.02365,0.296915,-0.295625
168.3,-0.006792,-0.002268,9.793267,-0.001415,-0.000678,-0.001437,-0.024715,-0.025711,94.834088,5.251606,6.96612,-68.602635,-338.783162,0.071926,-0.604156,-3.406873,-0.01342,-0.003012,9.791192,-0.013266,-0.039737,29.70219,-95.838159,0.175,24.9,-0.02752,0.295195,-0.288315
168.4,-0.001434,-0.00415,9.79669,0.001487,-0.000525,0.001464,-0.022764,-0.023796,94.823617,4.22008,6.973324,-68.663133,-339.124049,0.071998,-0.604703,-3.408204,0.002139,-0.005405,9.798972,-0.024272,-0.008385,29.70219,-95.838159,0.175,24.9,-0.02193,0.298205,-0.285305
168.5,0.003223,-0.003108,9.798059,0.001487,-0.00022,-0.002354,-0.020391,-0.017598,94.788675,4.483014,6.980518,-68.7236,-339.465049,0.071958,-0.604684,-3.409398,0.006327,-0.002413,9.798972,-0.018175,0.018847,29.70219,-95.838159,0.175,24.9,-0.02279,0.293045,-0.279285
168.6,0.000418,-0.005564,9.794657,-0.000346,-0.001594,-0.000216,-0.029154,-0.020596,94.78666,4.831474,6.987726,-68.784114,-339.806219,0.072042,-0.604989,-3.410933,-0.001452,-0.007201,9.792389,-0.032545,0.002446,29.70219,-95.838159,0.175,24.9,-0.02494,0.294765,-0.288315
168.7,-0.003217,-0.005828,9.792578,0.001792,0.002224,0.002075,-0.026209,-0.005755,94.782706,4.48774,6.994956,-68.844674,-340.147573,0.072211,-0.605396,-3.412675,-0.005641,-0.006004,9.791192,-0.034097,-0.018824,29.70219,-95.838159,0.175,24.9,-0.02322,0.293905,-0.288745
168.8,-0.001799,-0.005933,9.79067,-0.002942,-0.000983,0.000243,-0.047989,-0.008135,94.796438,5.022245,7.002147,-68.905264,-340.489131,0.072012,-0.605733,-3.414608,-0.000853,-0.006004,9.789397,-0.034722,-0.010528,29.70219,-95.838157,0.212,0,-0.0258,0.293475,-0.284015
168.9,0.000564,-0.003103,9.795292,-0.001109,-0.000983,-0.001895,-0.056302,-0.008847,94.804016,4.938808,7.009252,-68.96586,-340.830812,0.07137,-0.605882,-3.416079,0.002139,-0.001216,9.798373,-0.018151,0.003296,29.70219,-95.838157,0.212,24.8,-0.02537,0.294335,-0.280575
169,0.00474,-0.005562,9.794268,-0.002789,-0.000373,0.000701,-0.073655,-0.003743,94.777689,4.145215,7.016279,-69.026396,-341.172656,0.070636,-0.605532,-3.417652,0.007524,-0.007201,9.793586,-0.032535,0.027729,29.70219,-95.838157,0.212,24.8,-0.02107,0.293905,-0.280575
169.1,0.00282,-0.006186,9.794936,-0.002178,-0.003732,0.000243,-0.086215,-0.017408,94.834696,5.820979,7.023215,-69.086962,-341.514647,0.069785,-0.60562,-3.419158,0.00154,-0.006602,9.795381,-0.036185,0.016496,29.70219,-95.838157,0.212,24.8,-0.02924,0.287455,-0.287455
169.2,-0.00082,-0.006795,9.796998,-0.002942,-0.002053,-0.001895,-0.101477,-0.023047,94.887485,5.429531,7.030041,-69.147609,-341.856758,0.068773,-0.606184,-3.420459,-0.003247,-0.007201,9.798373,-0.039737,-0.004797,29.70219,-95.838157,0.212,24.8,-0.02752,0.288745,-0.288315
169.3,0.002391,-0.005961,9.79531,-4E-05,0.000238,-0.000521,-0.0994,-0.014284,94.928859,5.115181,7.036754,-69.208242,-342.199024,0.067675,-0.606284,-3.421928,0.004532,-0.005405,9.794184,-0.034868,0.013987,29.70219,-95.838157,0.212,24.8,-0.02666,0.299495,-0.291325
169.4,-0.006377,-0.007064,9.79248,0.001792,-0.001594,0.000395,-0.088432,-0.021005,95.009713,5.816666,7.043414,-69.26903,-342.54148,0.06696,-0.607347,-3.423681,-0.012223,-0.007799,9.790594,-0.04133,-0.037314,29.70219,-95.838157,0.212,24.8,-0.0301,0.292185,-0.287025
169.5,-0.00414,-0.0093,9.792426,-0.004011,0.000544,0.00177,-0.109492,-0.014784,95.098534,5.671924,7.049978,-69.329877,-342.884112,0.066081,-0.608095,-3.425438,-0.002649,-0.010791,9.792389,-0.054415,-0.024224,29.70219,-95.838157,0.212,24.8,-0.02881,0.289605,-0.291325
169.6,-0.007195,-0.00804,9.794917,0.000723,-0.001442,-0.000368,-0.102977,-0.021311,95.16327,5.520445,7.056458,-69.390861,-343.226882,0.065226,-0.60926,-3.426947,-0.009231,-0.007201,9.796578,-0.047032,-0.042086,29.70219,-95.838155,0.121,0,-0.02795,0.286595,-0.287885
169.7,-0.004467,-0.002869,9.795555,-4E-05,-0.000983,-0.000521,-0.097602,-0.023269,95.253822,6.064709,7.062786,-69.451932,-343.569793,0.063928,-0.610228,-3.428393,-0.002649,0.000579,9.79598,-0.016781,-0.026129,29.70219,-95.838155,0.121,24.7,-0.03053,0.286595,-0.290465
169.8,-0.003735,-0.00475,9.794373,0.002709,8.6E-05,0.00177,-0.079352,-0.019107,95.373275,6.235226,7.069057,-69.513072,-343.912867,0.063116,-0.611007,-3.429956,-0.003247,-0.006004,9.793586,-0.027786,-0.02185,29.70219,-95.838155,0.121,24.7,-0.03139,0.286595,-0.293045
169.9,-0.007392,-0.002989,9.795696,0.001487,-0.001747,0.002075,-0.067908,-0.027022,95.504995,6.391363,7.075257,-69.574364,-344.256077,0.062373,-0.612286,-3.431387,-0.00983,-0.001815,9.796578,-0.017482,-0.043235,29.70219,-95.838155,0.121,24.7,-0.03268,0.289175,-0.293045
170,0.000122,-0.00408,9.795507,0.000876,0.001307,-0.000368,-0.061164,-0.013963,95.584856,5.789665,7.081403,-69.635636,-344.599434,0.06176,-0.612573,-3.432836,0.005131,-0.004807,9.795381,-0.023863,0.000712,29.70219,-95.838155,0.121,24.7,-0.02924,0.290035,-0.292615
170.1,-0.003336,-0.002003,9.797227,-4E-05,-0.002358,-0.002659,-0.058353,-0.023095,95.634549,5.783573,7.08747,-69.697014,-344.942909,0.061038,-0.613376,-3.434114,-0.005641,-0.000618,9.798373,-0.011712,-0.019508,29.70219,-95.838155,0.121,24.7,-0.02967,0.291325,-0.285735
170.2,-0.003283,-0.007276,9.797915,0.001792,-0.000678,0.00177,-0.049358,-0.0226,95.670621,5.339008,7.093567,-69.75846,-345.286502,0.060993,-0.614099,-3.435323,-0.003247,-0.010791,9.798373,-0.042546,-0.019196,29.70219,-95.838155,0.121,24.7,-0.02709,0.289175,-0.286595
170.3,-0.000389,-0.00364,9.797831,0.002861,-0.000525,-0.002048,-0.033563,-0.019597,95.689841,5.664694,7.099641,-69.819929,-345.630216,0.060821,-0.614492,-3.43654,0.00154,-0.001216,9.797775,-0.021287,-0.002274,29.70219,-95.838155,0.121,24.7,-0.02838,0.286595,-0.281005
170.4,0.002564,0.0032,9.792771,0.002556,-0.00022,0.000243,-0.016753,-0.013446,95.804382,7.010612,7.105632,-69.881383,-345.974129,0.060215,-0.614527,-3.438263,0.004532,0.00776,9.789397,0.018721,0.015,29.70219,-95.838155,0.121,24.7,-0.0344,0.280575,-0.281865
170.5,-0.000205,0.001627,9.790747,-0.000193,-0.002358,0.002075,-0.016556,-0.020431,95.929541,6.597736,7.111593,-69.942898,-346.318244,0.05981,-0.614941,-3.440188,-0.00205,0.000579,9.789397,0.009522,-0.001198,29.70219,-95.838153,0.141,0,-0.03311,0.285735,-0.281005
170.6,-0.003466,0.006025,9.79245,-0.002789,0.002682,-0.002048,-0.026892,-0.002685,96.024548,6.5461,7.117422,-70.004467,-346.662526,0.058795,-0.615443,-3.441944,-0.005641,0.008957,9.793586,0.035251,-0.020281,29.70219,-95.838153,0.141,24.5,-0.03397,0.294335,-0.286165
170.7,-0.008002,0.000603,9.790618,0.001182,-0.000983,0.001006,-0.018706,-0.008457,96.092043,5.962281,7.12326,-70.066159,-347.007011,0.058517,-0.616422,-3.443882,-0.011026,-0.003012,9.789397,0.003528,-0.046831,29.70219,-95.838153,0.141,24.5,-0.03096,0.293475,-0.283155
170.8,-0.005149,-0.002284,9.795271,0.001029,0.000849,0.000853,-0.013781,-0.002703,96.107511,5.472056,7.129119,-70.127885,-347.35162,0.05857,-0.616981,-3.445355,-0.003247,-0.004208,9.798373,-0.013359,-0.03012,29.70219,-95.838153,0.141,24.5,-0.02795,0.290895,-0.286595
170.9,-0.008317,-0.005593,9.797132,-0.004622,0.003598,0.00177,-0.040388,0.014491,96.145237,6.099214,7.134966,-70.189672,-347.696349,0.058502,-0.617576,-3.446641,-0.010428,-0.007799,9.798373,-0.032709,-0.048637,29.70219,-95.838153,0.141,24.5,-0.03182,0.295195,-0.282725
171,-0.002403,-0.005121,9.797877,-0.001262,-6.7E-05,-0.000521,-0.046651,0.014311,96.198016,6.478676,7.140773,-70.251433,-348.041195,0.058218,-0.617602,-3.447853,0.00154,-0.004807,9.798373,-0.029948,-0.014049,29.70219,-95.838153,0.141,24.5,-0.03268,0.288315,-0.284875
171.1,0.004631,-0.000983,9.79602,0.000876,-0.003885,-6.3E-05,-0.038679,-0.001345,96.268255,6.597838,7.146504,-70.313137,-348.38619,0.05761,-0.617226,-3.449252,0.009319,0.001776,9.794783,-0.00575,0.027084,29.70219,-95.838153,0.141,24.5,-0.03268,0.284875,-0.290465
171.2,0.003135,-0.002559,9.794919,0.000876,0.003445,0.002839,-0.032304,0.021517,96.294218,5.62102,7.15221,-70.374763,-348.731341,0.057241,-0.616581,-3.45076,0.002139,-0.00361,9.794184,-0.014971,0.018341,29.70219,-95.838153,0.141,24.5,-0.02881,0.293475,-0.291325
171.3,-0.000335,-0.001035,9.79017,-0.001262,-0.000983,-0.002659,-0.036546,0.017141,96.2829,5.883868,7.157852,-70.436391,-349.076715,0.056694,-0.61638,-3.452743,-0.002649,-2E-05,9.787003,-0.00606,-0.001961,29.70219,-95.838153,0.141,24.5,-0.0301,0.291325,-0.286165
171.4,-0.004237,-0.003298,9.793297,0.000571,0.000238,-0.002201,-0.032138,0.017014,96.236444,5.322738,7.163491,-70.498052,-349.422239,0.056491,-0.616536,-3.454413,-0.006838,-0.004807,9.795381,-0.019297,-0.024786,29.70219,-95.83815,0.106,0,-0.02709,0.288745,-0.288745
171.5,-5.2E-05,-0.002408,9.788803,-0.001262,0.000391,0.002228,-0.036986,0.019988,96.215522,5.589101,7.169076,-70.559662,-349.767999,0.056066,-0.616244,-3.456533,0.002737,-0.001815,9.785807,-0.014096,-0.000307,29.70219,-95.83815,0.106,24.4,-0.02838,0.290895,-0.290895
